Xl,gamma,al,exp.al
 1.495000e-02,-1.000000e+02, 5.550000e+02, 5.765651e+02
 2.517500e-02,-1.000000e+02, 1.147000e+03, 7.302367e+02
 1.102500e-02,-1.000000e+02, 1.259000e+03, 4.965483e+02
 1.450000e-02,-1.000000e+02, 4.780000e+02, 5.682019e+02
 1.655000e-02,-1.000000e+02, 9.750000e+02, 6.049150e+02
 1.185000e-02,-1.000000e+02, 3.340000e+02, 5.148371e+02
 1.440000e-02,-1.000000e+02, 2.780000e+02, 5.663184e+02
 1.110000e-02,-1.000000e+02, 4.630000e+02, 4.982486e+02
 1.325000e-02,-1.000000e+02, 6.360000e+02, 5.439631e+02
 1.550000e-02,-1.000000e+02, 2.150000e+02, 5.865462e+02
 1.297500e-02,-1.000000e+02, 7.340000e+02, 5.384168e+02
 1.265000e-02,-1.000000e+02, 1.148000e+03, 5.317553e+02
 1.450000e-02,-1.000000e+02, 3.090000e+02, 5.682019e+02
 1.692500e-02,-1.000000e+02, 6.010000e+02, 6.112707e+02
 1.695000e-02,-1.000000e+02, 5.680000e+02, 6.116907e+02
 1.317500e-02,-1.000000e+02, 1.292000e+03, 5.424585e+02
 1.160000e-02,-1.000000e+02, 3.250000e+02, 5.093893e+02
 1.120000e-02,-1.000000e+02, 1.860000e+02, 5.005037e+02
 1.157500e-02,-1.000000e+02, 8.870000e+02, 5.088402e+02
 1.655000e-02,-1.000000e+02, 3.260000e+02, 6.049150e+02
 1.895000e-02,-1.000000e+02, 1.830000e+02, 6.439184e+02
 3.467500e-02,-1.000000e+02, 5.980000e+02, 8.345704e+02
 1.197500e-02,-1.000000e+02, 1.480000e+02, 5.175314e+02
 1.245000e-02,-1.000000e+02, 2.800000e+02, 5.275967e+02
 1.615000e-02,-1.000000e+02, 2.280000e+02, 5.980194e+02
 1.737500e-02,-1.000000e+02, 4.930000e+02, 6.187636e+02
 2.815000e-02,-1.000000e+02, 1.130000e+03, 7.658057e+02
 1.250000e-02,-1.000000e+02, 4.560000e+02, 5.286406e+02
 1.242500e-02,-1.000000e+02, 1.647000e+03, 5.270736e+02
 1.155000e-02,-1.000000e+02, 1.850000e+02, 5.082902e+02
 1.715000e-02,-1.000000e+02, 5.070000e+02, 6.150351e+02
 1.132500e-02,-1.000000e+02, 9.090000e+02, 5.033034e+02
 1.852500e-02,-1.000000e+02, 9.550000e+02, 6.372870e+02
 1.390000e-02,-1.000000e+02, 3.360000e+02, 5.567593e+02
 1.352500e-02,-1.000000e+02, 3.690000e+02, 5.494295e+02
 1.080000e-02,-1.000000e+02, 1.810000e+02, 4.913998e+02
 1.022500e-02,-1.000000e+02, 5.470000e+02, 4.779058e+02
 1.600000e-02,-1.000000e+02, 1.370000e+02, 5.954017e+02
 1.477500e-02,-1.000000e+02, 1.880000e+02, 5.733343e+02
 1.112500e-02,-1.000000e+02, 4.100000e+02, 4.988137e+02
 1.460000e-02,-1.000000e+02, 3.470000e+02, 5.700762e+02
 1.205000e-02,-1.000000e+02, 3.120000e+02, 5.191387e+02
 1.900000e-02,-1.000000e+02, 3.410000e+02, 6.446913e+02
 1.357500e-02,-1.000000e+02, 3.040000e+02, 5.504150e+02
 1.495000e-02,-1.000000e+02, 4.350000e+02, 5.765651e+02
 1.632500e-02,-1.000000e+02, 3.870000e+02, 6.010512e+02
 1.110000e-02,-1.000000e+02, 1.053000e+03, 4.982486e+02
 1.112500e-02,-1.000000e+02, 1.980000e+02, 4.988137e+02
 2.057500e-02,-1.000000e+02, 2.470000e+02, 6.682991e+02
 1.127500e-02,-1.000000e+02, 5.150000e+02, 5.021860e+02
 1.367500e-02,-1.000000e+02, 5.850000e+02, 5.523784e+02
 1.017500e-02,-1.000000e+02, 4.600000e+02, 4.767086e+02
 1.472500e-02,-1.000000e+02, 1.740000e+02, 5.724062e+02
 1.050000e-02,-1.000000e+02, 4.140000e+02, 4.844213e+02
 1.167500e-02,-1.000000e+02, 4.100000e+02, 5.110320e+02
 1.050000e-02,-1.000000e+02, 5.020000e+02, 4.844213e+02
 1.427500e-02,-1.000000e+02, 4.520000e+02, 5.639509e+02
 1.162500e-02,-1.000000e+02, 3.860000e+02, 5.099377e+02
 2.102500e-02,-1.000000e+02, 3.540000e+02, 6.747954e+02
 2.335000e-02,-1.000000e+02, 1.294000e+03, 7.067840e+02
 1.075000e-02,-1.000000e+02, 7.140000e+02, 4.902458e+02
 2.107500e-02,-1.000000e+02, 2.590000e+02, 6.755108e+02
 1.195000e-02,-1.000000e+02, 2.730000e+02, 5.169941e+02
 1.030000e-02,-1.000000e+02, 4.120000e+02, 4.796942e+02
 1.247500e-02,-1.000000e+02, 4.470000e+02, 5.281190e+02
 1.282500e-02,-1.000000e+02, 1.304000e+03, 5.353569e+02
 1.025000e-02,-1.000000e+02, 3.730000e+02, 4.785029e+02
 1.225000e-02,-1.000000e+02, 1.500000e+03, 5.233915e+02
 1.222500e-02,-1.000000e+02, 3.140000e+02, 5.228626e+02
 1.105000e-02,-1.000000e+02, 1.250000e+02, 4.971159e+02
 1.042500e-02,-1.000000e+02, 2.870000e+02, 4.826558e+02
 1.380000e-02,-1.000000e+02, 2.870000e+02, 5.548184e+02
 1.560000e-02,-1.000000e+02, 9.680000e+02, 5.883336e+02
 1.220000e-02,-1.000000e+02, 4.660000e+02, 5.223328e+02
 2.112500e-02,-1.000000e+02, 7.050000e+02, 6.762248e+02
 1.967500e-02,-1.000000e+02, 3.640000e+02, 6.549808e+02
 1.182500e-02,-1.000000e+02, 5.410000e+02, 5.142959e+02
 1.450000e-02,-1.000000e+02, 6.130000e+02, 5.682019e+02
 1.227500e-02,-1.000000e+02, 3.400000e+02, 5.239198e+02
 1.100000e-02,-1.000000e+02, 4.800000e+02, 4.959798e+02
 1.030000e-02,-1.000000e+02, 4.210000e+02, 4.796942e+02
 1.280000e-02,-1.000000e+02, 5.440000e+02, 5.348444e+02
 1.017500e-02,-1.000000e+02, 2.590000e+02, 4.767086e+02
 1.517500e-02,-1.000000e+02, 5.410000e+02, 5.806795e+02
 1.080000e-02,-1.000000e+02, 1.264000e+03, 4.913998e+02
 1.060000e-02,-1.000000e+02, 5.740000e+02, 4.867622e+02
 1.155000e-02,-1.000000e+02, 3.900000e+02, 5.082902e+02
 1.100000e-02,-1.000000e+02, 9.510000e+02, 4.959798e+02
 1.085000e-02,-1.000000e+02, 8.380000e+02, 4.925501e+02
 1.060000e-02,-1.000000e+02, 1.000000e+02, 4.867622e+02
 1.285000e-02,-1.000000e+02, 7.970000e+02, 5.358686e+02
 1.400000e-02,-1.000000e+02, 7.410000e+02, 5.586903e+02
 1.900000e-02,-1.000000e+02, 3.480000e+02, 6.446913e+02
 1.207500e-02,-1.000000e+02, 2.880000e+02, 5.196730e+02
 1.395000e-02,-1.000000e+02, 2.090000e+02, 5.577260e+02
 1.182500e-02,-1.000000e+02, 1.057000e+03, 5.142959e+02
 2.580000e-02,-1.000000e+02, 4.870000e+02, 7.379686e+02
 1.252500e-02,-1.000000e+02, 3.950000e+02, 5.291616e+02
 1.052500e-02,-1.000000e+02, 1.150000e+02, 4.850079e+02
 1.132500e-02,-1.000000e+02, 5.360000e+02, 5.033034e+02
 1.555000e-02,-1.000000e+02, 4.650000e+02, 5.874409e+02
 1.850000e-02,-1.000000e+02, 7.080000e+02, 6.368934e+02
 1.327500e-02,-1.000000e+02, 5.950000e+02, 5.444633e+02
 1.235000e-02,-1.000000e+02, 1.600000e+02, 5.255000e+02
 2.337500e-02,-1.000000e+02, 6.050000e+02, 7.071146e+02
 1.422500e-02,-1.000000e+02, 1.190000e+02, 5.629998e+02
 1.055000e-02,-1.000000e+02, 6.160000e+02, 4.855936e+02
 1.502500e-02,-1.000000e+02, 6.380000e+02, 5.779415e+02
 1.085000e-02,-1.000000e+02, 3.250000e+02, 4.925501e+02
 1.462500e-02,-1.000000e+02, 5.070000e+02, 5.705433e+02
 1.047500e-02,-1.000000e+02, 3.760000e+02, 4.838337e+02
 2.812500e-02,-1.000000e+02, 7.920000e+02, 7.655192e+02
 1.150000e-02,-1.000000e+02, 4.400000e+02, 5.071878e+02
 1.425000e-02,-1.000000e+02, 6.900000e+02, 5.634756e+02
 1.100000e-02,-1.000000e+02, 7.200000e+01, 4.959798e+02
 1.235000e-02,-1.000000e+02, 2.410000e+02, 5.255000e+02
 1.237500e-02,-1.000000e+02, 6.180000e+02, 5.260253e+02
 1.132500e-02,-1.000000e+02, 4.430000e+02, 5.033034e+02
 1.447500e-02,-1.000000e+02, 7.490000e+02, 5.677319e+02
 1.490000e-02,-1.000000e+02, 9.150000e+02, 5.756448e+02
 2.285000e-02,-1.000000e+02, 4.790000e+02, 7.001154e+02
 1.455000e-02,-1.000000e+02, 4.450000e+02, 5.691402e+02
 1.262500e-02,-1.000000e+02, 5.740000e+02, 5.312380e+02
 1.095000e-02,-1.000000e+02, 2.600000e+02, 4.948401e+02
 1.377500e-02,-1.000000e+02, 3.310000e+02, 5.543317e+02
 1.367500e-02,-1.000000e+02, 3.850000e+02, 5.523784e+02
 1.545000e-02,-1.000000e+02, 1.900000e+02, 5.856494e+02
 1.090000e-02,-1.000000e+02, 1.400000e+02, 4.936969e+02
 1.190000e-02,-1.000000e+02, 2.400000e+02, 5.159171e+02
 1.067500e-02,-1.000000e+02, 4.650000e+02, 4.885081e+02
 1.032500e-02,-1.000000e+02, 5.150000e+02, 4.802885e+02
 1.542500e-02,-1.000000e+02, 3.370000e+02, 5.852002e+02
 1.097500e-02,-1.000000e+02, 2.360000e+02, 4.954104e+02
 1.217500e-02,-1.000000e+02, 9.650000e+02, 5.218024e+02
 1.482500e-02,-1.000000e+02, 4.120000e+02, 5.742602e+02
 1.740000e-02,-1.000000e+02, 3.560000e+02, 6.191757e+02
 1.122500e-02,-1.000000e+02, 5.910000e+02, 5.010653e+02
 1.227500e-02,-1.000000e+02, 1.032000e+03, 5.239198e+02
 1.040000e-02,-1.000000e+02, 2.340000e+02, 4.820654e+02
 1.452500e-02,-1.000000e+02, 4.240000e+02, 5.686713e+02
 1.040000e-02,-1.000000e+02, 1.125000e+03, 4.820654e+02
 1.107500e-02,-1.000000e+02, 2.210000e+02, 4.976827e+02
 2.155000e-02,-1.000000e+02, 1.103000e+03, 6.822438e+02
 1.410000e-02,-1.000000e+02, 1.354000e+03, 5.606117e+02
 1.700000e-02,-1.000000e+02, 3.760000e+02, 6.125295e+02
 1.390000e-02,-1.000000e+02, 6.400000e+02, 5.567593e+02
 1.025000e-02,-1.000000e+02, 3.290000e+02, 4.785029e+02
 1.557500e-02,-1.000000e+02, 6.980000e+02, 5.878875e+02
 1.502500e-02,-1.000000e+02, 3.670000e+02, 5.779415e+02
 1.567500e-02,-1.000000e+02, 1.119000e+03, 5.896687e+02
 1.032500e-02,-1.000000e+02, 2.150000e+02, 4.802885e+02
 1.162500e-02,-1.000000e+02, 4.780000e+02, 5.099377e+02
 1.055000e-02,-1.000000e+02, 6.490000e+02, 4.855936e+02
 1.105000e-02,-1.000000e+02, 2.640000e+02, 4.971159e+02
 1.337500e-02,-1.000000e+02, 3.890000e+02, 5.464576e+02
 1.250000e-02,-1.000000e+02, 2.580000e+02, 5.286406e+02
 1.100000e-02,-1.000000e+02, 4.240000e+02, 4.959798e+02
 1.187500e-02,-1.000000e+02, 1.089000e+03, 5.153775e+02
 1.952500e-02,-1.000000e+02, 3.650000e+02, 6.527171e+02
 1.110000e-02,-1.000000e+02, 8.440000e+02, 4.982486e+02
 1.032500e-02,-1.000000e+02, 1.260000e+02, 4.802885e+02
 1.165000e-02,-1.000000e+02, 7.770000e+02, 5.104853e+02
 1.605000e-02,-1.000000e+02, 3.230000e+02, 5.962762e+02
 1.125000e-02,-1.000000e+02, 1.013000e+03, 5.016261e+02
 2.297500e-02,-1.000000e+02, 2.910000e+02, 7.017929e+02
 1.382500e-02,-1.000000e+02, 8.040000e+02, 5.553046e+02
 1.350000e-02,-1.000000e+02, 2.430000e+02, 5.489358e+02
 2.305000e-02,-1.000000e+02, 7.700000e+02, 7.027960e+02
 1.670000e-02,-1.000000e+02, 7.700000e+02, 6.074697e+02
 1.505000e-02,-1.000000e+02, 3.580000e+02, 5.783992e+02
 1.507500e-02,-1.000000e+02, 1.720000e+03, 5.788563e+02
 1.025000e-02,-1.000000e+02, 1.900000e+02, 4.785029e+02
 1.077500e-02,-1.000000e+02, 7.070000e+02, 4.908233e+02
 1.325000e-02,-1.000000e+02, 1.270000e+02, 5.439631e+02
 1.480000e-02,-1.000000e+02, 3.070000e+02, 5.737975e+02
 1.572500e-02,-1.000000e+02, 9.190000e+02, 5.905562e+02
 1.382500e-02,-1.000000e+02, 1.080000e+02, 5.553046e+02
 1.392500e-02,-1.000000e+02, 9.420000e+02, 5.572430e+02
 1.767500e-02,-1.000000e+02, 9.070000e+02, 6.236805e+02
 1.050000e-02,-1.000000e+02, 1.590000e+02, 4.844213e+02
 1.135000e-02,-1.000000e+02, 7.250000e+02, 5.038608e+02
 1.890000e-02,-1.000000e+02, 4.100000e+02, 6.431439e+02
 1.070000e-02,-1.000000e+02, 2.060000e+02, 4.890883e+02
 2.002500e-02,-1.000000e+02, 2.940000e+02, 6.602131e+02
 1.127500e-02,-1.000000e+02, 2.440000e+02, 5.021860e+02
 1.232500e-02,-1.000000e+02, 5.320000e+02, 5.249740e+02
 1.025000e-02,-1.000000e+02, 1.930000e+02, 4.785029e+02
 1.927500e-02,-1.000000e+02, 1.073000e+03, 6.489155e+02
 1.380000e-02,-1.000000e+02, 4.210000e+02, 5.548184e+02
 1.775000e-02,-1.000000e+02, 6.520000e+02, 6.249002e+02
 1.235000e-02,-1.000000e+02, 4.990000e+02, 5.255000e+02
 1.335000e-02,-1.000000e+02, 3.160000e+02, 5.459600e+02
 1.210000e-02,-1.000000e+02, 5.270000e+02, 5.202065e+02
 1.020000e-02,-1.000000e+02, 2.020000e+02, 4.773076e+02
 1.580000e-02,-1.000000e+02, 4.170000e+02, 5.918837e+02
 1.082500e-02,-1.000000e+02, 2.610000e+02, 4.919754e+02
 1.402500e-02,-1.000000e+02, 1.063000e+03, 5.591716e+02
 1.677500e-02,-1.000000e+02, 5.960000e+02, 6.087408e+02
 1.577500e-02,-1.000000e+02, 3.250000e+02, 5.914417e+02
 1.192500e-02,-1.000000e+02, 4.970000e+02, 5.164560e+02
 1.177500e-02,-1.000000e+02, 1.600000e+02, 5.132111e+02
 2.340000e-02,-1.000000e+02, 5.400000e+02, 7.074449e+02
 2.330000e-02,-1.000000e+02, 1.765000e+03, 7.061221e+02
 1.322500e-02,-1.000000e+02, 3.540000e+02, 5.434623e+02
 1.080000e-02,-1.000000e+02, 4.350000e+02, 4.913998e+02
 2.325000e-02,-1.000000e+02, 7.750000e+02, 7.054591e+02
 1.227500e-02,-1.000000e+02, 1.220000e+02, 5.239198e+02
 1.147500e-02,-1.000000e+02, 1.010000e+03, 5.066353e+02
 1.722500e-02,-1.000000e+02, 3.890000e+02, 6.162819e+02
 1.212500e-02,-1.000000e+02, 4.290000e+02, 5.207392e+02
 1.020000e-02,-1.000000e+02, 3.960000e+02, 4.773076e+02
 1.072500e-02,-1.000000e+02, 1.690000e+02, 4.896675e+02
 1.515000e-02,-1.000000e+02, 2.750000e+02, 5.802245e+02
 4.230000e-02,-1.000000e+02, 6.880000e+02, 9.029482e+02
 1.105000e-02,-1.000000e+02, 4.500000e+02, 4.971159e+02
 1.620000e-02,-1.000000e+02, 2.870000e+02, 5.988880e+02
 1.152500e-02,-1.000000e+02, 5.330000e+02, 5.077394e+02
 1.222500e-02,-1.000000e+02, 4.320000e+02, 5.228626e+02
 1.360000e-02,-1.000000e+02, 4.290000e+02, 5.509068e+02
 1.880000e-02,-1.000000e+02, 8.890000e+02, 6.415905e+02
 1.587500e-02,-1.000000e+02, 3.910000e+02, 5.932067e+02
 1.392500e-02,-1.000000e+02, 4.780000e+02, 5.572430e+02
 1.062500e-02,-1.000000e+02, 2.770000e+02, 4.873451e+02
 1.560000e-02,-1.000000e+02, 2.020000e+02, 5.883336e+02
 1.415000e-02,-1.000000e+02, 4.570000e+02, 5.615687e+02
 1.337500e-02,-1.000000e+02, 2.410000e+02, 5.464576e+02
 1.250000e-02,-1.000000e+02, 1.209000e+03, 5.286406e+02
 1.040000e-02,-1.000000e+02, 3.470000e+02, 4.820654e+02
 1.200000e-02,-1.000000e+02, 7.720000e+02, 5.180679e+02
 1.507500e-02,-1.000000e+02, 5.900000e+02, 5.788563e+02
 1.277500e-02,-1.000000e+02, 1.026000e+03, 5.343313e+02
 1.325000e-02,-1.000000e+02, 6.690000e+02, 5.439631e+02
 1.462500e-02,-1.000000e+02, 4.370000e+02, 5.705433e+02
 1.032500e-02,-1.000000e+02, 3.110000e+02, 4.802885e+02
 2.697500e-02,-1.000000e+02, 1.108000e+03, 7.521219e+02
 1.177500e-02,-1.000000e+02, 2.930000e+02, 5.132111e+02
 1.057500e-02,-1.000000e+02, 2.430000e+02, 4.861784e+02
 1.310000e-02,-1.000000e+02, 2.020000e+02, 5.409479e+02
 1.282500e-02,-1.000000e+02, 3.280000e+02, 5.353569e+02
 1.332500e-02,-1.000000e+02, 3.090000e+02, 5.454618e+02
 2.277500e-02,-1.000000e+02, 1.015000e+03, 6.991055e+02
 1.362500e-02,-1.000000e+02, 1.348000e+03, 5.513980e+02
 1.040000e-02,-1.000000e+02, 3.300000e+02, 4.820654e+02
 1.275000e-02,-1.000000e+02, 1.970000e+02, 5.338175e+02
 1.030000e-02,-1.000000e+02, 1.930000e+02, 4.796942e+02
 1.372500e-02,-1.000000e+02, 6.280000e+02, 5.533563e+02
 1.180000e-02,-1.000000e+02, 2.650000e+02, 5.137539e+02
 1.255000e-02,-1.000000e+02, 4.310000e+02, 5.296817e+02
 1.372500e-02,-1.000000e+02, 2.150000e+02, 5.533563e+02
 1.307500e-02,-1.000000e+02, 6.590000e+02, 5.404430e+02
 2.105000e-02,-1.000000e+02, 1.023000e+03, 6.751532e+02
 1.027500e-02,-1.000000e+02, 1.550000e+02, 4.790991e+02
 1.042500e-02,-1.000000e+02, 1.100000e+02, 4.826558e+02
 1.062500e-02,-1.000000e+02, 2.590000e+02, 4.873451e+02
 1.075000e-02,-1.000000e+02, 1.850000e+02, 4.902458e+02
 1.025000e-02,-1.000000e+02, 6.690000e+02, 4.785029e+02
 1.442500e-02,-1.000000e+02, 5.590000e+02, 5.667901e+02
 1.600000e-02,-1.000000e+02, 4.080000e+02, 5.954017e+02
 1.025000e-02,-1.000000e+02, 2.920000e+02, 4.785029e+02
 2.110000e-02,-1.000000e+02, 3.940000e+02, 6.758680e+02
 1.025000e-02,-1.000000e+02, 2.950000e+02, 4.785029e+02
 1.095000e-02,-1.000000e+02, 1.088000e+03, 4.948401e+02
 1.215000e-02,-1.000000e+02, 3.620000e+02, 5.212712e+02
 1.067500e-02,-1.000000e+02, 3.870000e+02, 4.885081e+02
 1.052500e-02,-1.000000e+02, 5.640000e+02, 4.850079e+02
 1.062500e-02,-1.000000e+02, 1.216000e+03, 4.873451e+02
 1.610000e-02,-1.000000e+02, 3.870000e+02, 5.971488e+02
 1.947500e-02,-1.000000e+02, 8.330000e+02, 6.519597e+02
 1.057500e-02,-1.000000e+02, 4.480000e+02, 4.861784e+02
 1.380000e-02,-1.000000e+02, 7.100000e+01, 5.548184e+02
 1.107500e-02,-1.000000e+02, 2.890000e+02, 4.976827e+02
 1.632500e-02,-1.000000e+02, 6.760000e+02, 6.010512e+02
 1.342500e-02,-1.000000e+02, 1.040000e+03, 5.474508e+02
 1.022500e-02,-1.000000e+02, 2.150000e+02, 4.779058e+02
 1.372500e-02,-1.000000e+02, 2.610000e+02, 5.533563e+02
 1.787500e-02,-1.000000e+02, 5.380000e+02, 6.269246e+02
 1.475000e-02,-1.000000e+02, 1.362000e+03, 5.728706e+02
 1.142500e-02,-1.000000e+02, 4.290000e+02, 5.055280e+02
 1.065000e-02,-1.000000e+02, 7.650000e+02, 4.879271e+02
 3.055000e-02,-1.000000e+02, 1.031000e+03, 7.924277e+02
 1.207500e-02,-1.000000e+02, 4.650000e+02, 5.196730e+02
 1.057500e-02,-1.000000e+02, 4.110000e+02, 4.861784e+02
 1.520000e-02,-1.000000e+02, 2.610000e+02, 5.811340e+02
 1.155000e-02,-1.000000e+02, 1.720000e+02, 5.082902e+02
 1.815000e-02,-1.000000e+02, 9.180000e+02, 6.313420e+02
 1.072500e-02,-1.000000e+02, 3.590000e+02, 4.896675e+02
 1.092500e-02,-1.000000e+02, 3.950000e+02, 4.942689e+02
 1.125000e-02,-1.000000e+02, 3.450000e+02, 5.016261e+02
 1.235000e-02,-1.000000e+02, 1.610000e+02, 5.255000e+02
 3.105000e-02,-1.000000e+02, 2.307000e+03, 7.977665e+02
 1.035000e-02,-1.000000e+02, 4.270000e+02, 4.808817e+02
 1.050000e-02,-1.000000e+02, 4.690000e+02, 4.844213e+02
 1.480000e-02,-1.000000e+02, 4.320000e+02, 5.737975e+02
 1.500000e-02,-1.000000e+02, 4.790000e+02, 5.774832e+02
 1.085000e-02,-1.000000e+02, 3.100000e+02, 4.925501e+02
 1.130000e-02,-1.000000e+02, 3.300000e+02, 5.027451e+02
 1.530000e-02,-1.000000e+02, 2.680000e+02, 5.829465e+02
 1.242500e-02,-1.000000e+02, 1.340000e+02, 5.270736e+02
 1.195000e-02,-1.000000e+02, 9.000000e+02, 5.169941e+02
 1.060000e-02,-1.000000e+02, 6.680000e+02, 4.867622e+02
 1.022500e-02,-1.000000e+02, 3.280000e+02, 4.779058e+02
 1.290000e-02,-1.000000e+02, 1.152000e+03, 5.368899e+02
 1.057500e-02,-1.000000e+02, 2.540000e+02, 4.861784e+02
 1.160000e-02,-1.000000e+02, 8.260000e+02, 5.093893e+02
 1.332500e-02,-1.000000e+02, 6.530000e+02, 5.454618e+02
 1.122500e-02,-1.000000e+02, 4.250000e+02, 5.010653e+02
 1.127500e-02,-1.000000e+02, 1.945000e+03, 5.021860e+02
 1.425000e-02,-1.000000e+02, 4.150000e+02, 5.634756e+02
 1.550000e-02,-1.000000e+02, 3.890000e+02, 5.865462e+02
 1.457500e-02,-1.000000e+02, 1.930000e+02, 5.696084e+02
 1.067500e-02,-1.000000e+02, 3.970000e+02, 4.885081e+02
 1.357500e-02,-1.000000e+02, 7.040000e+02, 5.504150e+02
 1.020000e-02,-1.000000e+02, 2.180000e+02, 4.773076e+02
 1.605000e-02,-1.000000e+02, 6.030000e+02, 5.962762e+02
 1.380000e-02,-1.000000e+02, 2.078000e+03, 5.548184e+02
 1.432500e-02,-1.000000e+02, 3.750000e+02, 5.648996e+02
 1.477500e-02,-1.000000e+02, 8.910000e+02, 5.733343e+02
 1.300000e-02,-1.000000e+02, 4.790000e+02, 5.389244e+02
 1.437500e-02,-1.000000e+02, 2.140000e+02, 5.658460e+02
 1.027500e-02,-1.000000e+02, 6.910000e+02, 4.790991e+02
 1.200000e-02,-1.000000e+02, 2.420000e+02, 5.180679e+02
 1.990000e-02,-1.000000e+02, 3.230000e+02, 6.583523e+02
 1.165000e-02,-1.000000e+02, 7.130000e+02, 5.104853e+02
 1.415000e-02,-1.000000e+02, 1.790000e+02, 5.615687e+02
 1.467500e-02,-1.000000e+02, 3.370000e+02, 5.714759e+02
 1.300000e-02,-1.000000e+02, 2.870000e+02, 5.389244e+02
 1.450000e-02,-1.000000e+02, 1.450000e+02, 5.682019e+02
 1.472500e-02,-1.000000e+02, 2.530000e+02, 5.724062e+02
 2.040000e-02,-1.000000e+02, 8.010000e+02, 6.657440e+02
 1.345000e-02,-1.000000e+02, 1.461000e+03, 5.479465e+02
 1.300000e-02,-1.000000e+02, 1.139000e+03, 5.389244e+02
 1.260000e-02,-1.000000e+02, 8.500000e+01, 5.307200e+02
 1.180000e-02,-1.000000e+02, 1.446000e+03, 5.137539e+02
 1.240000e-02,-1.000000e+02, 6.250000e+02, 5.265498e+02
 1.382500e-02,-1.000000e+02, 9.740000e+02, 5.553046e+02
 1.472500e-02,-1.000000e+02, 6.180000e+02, 5.724062e+02
 1.430000e-02,-1.000000e+02, 3.690000e+02, 5.644256e+02
 1.077500e-02,-1.000000e+02, 4.830000e+02, 4.908233e+02
 1.120000e-02,-1.000000e+02, 3.120000e+02, 5.005037e+02
 1.155000e-02,-1.000000e+02, 1.039000e+03, 5.082902e+02
 1.720000e-02,-1.000000e+02, 3.230000e+02, 6.158667e+02
 2.210000e-02,-1.000000e+02, 1.448000e+03, 6.899017e+02
 1.195000e-02,-1.000000e+02, 2.280000e+02, 5.169941e+02
 1.532500e-02,-1.000000e+02, 3.810000e+02, 5.833983e+02
 1.110000e-02,-1.000000e+02, 1.660000e+02, 4.982486e+02
 1.062500e-02,-1.000000e+02, 3.980000e+02, 4.873451e+02
 1.140000e-02,-1.000000e+02, 3.070000e+02, 5.049731e+02
 1.105000e-02,-1.000000e+02, 1.830000e+02, 4.971159e+02
 1.590000e-02,-1.000000e+02, 1.209000e+03, 5.936467e+02
 1.485000e-02,-1.000000e+02, 5.380000e+02, 5.747223e+02
 1.307500e-02,-1.000000e+02, 6.040000e+02, 5.404430e+02
 1.117500e-02,-1.000000e+02, 1.990000e+02, 4.999412e+02
 2.142500e-02,-1.000000e+02, 1.610000e+02, 6.804829e+02
 1.170000e-02,-1.000000e+02, 8.700000e+01, 5.115780e+02
 1.557500e-02,-1.000000e+02, 6.920000e+02, 5.878875e+02
 1.100000e-02,-1.000000e+02, 2.330000e+02, 4.959798e+02
 1.962500e-02,-1.000000e+02, 8.560000e+02, 6.542277e+02
 1.292500e-02,-1.000000e+02, 8.150000e+02, 5.373995e+02
 1.097500e-02,-1.000000e+02, 2.720000e+02, 4.954104e+02
 1.137500e-02,-1.000000e+02, 3.700000e+02, 5.044173e+02
 1.047500e-02,-1.000000e+02, 9.140000e+02, 4.838337e+02
 1.712500e-02,-1.000000e+02, 2.510000e+02, 6.146186e+02
 1.110000e-02,-1.000000e+02, 4.040000e+02, 4.982486e+02
 1.020000e-02,-1.000000e+02, 1.760000e+02, 4.773076e+02
 1.287500e-02,-1.000000e+02, 7.700000e+02, 5.363796e+02
 1.052500e-02,-1.000000e+02, 1.148000e+03, 4.850079e+02
 1.955000e-02,-1.000000e+02, 9.260000e+02, 6.530953e+02
 1.217500e-02,-1.000000e+02, 1.640000e+02, 5.218024e+02
 1.400000e-02,-1.000000e+02, 5.250000e+02, 5.586903e+02
 2.577500e-02,-1.000000e+02, 9.130000e+02, 7.376621e+02
 1.632500e-02,-1.000000e+02, 1.360000e+02, 6.010512e+02
 1.060000e-02,-1.000000e+02, 2.880000e+02, 4.867622e+02
 1.170000e-02,-1.000000e+02, 4.260000e+02, 5.115780e+02
 1.357500e-02,-1.000000e+02, 2.470000e+02, 5.504150e+02
 1.165000e-02,-1.000000e+02, 5.950000e+02, 5.104853e+02
 1.050000e-02,-1.000000e+02, 5.160000e+02, 4.844213e+02
 1.020000e-02,-1.000000e+02, 1.980000e+02, 4.773076e+02
 1.345000e-02,-1.000000e+02, 3.070000e+02, 5.479465e+02
 1.867500e-02,-1.000000e+02, 6.540000e+02, 6.396402e+02
 1.192500e-02,-1.000000e+02, 5.660000e+02, 5.164560e+02
 1.220000e-02,-1.000000e+02, 2.920000e+02, 5.223328e+02
 1.342500e-02,-1.000000e+02, 3.770000e+02, 5.474508e+02
 1.392500e-02,-1.000000e+02, 7.110000e+02, 5.572430e+02
 1.387500e-02,-1.000000e+02, 7.720000e+02, 5.562750e+02
 2.282500e-02,-1.000000e+02, 8.270000e+02, 6.997790e+02
 1.125000e-02,-1.000000e+02, 2.620000e+02, 5.016261e+02
 1.285000e-02,-1.000000e+02, 9.340000e+02, 5.358686e+02
 1.557500e-02,-1.000000e+02, 1.130000e+02, 5.878875e+02
