tid,gamma,trueage,freqonly
2281,46.416,-44.60112,-43.5333
2282,39.811,-42.84877,-42.51914
2283,34.145,-36.27864,-35.24798
2284,29.286,-31.23028,-31.18857
2285,25.119,-26.53065,-26.28583
2286,21.544,-23.03826,-22.34733
2287,18.478,-20.5392,-19.68089
2288,15.849,-16.79344,-15.34187
2289,13.594,-15.98472,-14.29694
2290,11.659,-13.06337,-11.37234
2291,10.0,-11.93026,-10.74658
2292,8.577,-9.55549,-8.00957
2293,7.356,-9.01036,-7.52377
2294,6.31,-7.63937,-6.3503
2295,5.412,-6.89283,-5.75114
2296,4.642,-5.53772,-4.45875
2297,3.981,-4.93919,-3.74111
2298,3.415,-4.28812,-3.08946
2299,2.929,-3.67228,-2.68682
2300,2.512,-3.90627,-3.06447
2301,2.154,-2.81523,-2.11699
2302,1.848,-2.36155,-1.58627
2303,1.585,-1.60188,-0.96516
2304,1.359,-1.59049,-1.01232
2305,1.166,-1.90527,-1.24751
2306,1.0,-0.83357,-0.39875
2307,0.457,-0.29632,-0.05565
2308,0.152,0.7472,0.46134
2309,0.023,-0.26027,-0.03564
2310,0.0,0.78852,0.48376
2311,100.0,-109.25423,-100.9756
2312,85.77,-92.55835,-85.96054
2313,73.564,-77.73403,-74.19709
2314,63.096,-70.25782,-68.3683
2315,54.117,-56.77033,-56.01256
2316,46.416,-48.68987,-47.78619
2317,39.811,-41.10635,-39.98841
2318,34.145,-34.7292,-33.98253
2319,29.286,-29.43372,-28.64786
2320,25.119,-25.03107,-24.93815
2321,21.544,-23.42953,-22.5254
2322,18.478,-20.43122,-19.39913
2323,15.849,-18.80297,-17.54578
2324,13.594,-15.67828,-14.37947
2325,11.659,-13.36808,-12.04891
2326,10.0,-10.86434,-9.37883
2327,8.577,-10.16835,-8.36677
2328,7.356,-8.64754,-7.27527
2329,6.31,-7.65608,-6.22172
2330,5.412,-7.4632,-6.21216
2331,4.642,-5.50827,-4.32407
2332,3.981,-5.06937,-4.26472
2333,3.415,-3.9593,-2.98672
2334,2.929,-3.50866,-2.68554
2335,2.512,-3.14557,-2.38069
2336,2.154,-2.83265,-2.05408
2337,1.848,-2.62906,-1.88131
2338,1.585,-1.65373,-1.02314
2339,1.359,-2.64048,-1.86938
2340,1.166,-2.19338,-1.46299
2341,1.0,-0.77485,-0.36824
2342,0.457,-0.06844,0.08482
2343,0.152,-0.38911,-0.07641
2344,0.023,-0.05946,0.07313
2345,0.0,0.29529,0.27093
2346,100.0,-114.82589,-103.92692
2347,85.77,-94.67125,-86.41437
2348,73.564,-77.21754,-75.07514
2349,63.096,-66.95359,-64.18536
2350,54.117,-55.4427,-51.93741
2351,46.416,-49.70938,-50.55418
2352,39.811,-40.97515,-40.60219
2353,34.145,-33.86845,-34.20187
2354,29.286,-29.02614,-29.14712
2355,25.119,-26.39934,-25.86576
2356,21.544,-21.06401,-20.96718
2357,18.478,-19.03777,-18.22621
2358,15.849,-17.91305,-16.02546
2359,13.594,-15.03779,-13.69897
2360,11.659,-14.01098,-12.72281
2361,10.0,-11.03859,-9.4235
2362,8.577,-10.04114,-8.88019
2363,7.356,-8.2761,-7.0438
2364,6.31,-8.06527,-6.7783
2365,5.412,-6.46344,-5.31062
2366,4.642,-5.22701,-4.04521
2367,3.981,-4.90214,-3.88983
2368,3.415,-3.8044,-2.77213
2369,2.929,-3.07389,-2.19558
2370,2.512,-3.06431,-2.20223
2371,2.154,-3.27668,-2.3765
2372,1.848,-1.96967,-1.28622
2373,1.585,-1.79534,-1.1608
2374,1.359,-2.01425,-1.28812
2375,1.166,-1.17057,-0.65173
2376,1.0,-2.12668,-1.27348
2377,0.457,-0.08661,0.06561
2378,0.152,0.4656,0.34022
2379,0.023,0.29316,0.27927
2380,0.0,-0.11358,0.04856
2381,100.0,-111.63956,-98.90822
2382,85.77,-93.15858,-84.80978
2383,73.564,-78.93648,-73.27744
2384,63.096,-62.79864,-64.58531
2385,54.117,-57.86667,-57.55925
2386,46.416,-47.42106,-49.07438
2387,39.811,-41.1305,-41.80414
2388,34.145,-34.45187,-34.64396
2389,29.286,-31.40929,-30.81047
2390,25.119,-26.17749,-26.39817
2391,21.544,-23.33884,-22.8416
2392,18.478,-20.04435,-18.83288
2393,15.849,-15.98458,-14.33075
2394,13.594,-15.03785,-13.6999
2395,11.659,-13.3282,-12.04896
2396,10.0,-11.27449,-9.91005
2397,8.577,-10.01179,-8.45925
2398,7.356,-8.48729,-7.22135
2399,6.31,-7.79605,-6.41608
2400,5.412,-6.71577,-5.48168
2401,4.642,-5.49002,-4.34375
2402,3.981,-5.22692,-4.10532
2403,3.415,-4.17307,-3.18644
2404,2.929,-4.07002,-3.11132
2405,2.512,-2.71162,-1.90712
2406,2.154,-3.28032,-2.40258
2407,1.848,-2.57434,-1.8186
2408,1.585,-2.50381,-1.77584
2409,1.359,-1.44094,-0.90161
2410,1.166,-1.64666,-1.13543
2411,1.0,-1.13636,-0.58867
2412,0.457,-0.62969,-0.25207
2413,0.152,-0.71322,-0.32556
2414,0.023,0.31447,0.29394
2415,0.0,0.59224,0.38093
2416,100.0,-109.2546,-96.57697
2417,85.77,-96.11635,-86.77888
2418,73.564,-77.50954,-75.48546
2419,63.096,-67.06853,-64.08467
2420,54.117,-56.93515,-53.94625
2421,46.416,-46.08412,-46.56673
2422,39.811,-41.08362,-40.99354
2423,34.145,-35.67644,-35.86888
2424,29.286,-28.83753,-28.8158
2425,25.119,-25.75068,-25.0961
2426,21.544,-23.33105,-22.87742
2427,18.478,-20.5472,-19.11696
2428,15.849,-17.56066,-15.94438
2429,13.594,-15.35029,-14.07997
2430,11.659,-12.62653,-11.09606
2431,10.0,-11.59066,-10.2585
2432,8.577,-10.34747,-9.17361
2433,7.356,-9.05906,-7.80497
2434,6.31,-7.49278,-6.24726
2435,5.412,-6.70035,-5.40329
2436,4.642,-5.27119,-4.458
2437,3.981,-4.80121,-3.80415
2438,3.415,-4.51137,-3.57469
2439,2.929,-3.17152,-2.44616
2440,2.512,-3.29659,-2.45149
2441,2.154,-2.88398,-2.06225
2442,1.848,-2.36503,-1.5781
2443,1.585,-2.38671,-1.72852
2444,1.359,-1.70859,-1.14324
2445,1.166,-1.31148,-0.77665
2446,1.0,-1.6205,-0.78711
2447,0.457,-0.00226,0.0993
2448,0.152,-0.21764,0.00221
2449,0.023,-0.67393,-0.30959
2450,0.0,1.62208,0.67449
2451,100.0,-111.8086,-101.73291
2452,85.77,-95.28135,-87.98803
2453,73.564,-80.88422,-74.39625
2454,63.096,-67.7326,-64.73527
2455,54.117,-58.49945,-58.16213
2456,46.416,-45.53964,-45.26406
2457,39.811,-39.26951,-39.2809
2458,34.145,-34.5015,-33.98538
2459,29.286,-28.58851,-28.49042
2460,25.119,-25.45425,-25.44658
2461,21.544,-22.59587,-22.13388
2462,18.478,-19.3779,-18.56233
2463,15.849,-17.43081,-16.39836
2464,13.594,-14.83456,-13.09377
2465,11.659,-12.1348,-10.66057
2466,10.0,-12.16053,-10.96578
2467,8.577,-10.29693,-8.44633
2468,7.356,-9.39107,-8.18321
2469,6.31,-7.49139,-6.09888
2470,5.412,-6.88267,-5.82678
2471,4.642,-5.51538,-4.29184
2472,3.981,-5.35601,-4.14673
2473,3.415,-4.56402,-3.80608
2474,2.929,-3.56734,-2.63825
2475,2.512,-2.79468,-1.95553
2476,2.154,-2.7946,-2.00358
2477,1.848,-2.5621,-1.8393
2478,1.585,-2.23693,-1.40376
2479,1.359,-2.19473,-1.40913
2480,1.166,-0.62046,-0.21015
2481,1.0,-1.45961,-0.8042
2482,0.457,-0.97186,-0.50633
2483,0.152,-0.43631,-0.13307
2484,0.023,0.09981,0.17254
2485,0.0,0.53488,0.37596
2486,100.0,-115.87632,-108.75745
2487,85.77,-90.90202,-86.05256
2488,73.564,-83.89044,-77.40035
2489,63.096,-64.08264,-63.10968
2490,54.117,-56.95405,-55.89724
2491,46.416,-47.70885,-45.12171
2492,39.811,-38.98868,-39.94707
2493,34.145,-34.31154,-34.53148
2494,29.286,-30.51221,-29.66678
2495,25.119,-26.31369,-25.61009
2496,21.544,-22.14454,-21.60568
2497,18.478,-19.06391,-18.40176
2498,15.849,-17.37617,-16.24684
2499,13.594,-15.83252,-14.579
2500,11.659,-13.47663,-12.12583
2501,10.0,-11.85618,-10.33927
2502,8.577,-10.4289,-9.09317
2503,7.356,-8.86216,-7.31577
2504,6.31,-7.58178,-6.15865
2505,5.412,-6.31484,-5.06675
2506,4.642,-5.62377,-4.53721
2507,3.981,-4.81853,-3.99428
2508,3.415,-3.78227,-2.93619
2509,2.929,-4.01885,-3.05173
2510,2.512,-3.75542,-2.69112
2511,2.154,-2.95091,-2.22464
2512,1.848,-2.8023,-1.97797
2513,1.585,-2.26026,-1.56554
2514,1.359,-1.5919,-1.02864
2515,1.166,-1.46163,-0.88552
2516,1.0,-1.96216,-1.25889
2517,0.457,-0.177,0.00627
2518,0.152,-0.28295,-0.03339
2519,0.023,1.39214,0.64247
2520,0.0,-0.26881,-0.0248
2521,100.0,-118.77933,-113.44059
2522,85.77,-95.98835,-86.14402
2523,73.564,-76.97274,-71.74705
2524,63.096,-66.09067,-63.74198
2525,54.117,-55.69393,-54.54784
2526,46.416,-50.68382,-49.88928
2527,39.811,-42.32005,-41.52165
2528,34.145,-34.27501,-35.39132
2529,29.286,-31.77853,-29.87276
2530,25.119,-27.6992,-27.94162
2531,21.544,-23.58794,-22.86384
2532,18.478,-19.3724,-18.60837
2533,15.849,-17.51187,-16.33276
2534,13.594,-14.83713,-13.44186
2535,11.659,-13.57203,-12.2166
2536,10.0,-11.23425,-9.77203
2537,8.577,-9.84647,-8.38726
2538,7.356,-8.59187,-7.43572
2539,6.31,-8.04104,-6.7278
2540,5.412,-6.47209,-5.28172
2541,4.642,-6.45814,-5.13851
2542,3.981,-5.60467,-4.50408
2543,3.415,-4.21427,-3.28626
2544,2.929,-3.47256,-2.65966
2545,2.512,-3.04793,-2.21394
2546,2.154,-2.69267,-1.90697
2547,1.848,-1.98692,-1.23689
2548,1.585,-1.87064,-1.09919
2549,1.359,-1.74924,-1.06896
2550,1.166,-1.33986,-0.76034
2551,1.0,-1.65194,-1.01245
2552,0.457,-0.02025,0.09507
2553,0.152,-0.1144,0.05079
2554,0.023,2.13409,0.78334
2555,0.0,1.67118,0.66031
2556,100.0,-106.23084,-98.07633
2557,85.77,-92.36789,-88.36553
2558,73.564,-79.86645,-75.27732
2559,63.096,-65.51862,-62.87016
2560,54.117,-59.33904,-58.082
2561,46.416,-44.81687,-44.83026
2562,39.811,-40.10688,-40.9962
2563,34.145,-35.67796,-36.8905
2564,29.286,-30.13369,-29.52426
2565,25.119,-27.47428,-28.06921
2566,21.544,-22.40201,-22.14352
2567,18.478,-19.91194,-18.68821
2568,15.849,-17.52526,-16.04341
2569,13.594,-15.06717,-13.38606
2570,11.659,-13.48485,-11.95942
2571,10.0,-11.33308,-9.87792
2572,8.577,-10.17067,-8.65853
2573,7.356,-8.65487,-7.28297
2574,6.31,-7.60223,-6.30057
2575,5.412,-7.27956,-5.95703
2576,4.642,-6.04029,-4.90367
2577,3.981,-5.01205,-3.95122
2578,3.415,-4.51166,-3.6291
2579,2.929,-3.88844,-3.05622
2580,2.512,-3.20422,-2.34284
2581,2.154,-2.25462,-1.59685
2582,1.848,-1.78566,-1.06061
2583,1.585,-1.90516,-1.21267
2584,1.359,-2.14899,-1.32465
2585,1.166,-1.45949,-0.83967
2586,1.0,-1.59268,-0.97937
2587,0.457,-1.28423,-0.72573
2588,0.152,0.0993,0.17424
2589,0.023,0.44207,0.31547
2590,0.0,0.99991,0.51809
2591,100.0,-112.82855,-101.47863
2592,85.77,-93.58516,-87.14633
2593,73.564,-82.86074,-80.89224
2594,63.096,-65.21537,-62.68236
2595,54.117,-57.01205,-55.52573
2596,46.416,-47.69271,-47.14483
2597,39.811,-38.77449,-38.56844
2598,34.145,-35.1061,-34.34215
2599,29.286,-30.7321,-28.89193
2600,25.119,-26.80792,-26.90575
2601,21.544,-23.12036,-22.40471
2602,18.478,-19.54965,-17.97823
2603,15.849,-17.19945,-16.04995
2604,13.594,-15.55862,-14.12116
2605,11.659,-12.96753,-11.97302
2606,10.0,-11.56129,-10.393
2607,8.577,-9.45891,-8.0558
2608,7.356,-8.5119,-7.07312
2609,6.31,-7.47841,-6.35703
2610,5.412,-6.62622,-5.48201
2611,4.642,-5.21025,-4.217
2612,3.981,-5.37451,-4.1751
2613,3.415,-3.98427,-3.04776
2614,2.929,-3.80248,-2.87415
2615,2.512,-3.9075,-3.0259
2616,2.154,-2.81558,-2.02324
2617,1.848,-2.62429,-1.7246
2618,1.585,-1.62975,-1.00548
2619,1.359,-1.86859,-1.17027
2620,1.166,-1.00613,-0.53874
2621,1.0,-1.77469,-1.09396
2622,0.457,0.55127,0.40359
2623,0.152,0.55312,0.39587
2624,0.023,0.99971,0.48832
2625,0.0,0.81559,0.46487
2626,100.0,-108.00808,-98.43559
2627,85.77,-97.97594,-89.71575
2628,73.564,-82.22153,-78.57669
2629,63.096,-69.12207,-67.47318
2630,54.117,-54.60965,-52.2941
2631,46.416,-48.06415,-47.51456
2632,39.811,-40.43356,-38.995
2633,34.145,-34.69553,-34.0646
2634,29.286,-30.14962,-30.59005
2635,25.119,-24.95497,-24.71511
2636,21.544,-22.31175,-21.4364
2637,18.478,-18.77866,-17.89758
2638,15.849,-18.51382,-17.1497
2639,13.594,-14.88963,-13.44926
2640,11.659,-13.80686,-12.50198
2641,10.0,-11.41352,-9.90856
2642,8.577,-9.40124,-8.0168
2643,7.356,-8.76623,-7.38764
2644,6.31,-7.32302,-5.95681
2645,5.412,-6.34524,-5.11458
2646,4.642,-6.14936,-4.85783
2647,3.981,-5.02009,-3.97771
2648,3.415,-4.25376,-3.15568
2649,2.929,-3.89369,-2.93212
2650,2.512,-3.37932,-2.52359
2651,2.154,-1.93098,-1.19503
2652,1.848,-2.65451,-1.7672
2653,1.585,-1.53592,-0.95744
2654,1.359,-2.13907,-1.31886
2655,1.166,-0.97285,-0.50962
2656,1.0,-1.42517,-0.79065
2657,0.457,-0.7888,-0.35656
2658,0.152,-0.06851,0.08889
2659,0.023,-0.15093,0.04291
2660,0.0,0.39957,0.32075
2661,100.0,-108.04938,-98.31571
2662,85.77,-96.3924,-90.90828
2663,73.564,-80.60533,-75.48877
2664,63.096,-70.10176,-65.65961
2665,54.117,-57.0994,-56.6966
2666,46.416,-48.03537,-46.98447
2667,39.811,-40.74164,-38.96103
2668,34.145,-36.1103,-35.80738
2669,29.286,-30.40185,-29.3052
2670,25.119,-24.38313,-24.74412
2671,21.544,-21.94576,-20.80327
2672,18.478,-20.30815,-19.29553
2673,15.849,-18.44072,-17.09462
2674,13.594,-15.63431,-13.80031
2675,11.659,-11.92771,-10.50159
2676,10.0,-10.97583,-9.38576
2677,8.577,-9.84632,-8.21456
2678,7.356,-8.70841,-7.29483
2679,6.31,-7.44992,-6.08424
2680,5.412,-6.73838,-5.67193
2681,4.642,-5.88353,-4.53256
2682,3.981,-4.61672,-3.77976
2683,3.415,-3.9115,-2.94787
2684,2.929,-3.92369,-2.90274
2685,2.512,-3.15907,-2.19401
2686,2.154,-2.98323,-2.04768
2687,1.848,-2.04803,-1.43681
2688,1.585,-2.36238,-1.65507
2689,1.359,-1.60176,-0.95165
2690,1.166,-1.07498,-0.56502
2691,1.0,-1.10922,-0.58338
2692,0.457,-0.87915,-0.43662
2693,0.152,0.8651,0.50593
2694,0.023,-0.28865,-0.03467
2695,0.0,0.79322,0.47794
2696,100.0,-109.33839,-100.11489
2697,85.77,-94.67069,-88.17677
2698,73.564,-76.40221,-72.50422
2699,63.096,-68.43669,-65.1407
2700,54.117,-56.94148,-55.01434
2701,46.416,-49.98898,-47.89361
2702,39.811,-40.48257,-39.98903
2703,34.145,-35.57364,-35.15636
2704,29.286,-29.68887,-30.85623
2705,25.119,-27.422,-26.55813
2706,21.544,-23.03869,-21.9781
2707,18.478,-21.06714,-20.14444
2708,15.849,-17.20998,-15.87464
2709,13.594,-14.13911,-12.88667
2710,11.659,-13.10992,-11.82304
2711,10.0,-11.85493,-10.6493
2712,8.577,-10.26972,-8.93575
2713,7.356,-8.04016,-6.57235
2714,6.31,-7.73208,-6.49496
2715,5.412,-6.6436,-5.50157
2716,4.642,-6.21666,-5.1994
2717,3.981,-5.18513,-3.94193
2718,3.415,-4.07552,-3.08949
2719,2.929,-3.58632,-2.80582
2720,2.512,-2.85883,-2.01481
2721,2.154,-2.96622,-2.1592
2722,1.848,-2.39882,-1.61961
2723,1.585,-2.09612,-1.43121
2724,1.359,-1.52837,-0.85549
2725,1.166,-1.27332,-0.7187
2726,1.0,-1.14645,-0.64389
2727,0.457,-0.67727,-0.29379
2728,0.152,0.41281,0.34244
2729,0.023,6.12229,0.81404
2730,0.0,-0.55051,-0.21493
2731,100.0,-110.91334,-99.0277
2732,85.77,-94.19097,-88.17556
2733,73.564,-77.72101,-73.46994
2734,63.096,-65.69086,-61.47532
2735,54.117,-55.07187,-54.29662
2736,46.416,-46.41559,-47.46098
2737,39.811,-41.00854,-41.9301
2738,34.145,-32.89621,-31.90872
2739,29.286,-30.77923,-30.67784
2740,25.119,-25.84714,-24.92526
2741,21.544,-22.2184,-21.70321
2742,18.478,-20.24117,-18.87028
2743,15.849,-16.73584,-15.63199
2744,13.594,-15.0373,-13.44906
2745,11.659,-14.20182,-12.58763
2746,10.0,-12.16491,-10.61119
2747,8.577,-10.10256,-8.78882
2748,7.356,-8.44956,-7.20357
2749,6.31,-7.608,-6.35647
2750,5.412,-6.26377,-5.27714
2751,4.642,-5.99302,-4.9097
2752,3.981,-5.08435,-4.0806
2753,3.415,-4.30459,-3.34713
2754,2.929,-3.59806,-2.75218
2755,2.512,-2.1783,-1.43278
2756,2.154,-2.75883,-1.9657
2757,1.848,-2.19341,-1.42372
2758,1.585,-1.8256,-1.15331
2759,1.359,-2.00302,-1.26973
2760,1.166,-1.95115,-1.2516
2761,1.0,-2.01436,-1.35847
2762,0.457,-0.79021,-0.38143
2763,0.152,-0.04004,0.09765
2764,0.023,-0.30639,-0.04048
2765,0.0,-0.84685,-0.41752
2766,100.0,-109.22173,-96.69359
2767,85.77,-95.74024,-86.14383
2768,73.564,-79.27774,-74.86645
2769,63.096,-64.08456,-62.02762
2770,54.117,-56.00994,-55.30718
2771,46.416,-49.19399,-51.60928
2772,39.811,-40.71071,-40.48629
2773,34.145,-34.1273,-35.04137
2774,29.286,-30.73097,-30.44131
2775,25.119,-25.95347,-24.57649
2776,21.544,-22.30576,-21.62808
2777,18.478,-19.5452,-18.56186
2778,15.849,-17.2476,-15.44161
2779,13.594,-15.87267,-14.13244
2780,11.659,-13.40182,-12.0889
2781,10.0,-12.08446,-10.45593
2782,8.577,-10.13912,-9.17962
2783,7.356,-8.66341,-7.2039
2784,6.31,-7.01306,-5.84935
2785,5.412,-7.2006,-5.98705
2786,4.642,-5.7587,-4.68586
2787,3.981,-5.00163,-4.00642
2788,3.415,-4.24874,-3.15849
2789,2.929,-3.25762,-2.33267
2790,2.512,-3.75724,-2.677
2791,2.154,-2.78167,-1.82375
2792,1.848,-3.02895,-2.12354
2793,1.585,-2.15373,-1.51451
2794,1.359,-1.32402,-0.75885
2795,1.166,-0.83212,-0.47093
2796,1.0,-0.83614,-0.35588
2797,0.457,-0.03074,0.09413
2798,0.152,-0.44628,-0.15905
2799,0.023,0.24918,0.24696
2800,0.0,0.25738,0.25107
2801,100.0,-109.87746,-96.8067
2802,85.77,-94.56002,-86.59749
2803,73.564,-81.35482,-76.2539
2804,63.096,-66.00168,-63.59368
2805,54.117,-58.10855,-58.24448
2806,46.416,-48.64074,-46.46279
2807,39.811,-40.96637,-40.10458
2808,34.145,-35.86826,-34.28499
2809,29.286,-30.73216,-30.89922
2810,25.119,-25.74767,-25.53142
2811,21.544,-21.71287,-20.99106
2812,18.478,-20.36322,-20.19192
2813,15.849,-17.17288,-15.7563
2814,13.594,-15.61201,-13.99428
2815,11.659,-13.75036,-12.25673
2816,10.0,-11.09385,-9.55493
2817,8.577,-9.62472,-8.09553
2818,7.356,-8.46328,-7.3825
2819,6.31,-7.6409,-6.56088
2820,5.412,-6.56134,-5.45058
2821,4.642,-5.99238,-4.75444
2822,3.981,-5.00079,-3.96118
2823,3.415,-4.5503,-3.65058
2824,2.929,-3.73938,-2.89579
2825,2.512,-3.46355,-2.62077
2826,2.154,-2.70039,-1.84348
2827,1.848,-1.78216,-1.10786
2828,1.585,-2.3363,-1.58028
2829,1.359,-2.04929,-1.36064
2830,1.166,-1.96185,-1.26601
2831,1.0,-1.16202,-0.65299
2832,0.457,-0.21831,0.00791
2833,0.152,0.31471,0.28335
2834,0.023,0.00436,0.11756
2835,0.0,0.04088,0.14845
2836,100.0,-110.1684,-102.49254
2837,85.77,-94.5536,-86.3227
2838,73.564,-77.13845,-73.34068
2839,63.096,-67.05974,-63.69217
2840,54.117,-57.94663,-55.19713
2841,46.416,-47.87815,-49.30775
2842,39.811,-41.65159,-41.72716
2843,34.145,-34.95402,-34.36869
2844,29.286,-32.28416,-32.1235
2845,25.119,-24.66646,-24.60264
2846,21.544,-23.01096,-22.87318
2847,18.478,-19.22142,-18.63138
2848,15.849,-18.9919,-17.39768
2849,13.594,-15.92398,-14.41269
2850,11.659,-13.60475,-12.38663
2851,10.0,-11.64372,-10.4552
2852,8.577,-9.43151,-7.95162
2853,7.356,-9.00475,-7.68474
2854,6.31,-7.57265,-6.30816
2855,5.412,-6.45097,-5.53621
2856,4.642,-5.75626,-4.82147
2857,3.981,-5.50818,-4.69927
2858,3.415,-4.58133,-3.48617
2859,2.929,-3.64021,-2.82486
2860,2.512,-3.30176,-2.32725
2861,2.154,-2.93732,-2.17978
2862,1.848,-2.83249,-2.0142
2863,1.585,-2.02752,-1.20491
2864,1.359,-1.97006,-1.28915
2865,1.166,-1.48772,-0.92346
2866,1.0,-1.02177,-0.51783
2867,0.457,-0.7508,-0.29995
2868,0.152,0.19704,0.23065
2869,0.023,-0.86161,-0.39155
2870,0.0,0.9806,0.55119
2871,100.0,-114.43227,-102.23959
2872,85.77,-94.70153,-86.77908
2873,73.564,-80.11554,-74.46372
2874,63.096,-64.25638,-63.83822
2875,54.117,-57.19151,-54.87093
2876,46.416,-46.75655,-45.7599
2877,39.811,-39.13068,-38.53417
2878,34.145,-35.67314,-36.45045
2879,29.286,-29.3861,-30.05564
2880,25.119,-26.44086,-25.80704
2881,21.544,-23.9057,-22.87746
2882,18.478,-18.60678,-17.91416
2883,15.849,-17.08499,-15.98595
2884,13.594,-16.61516,-15.25699
2885,11.659,-14.16678,-12.90303
2886,10.0,-11.26215,-9.59915
2887,8.577,-10.99774,-9.87451
2888,7.356,-9.27393,-7.82639
2889,6.31,-7.81386,-6.46569
2890,5.412,-7.14612,-5.65023
2891,4.642,-4.62785,-3.45875
2892,3.981,-4.64165,-3.48142
2893,3.415,-3.82911,-2.93159
2894,2.929,-3.42595,-2.45831
2895,2.512,-3.5787,-2.63627
2896,2.154,-2.54944,-1.70786
2897,1.848,-2.17938,-1.49578
2898,1.585,-2.94117,-2.1365
2899,1.359,-1.62237,-0.94839
2900,1.166,-2.03299,-1.21319
2901,1.0,-0.83643,-0.39414
2902,0.457,-0.34378,-0.07951
2903,0.152,0.42568,0.3457
2904,0.023,0.6168,0.40461
2905,0.0,1.14853,0.55165
2906,100.0,-107.82406,-97.38219
2907,85.77,-87.97515,-80.73486
2908,73.564,-78.93626,-73.08162
2909,63.096,-64.80251,-62.53948
2910,54.117,-57.03944,-56.73673
2911,46.416,-48.72872,-47.8943
2912,39.811,-39.23555,-38.67591
2913,34.145,-35.09035,-34.61802
2914,29.286,-30.29946,-29.26233
2915,25.119,-26.32911,-25.59302
2916,21.544,-22.72974,-22.5675
2917,18.478,-20.97775,-19.90326
2918,15.849,-17.05811,-15.22025
2919,13.594,-14.55905,-13.14052
2920,11.659,-13.79361,-12.09139
2921,10.0,-11.26387,-9.61533
2922,8.577,-10.78663,-9.18771
2923,7.356,-8.59622,-7.41369
2924,6.31,-7.75383,-6.44832
2925,5.412,-6.49191,-5.23177
2926,4.642,-6.19218,-5.01767
2927,3.981,-4.97992,-3.80922
2928,3.415,-4.44104,-3.54579
2929,2.929,-3.5527,-2.70169
2930,2.512,-3.7711,-2.83585
2931,2.154,-2.85741,-2.01385
2932,1.848,-3.06178,-2.20759
2933,1.585,-2.33468,-1.55047
2934,1.359,-2.63784,-1.92896
2935,1.166,-1.40985,-0.76889
2936,1.0,-1.19893,-0.64886
2937,0.457,-0.29693,-0.03673
2938,0.152,-0.39736,-0.09928
2939,0.023,1.00011,0.56674
2940,0.0,1.09039,0.63654
2941,100.0,-115.27562,-99.62975
2942,85.77,-95.69503,-89.52176
2943,73.564,-78.26859,-74.46626
2944,63.096,-66.21308,-65.44921
2945,54.117,-54.61139,-54.43976
2946,46.416,-46.01097,-45.41314
2947,39.811,-38.87086,-40.02671
2948,34.145,-36.23529,-36.20479
2949,29.286,-30.48142,-30.70042
2950,25.119,-25.4203,-24.9836
2951,21.544,-23.21157,-22.83165
2952,18.478,-19.30289,-18.02935
2953,15.849,-16.94218,-15.31453
2954,13.594,-15.70308,-13.95072
2955,11.659,-13.91215,-12.37221
2956,10.0,-11.64773,-10.02962
2957,8.577,-11.02869,-9.49017
2958,7.356,-8.97717,-7.8676
2959,6.31,-7.49593,-6.20814
2960,5.412,-7.08883,-5.96622
2961,4.642,-5.20187,-3.96417
2962,3.981,-5.10551,-3.99485
2963,3.415,-3.71662,-2.81069
2964,2.929,-4.39864,-3.43237
2965,2.512,-2.92254,-2.0556
2966,2.154,-2.78178,-1.88393
2967,1.848,-2.5749,-1.75572
2968,1.585,-1.76079,-1.08837
2969,1.359,-1.96281,-1.28278
2970,1.166,-2.17448,-1.47452
2971,1.0,-1.28403,-0.78142
2972,0.457,-0.14341,0.04913
2973,0.152,0.02437,0.13798
2974,0.023,0.78388,0.49098
2975,0.0,-0.41099,-0.09931
2976,100.0,-106.55715,-97.26464
2977,85.77,-93.89715,-89.32526
2978,73.564,-76.98232,-74.19788
2979,63.096,-66.30515,-63.98567
2980,54.117,-56.25899,-56.31349
2981,46.416,-47.56449,-46.61619
2982,39.811,-44.26664,-43.66702
2983,34.145,-35.33804,-34.95508
2984,29.286,-30.58097,-30.33655
2985,25.119,-25.57874,-25.47376
2986,21.544,-22.1136,-21.19696
2987,18.478,-19.99818,-19.44069
2988,15.849,-18.73191,-17.70378
2989,13.594,-14.61684,-12.85102
2990,11.659,-12.52577,-11.21639
2991,10.0,-11.2964,-9.99379
2992,8.577,-10.45849,-8.89201
2993,7.356,-8.67263,-7.27309
2994,6.31,-8.01796,-6.66662
2995,5.412,-6.37317,-5.12813
2996,4.642,-5.99663,-4.80924
2997,3.981,-5.42873,-4.62194
2998,3.415,-4.24846,-3.23748
2999,2.929,-3.76453,-2.75454
3000,2.512,-3.71645,-2.79509
3001,2.154,-2.88301,-2.06327
3002,1.848,-2.79688,-2.02434
3003,1.585,-2.17213,-1.51198
3004,1.359,-1.62931,-0.99009
3005,1.166,-1.3584,-0.72396
3006,1.0,-1.22103,-0.64743
3007,0.457,-0.91979,-0.42637
3008,0.152,0.12621,0.19348
3009,0.023,1.14845,0.53134
3010,0.0,0.04357,0.14029
3011,100.0,-115.19284,-107.19093
3012,85.77,-97.19441,-89.52008
3013,73.564,-83.04214,-76.96624
3014,63.096,-66.76932,-62.49483
3015,54.117,-55.79514,-57.28371
3016,46.416,-47.17211,-44.78447
3017,39.811,-40.13103,-39.57788
3018,34.145,-36.27862,-35.83832
3019,29.286,-29.47845,-29.27983
3020,25.119,-27.17521,-26.33495
3021,21.544,-22.72794,-22.54055
