tid,gamma,trueage,freqonly
791,4.642,-4.74414,-4.40394
792,3.981,-3.97527,-4.1887
793,3.415,-3.34041,-3.78366
794,2.929,-3.00707,-2.5992
795,2.512,-2.35425,-2.24293
796,2.154,-1.99361,-2.10163
797,1.848,-1.85964,-1.78078
798,1.585,-1.499,-1.46888
799,1.359,-1.28874,-1.34592
800,1.166,-1.28356,-1.26972
801,1,-0.90453,-1.22692
802,0.457,-0.41019,-0.46314
803,0.152,-0.16336,-0.26907
804,0.023,0.01209,0.23808
805,0,0.19031,-0.01645
806,100,-96.73343,-104.14668
807,85.77,-81.17692,-81.80688
808,73.564,-71.50816,-78.94518
809,63.096,-63.59301,-61.46793
810,54.117,-55.86012,-53.06163
811,46.416,-46.40637,-47.02851
812,39.811,-39.55122,-37.90244
813,34.145,-35.88654,-32.76866
814,29.286,-28.43331,-31.56682
815,25.119,-25.26371,-24.25196
816,21.544,-21.85305,-23.05986
817,18.478,-18.05008,-18.94007
818,15.849,-15.98912,-14.9353
819,13.594,-13.45706,-13.67993
820,11.659,-11.96136,-11.91832
821,10,-10.17783,-10.74603
822,8.577,-8.02587,-9.15339
823,7.356,-7.53421,-7.35188
824,6.31,-5.93301,-6.56845
825,5.412,-4.83104,-5.16705
826,4.642,-4.71401,-4.61444
827,3.981,-4.30677,-3.80761
828,3.415,-3.43845,-3.90789
829,2.929,-2.88423,-2.82561
830,2.512,-2.52282,-2.65294
831,2.154,-2.14788,-1.97535
832,1.848,-1.84162,-1.86015
833,1.585,-1.63142,-1.55367
834,1.359,-1.41004,-1.56973
835,1.166,-1.17114,-1.04964
836,1,-0.91697,-1.1188
837,0.457,-0.41979,-0.51989
838,0.152,-0.13279,0.03581
839,0.023,0.11061,-0.00085
840,0,0.00974,-0.25166
841,100,-98.97123,-100.50697
842,85.77,-82.74176,-82.98446
843,73.564,-73.84078,-67.53138
844,63.096,-65.31417,-61.76434
845,54.117,-54.89284,-47.63143
846,46.416,-44.29726,-40.41992
847,39.811,-42.4409,-47.79395
848,34.145,-30.81555,-41.13981
849,29.286,-29.97696,-27.80998
850,25.119,-24.14165,-22.82178
851,21.544,-21.03101,-23.42222
852,18.478,-18.2904,-16.72668
853,15.849,-14.83733,-14.8163
854,13.594,-14.48919,-15.01444
855,11.659,-11.30558,-12.51845
856,10,-9.92127,-9.94551
857,8.577,-9.19725,-9.92679
858,7.356,-7.57992,-6.65819
859,6.31,-6.11984,-6.73745
860,5.412,-5.80418,-5.15958
861,4.642,-4.66196,-4.87949
862,3.981,-3.60376,-3.5901
863,3.415,-3.06926,-3.27556
864,2.929,-2.80851,-3.10299
865,2.512,-2.67987,-2.76319
866,2.154,-2.0628,-2.03546
867,1.848,-1.93785,-1.92292
868,1.585,-1.37628,-1.54091
869,1.359,-1.43799,-1.33448
870,1.166,-1.21401,-1.51663
871,1,-1.05366,-1.36394
872,0.457,-0.45701,-0.50279
873,0.152,-0.15425,-0.15637
874,0.023,0.06355,0.33091
875,0,0.03196,0.16963
876,100,-99.0952,-98.77962
877,85.77,-81.50833,-84.35963
878,73.564,-72.26891,-70.57519
879,63.096,-62.89038,-57.91545
880,54.117,-51.14501,-55.82206
881,46.416,-47.47687,-44.26889
882,39.811,-37.7438,-33.72527
883,34.145,-33.14201,-37.35452
884,29.286,-29.65701,-25.84273
885,25.119,-29.05592,-26.03126
886,21.544,-20.86689,-25.75958
887,18.478,-17.63028,-18.97895
888,15.849,-16.69981,-15.71316
889,13.594,-13.28699,-13.37902
890,11.659,-12.31057,-11.8094
891,10,-10.73889,-9.09666
892,8.577,-8.98084,-8.73399
893,7.356,-7.01362,-7.62524
894,6.31,-6.48108,-5.7869
895,5.412,-5.512,-5.64898
896,4.642,-4.96016,-4.81426
897,3.981,-3.90613,-4.11129
898,3.415,-3.1798,-3.40805
899,2.929,-2.95808,-2.46968
900,2.512,-2.15172,-2.43377
901,2.154,-2.32562,-2.27185
902,1.848,-1.94475,-2.33152
903,1.585,-1.67014,-1.82886
904,1.359,-1.51998,-0.8535
905,1.166,-1.12206,-1.19706
906,1,-0.99013,-0.96146
907,0.457,-0.61298,-0.39239
908,0.152,0,0.01387
909,0.023,-0.14314,0.20097
910,0,-0.06223,-0.21163
911,100,-103.38638,-107.48183
912,85.77,-84.71818,-86.69713
913,73.564,-74.63656,-75.26005
914,63.096,-60.7665,-69.4995
915,54.117,-51.59353,-52.99566
916,46.416,-41.40188,-46.39583
917,39.811,-40.2068,-37.39263
918,34.145,-31.42185,-32.56216
919,29.286,-27.6832,-28.88035
920,25.119,-22.84823,-25.57595
921,21.544,-22.32248,-19.70978
922,18.478,-17.13553,-18.49127
923,15.849,-14.56473,-15.36563
924,13.594,-12.29519,-14.09273
925,11.659,-12.32614,-11.21213
926,10,-10.4906,-10.74188
927,8.577,-8.71021,-8.31908
928,7.356,-6.81501,-8.11969
929,6.31,-6.47966,-6.66278
930,5.412,-5.27063,-5.38474
931,4.642,-4.39796,-5.07673
932,3.981,-3.85216,-3.40863
933,3.415,-3.00304,-3.28409
934,2.929,-3.0118,-2.77134
935,2.512,-2.73524,-2.54628
936,2.154,-2.13466,-1.87932
937,1.848,-2.0732,-2.02376
938,1.585,-1.79538,-1.47367
939,1.359,-1.05706,-1.34268
940,1.166,-1.0913,-0.98956
941,1,-1.19274,-1.11801
942,0.457,-0.65061,-0.28221
943,0.152,-0.27374,-0.15923
944,0.023,0.06308,-0.09167
945,0,-0.24154,-0.00073
946,100,-99.22825,-115.42911
947,85.77,-80.0223,-89.21367
948,73.564,-74.12818,-78.92932
949,63.096,-62.56876,-65.44749
950,54.117,-55.4059,-52.65362
951,46.416,-47.33785,-49.4113
952,39.811,-35.97596,-40.35483
953,34.145,-34.55183,-37.21066
954,29.286,-30.14071,-28.01787
955,25.119,-25.56238,-22.43732
956,21.544,-23.18888,-20.66954
957,18.478,-16.83015,-18.92476
958,15.849,-15.57696,-14.15766
959,13.594,-13.32943,-13.28564
960,11.659,-12.55281,-10.84972
961,10,-10.80533,-10.31822
962,8.577,-8.31544,-8.30923
963,7.356,-7.58805,-8.6546
964,6.31,-6.52804,-6.24355
965,5.412,-6.12454,-5.14343
966,4.642,-4.70248,-4.13196
967,3.981,-4.2174,-4.39459
968,3.415,-3.41627,-3.18695
969,2.929,-2.97782,-2.93367
970,2.512,-2.37142,-2.65417
971,2.154,-2.1143,-1.95129
972,1.848,-1.78449,-2.37012
973,1.585,-1.59297,-1.76402
974,1.359,-1.56058,-1.56687
975,1.166,-1.1893,-1.3123
976,1,-1.13902,-0.90763
977,0.457,-0.61314,-0.28028
978,0.152,-0.29817,-0.09074
979,0.023,-0.00367,-0.12804
980,0,-0.00019,0.06515
981,100,-94.19323,-104.40563
982,85.77,-93.46137,-81.48274
983,73.564,-72.1917,-76.40293
984,63.096,-58.74011,-64.48751
985,54.117,-54.73804,-56.99053
986,46.416,-45.80787,-49.27635
987,39.811,-38.82308,-41.75164
988,34.145,-35.21707,-36.18641
989,29.286,-28.67985,-30.99026
990,25.119,-25.99559,-25.98114
991,21.544,-22.2194,-19.88654
992,18.478,-19.50785,-18.449
993,15.849,-15.99205,-15.80978
994,13.594,-13.52402,-13.73891
995,11.659,-11.37151,-10.48827
996,10,-9.73918,-10.17363
997,8.577,-8.32601,-8.17033
998,7.356,-6.97507,-6.68517
999,6.31,-6.1454,-6.93646
1000,5.412,-4.99293,-5.27263
1001,4.642,-4.69879,-5.82144
1002,3.981,-3.94073,-4.12478
1003,3.415,-3.32255,-3.66871
1004,2.929,-3.0219,-2.91013
1005,2.512,-2.80929,-2.67558
1006,2.154,-2.16068,-2.32507
1007,1.848,-1.97073,-1.97916
1008,1.585,-1.3838,-1.80144
1009,1.359,-1.46981,-1.4927
1010,1.166,-1.14762,-1.0052
1011,1,-0.98661,-0.81856
1012,0.457,-0.48313,-0.51513
1013,0.152,-0.34864,-0.25126
1014,0.023,-0.18504,-0.13548
1015,0,-0.11886,0.06595
1016,100,-103.19046,-99.47031
1017,85.77,-83.63581,-89.8116
1018,73.564,-77.18811,-78.64705
1019,63.096,-65.41586,-65.00776
1020,54.117,-54.83102,-51.56388
1021,46.416,-46.33718,-45.86506
1022,39.811,-38.37484,-38.61687
1023,34.145,-33.04474,-34.12232
1024,29.286,-30.10846,-27.4051
1025,25.119,-24.54162,-24.68443
1026,21.544,-21.14277,-21.33451
1027,18.478,-19.1024,-17.65462
1028,15.849,-15.35232,-16.79971
1029,13.594,-13.70181,-15.6679
1030,11.659,-12.04475,-11.11572
1031,10,-9.71171,-10.7878
1032,8.577,-7.76817,-7.79164
1033,7.356,-8.01351,-8.05149
1034,6.31,-6.4249,-6.00418
1035,5.412,-5.25252,-5.15734
1036,4.642,-5.0985,-4.99886
1037,3.981,-3.97215,-3.94526
1038,3.415,-3.47569,-3.15492
1039,2.929,-2.90347,-3.04475
1040,2.512,-2.88524,-2.28012
1041,2.154,-1.90265,-2.25227
1042,1.848,-1.85603,-2.1329
1043,1.585,-1.58988,-1.37992
1044,1.359,-1.31824,-1.3406
1045,1.166,-1.16888,-1.20887
1046,1,-1.25821,-1.04024
1047,0.457,-0.51376,-0.41708
1048,0.152,-0.25103,-0.14085
1049,0.023,-0.23278,-0.02188
1050,0,-0.14552,-0.15849
1051,100,-97.62448,-99.03151
1052,85.77,-83.41402,-91.62669
1053,73.564,-81.19417,-66.31135
1054,63.096,-62.56431,-63.59267
1055,54.117,-55.80201,-54.71409
1056,46.416,-48.06556,-43.62096
1057,39.811,-41.74567,-43.62329
1058,34.145,-36.10551,-39.86515
1059,29.286,-30.00657,-30.09204
1060,25.119,-24.64453,-24.82081
1061,21.544,-21.14192,-24.75528
1062,18.478,-16.98342,-19.63042
1063,15.849,-14.81442,-14.83116
1064,13.594,-14.20824,-14.37801
1065,11.659,-11.70725,-10.55156
1066,10,-10.24645,-9.45534
1067,8.577,-8.94657,-8.63885
1068,7.356,-7.47801,-7.00323
1069,6.31,-6.76373,-5.84954
1070,5.412,-5.14361,-5.22509
1071,4.642,-4.27556,-4.5802
1072,3.981,-3.97687,-3.83235
1073,3.415,-3.42114,-3.3386
1074,2.929,-2.97667,-2.95751
1075,2.512,-2.83794,-2.03473
1076,2.154,-2.27341,-2.50329
1077,1.848,-1.99733,-2.13918
1078,1.585,-1.46252,-1.47348
1079,1.359,-1.47977,-1.27843
1080,1.166,-1.34368,-1.18182
1081,1,-1.0313,-1.07298
1082,0.457,-0.51014,-0.23168
1083,0.152,0.03704,-0.1946
1084,0.023,-0.07632,-0.1022
1085,0,0.04764,-0.05839
1086,100,-97.15575,-96.20936
1087,85.77,-85.62859,-83.6471
1088,73.564,-73.38484,-68.89621
1089,63.096,-61.5048,-60.00316
1090,54.117,-55.47285,-52.40177
1091,46.416,-49.57885,-48.91161
1092,39.811,-35.62127,-39.73183
1093,34.145,-31.64415,-31.61648
1094,29.286,-28.5671,-34.58041
1095,25.119,-25.25052,-25.29002
1096,21.544,-22.70689,-20.91901
1097,18.478,-18.44471,-18.58814
1098,15.849,-14.75091,-14.6366
1099,13.594,-13.33325,-13.5462
1100,11.659,-11.91231,-13.50997
1101,10,-9.71124,-9.81374
1102,8.577,-8.4713,-8.38113
1103,7.356,-7.47208,-7.67784
1104,6.31,-5.85816,-6.47628
1105,5.412,-5.13417,-5.33167
1106,4.642,-4.62644,-3.82124
1107,3.981,-3.98281,-3.9944
1108,3.415,-3.27269,-3.68102
1109,2.929,-2.93237,-2.64272
1110,2.512,-2.64521,-2.64039
1111,2.154,-2.10758,-2.08276
1112,1.848,-1.93036,-1.95011
1113,1.585,-1.67375,-1.45436
1114,1.359,-1.29267,-1.32262
1115,1.166,-1.35964,-1.15125
1116,1,-0.75819,-0.95645
1117,0.457,-0.26774,-0.39381
1118,0.152,-1e-05,-0.23334
1119,0.023,0.14796,-0.16185
1120,0,-0.01935,0.08588
1121,100,-94.60967,-114.14685
1122,85.77,-94.33098,-82.98394
1123,73.564,-68.51174,-77.5589
1124,63.096,-62.52288,-63.58548
1125,54.117,-53.62646,-60.66293
1126,46.416,-45.67747,-45.01967
1127,39.811,-37.63695,-43.99744
1128,34.145,-33.94915,-37.14719
1129,29.286,-30.19885,-28.68236
1130,25.119,-24.42681,-23.9996
1131,21.544,-22.34484,-22.56926
1132,18.478,-19.61081,-19.99125
1133,15.849,-15.32347,-15.95831
1134,13.594,-12.34016,-13.8142
1135,11.659,-12.06027,-12.07914
1136,10,-9.59727,-10.0101
1137,8.577,-8.45049,-9.99047
1138,7.356,-7.49406,-7.23243
1139,6.31,-6.7396,-6.9733
1140,5.412,-5.52299,-5.77776
1141,4.642,-4.37807,-4.34122
1142,3.981,-4.06461,-4.10115
1143,3.415,-3.71449,-3.14079
1144,2.929,-3.05938,-2.87729
1145,2.512,-2.36446,-2.53237
1146,2.154,-2.14336,-2.08289
1147,1.848,-2.04192,-1.88984
1148,1.585,-1.90223,-1.71695
1149,1.359,-1.42115,-1.53096
1150,1.166,-1.37579,-1.28316
1151,1,-1.02329,-1.09316
1152,0.457,-0.38125,-0.54935
1153,0.152,-0.12897,-0.23629
1154,0.023,-0.17453,0.11315
1155,0,-0.06885,-0.01831
1156,100,-100.80386,-95.08202
1157,85.77,-83.40163,-82.32064
1158,73.564,-75.45123,-75.6713
1159,63.096,-62.43013,-58.31615
1160,54.117,-52.5916,-52.11031
1161,46.416,-47.55167,-46.29378
1162,39.811,-39.20851,-38.3836
1163,34.145,-37.31423,-38.40604
1164,29.286,-30.90983,-30.49789
1165,25.119,-25.73614,-26.12718
1166,21.544,-23.19311,-22.13515
1167,18.478,-17.98447,-18.72441
1168,15.849,-16.30826,-14.27793
1169,13.594,-12.57239,-13.20358
1170,11.659,-12.10903,-10.49353
1171,10,-10.26289,-9.76732
1172,8.577,-7.98086,-8.245
1173,7.356,-7.29776,-6.95726
1174,6.31,-6.36909,-6.31302
1175,5.412,-5.31166,-5.20137
1176,4.642,-4.36322,-4.99988
1177,3.981,-3.70525,-3.62775
1178,3.415,-3.07918,-3.28897
1179,2.929,-2.93536,-2.98874
1180,2.512,-2.39327,-2.64991
1181,2.154,-2.17927,-2.09552
1182,1.848,-1.84154,-1.74224
1183,1.585,-1.46517,-1.51955
1184,1.359,-1.53787,-1.663
1185,1.166,-1.29865,-0.95938
1186,1,-0.8827,-1.16012
1187,0.457,-0.49259,-0.62513
1188,0.152,-0.30779,-0.26642
1189,0.023,-0.3088,-0.12946
1190,0,0.08921,0.05155
1191,100,-99.39726,-99.48262
1192,85.77,-91.9012,-82.98045
1193,73.564,-71.11004,-78.31921
1194,63.096,-64.08646,-60.40645
1195,54.117,-54.70527,-53.01646
1196,46.416,-46.54974,-50.23801
1197,39.811,-38.9705,-40.84096
1198,34.145,-33.74781,-34.16313
1199,29.286,-29.90619,-29.49505
1200,25.119,-26.64377,-26.93785
1201,21.544,-22.41265,-23.81741
1202,18.478,-18.69102,-21.43678
1203,15.849,-14.22941,-17.71107
1204,13.594,-14.76394,-11.12278
1205,11.659,-11.14728,-13.41679
1206,10,-10.17989,-9.94271
1207,8.577,-8.45042,-9.20037
1208,7.356,-7.25565,-7.46083
1209,6.31,-6.20363,-6.86591
1210,5.412,-5.75375,-5.81561
1211,4.642,-4.29155,-5.1425
1212,3.981,-3.53181,-4.09724
1213,3.415,-3.05358,-3.68437
1214,2.929,-3.26312,-3.21414
1215,2.512,-2.29333,-2.51379
1216,2.154,-2.23725,-2.07143
1217,1.848,-1.87632,-2.06089
1218,1.585,-1.65819,-1.79047
1219,1.359,-1.25961,-1.33773
1220,1.166,-1.09064,-1.44422
1221,1,-0.91239,-0.78001
1222,0.457,-0.30886,-0.47041
1223,0.152,-0.1829,-0.03074
1224,0.023,-0.23278,-0.08725
1225,0,-0.15726,0.00598
1226,100,-102.07823,-109.4883
1227,85.77,-85.83182,-88.39548
1228,73.564,-74.89289,-72.56536
1229,63.096,-65.19079,-64.19721
1230,54.117,-54.22535,-59.15745
1231,46.416,-49.06413,-49.65127
1232,39.811,-38.66272,-39.33065
1233,34.145,-34.75911,-33.79573
1234,29.286,-31.38124,-27.50667
1235,25.119,-25.22232,-25.04189
1236,21.544,-20.83447,-21.50035
1237,18.478,-17.79194,-20.74066
1238,15.849,-15.84371,-15.86029
1239,13.594,-14.15682,-11.99383
1240,11.659,-10.1175,-11.73625
1241,10,-9.95467,-9.76488
1242,8.577,-8.16154,-8.83865
1243,7.356,-7.23336,-7.24266
1244,6.31,-6.18804,-6.97092
1245,5.412,-5.35695,-6.04156
1246,4.642,-4.9543,-4.2975
1247,3.981,-3.99511,-3.62859
1248,3.415,-3.52135,-3.72934
1249,2.929,-2.74982,-3.07208
1250,2.512,-2.31545,-2.7969
1251,2.154,-2.19175,-2.1616
1252,1.848,-2.0476,-2.0017
1253,1.585,-1.34079,-1.57532
1254,1.359,-1.06777,-1.4181
1255,1.166,-1.19798,-1.45581
1256,1,-1.06575,-0.78052
1257,0.457,-0.45043,-0.40324
1258,0.152,-0.11481,-0.03504
1259,0.023,-0.20775,0.01029
1260,0,-0.04203,0.07299
1261,100,-104.2919,-92.62783
1262,85.77,-86.02193,-76.38833
1263,73.564,-68.66488,-67.61882
1264,63.096,-60.72311,-56.22861
1265,54.117,-57.18194,-52.77038
1266,46.416,-46.62351,-41.67215
1267,39.811,-41.89407,-41.06797
1268,34.145,-38.00867,-33.19344
1269,29.286,-30.44063,-32.19858
1270,25.119,-25.04382,-26.34976
1271,21.544,-21.39864,-21.21978
1272,18.478,-18.98928,-18.45507
1273,15.849,-15.68202,-14.30286
1274,13.594,-12.54031,-12.23929
1275,11.659,-11.35556,-9.95104
1276,10,-10.12417,-9.51896
1277,8.577,-8.54694,-7.68112
1278,7.356,-7.19779,-6.47167
1279,6.31,-6.45825,-5.82028
1280,5.412,-5.53251,-5.39698
1281,4.642,-4.53791,-5.19155
1282,3.981,-3.93376,-4.01885
1283,3.415,-3.29004,-3.67825
1284,2.929,-3.42126,-2.8335
1285,2.512,-2.6348,-2.46245
1286,2.154,-2.49872,-2.17676
1287,1.848,-1.80987,-1.57917
1288,1.585,-1.52808,-1.80959
1289,1.359,-1.34665,-1.03559
1290,1.166,-1.24145,-1.24776
1291,1,-1.04716,-1.21364
1292,0.457,-0.58805,-0.3905
1293,0.152,-0.27865,-0.13502
1294,0.023,-0.18273,-0.00451
1295,0,0.07057,-0.2336
1296,100,-102.43997,-107.1661
1297,85.77,-84.58495,-89.60167
1298,73.564,-71.88991,-72.05955
1299,63.096,-63.32616,-57.30599
1300,54.117,-53.58768,-50.96737
1301,46.416,-44.42836,-52.9786
1302,39.811,-40.0756,-37.25422
1303,34.145,-34.03911,-39.49638
1304,29.286,-28.8613,-27.76645
1305,25.119,-25.36662,-24.37478
1306,21.544,-20.60489,-19.60096
1307,18.478,-21.01776,-18.29334
1308,15.849,-16.7279,-15.2118
1309,13.594,-12.93953,-11.61186
1310,11.659,-10.40306,-12.01619
1311,10,-9.40641,-9.44101
