gamma,freq,age
1,10,911
1,7,291
1,3,271
1,9,5009
1,34,15369
1,181,13394
1,1,529
1,1,791
1,52,12481
1,9,959
1,1,91
1,7,341
1,94,14495
1,7,5893
1,82,38809
1,4,252
1,66,5874
1,3,191
1,3,2892
1,2,574
1,128,44918
1,6,7250
1,4,2688
1,3,281
1,2,131
1,24,34471
1,127,10213
1,1,1199
1,14,24250
1,3,595
1,2,328
1,49,15905
1,10,3543
1,2,1307
1,19,3167
1,94,39497
1,2,11545
1,114,30150
1,31,8363
1,11,1532
1,10,1272
1,16,10618
1,3,1184
1,1,9
1,2,1099
1,2,1034
1,152,11572
1,178,31745
1,151,62517
1,40,3276
1,5,447
1,169,31475
1,31,32434
1,167,24161
1,167,70007
1,3,3247
1,189,29640
1,42,12197
1,100,38587
1,24,7194
1,153,14441
1,47,3063
1,190,41093
1,17,24041
1,125,17419
1,15,3607
1,1,2198
1,17,7470
1,28,11218
1,53,5829
1,1,68
1,1,75
1,15,722
1,109,31489
1,8,754
1,134,48743
10,69,4845
10,198,14451
10,68,3700
10,168,9928
10,159,7061
10,195,22964
10,6,1100
10,6,512
10,9,2038
10,1,48
10,1,1990
10,56,2171
10,192,12386
10,68,4016
10,12,3047
10,11,1168
10,8,1500
10,1,120
10,122,12437
10,1,312
10,1,657
10,11,1606
10,5,636
10,195,11698
10,1,86
10,175,6481
10,137,8294
10,15,958
10,162,5457
10,95,4612
10,23,3403
10,12,1650
10,168,8145
10,1,202
10,45,2693
10,57,5695
10,173,10049
10,19,6126
10,44,2386
10,5,1511
10,5,7000
10,177,13359
10,15,7184
10,198,7809
10,178,11010
10,80,9768
10,1,205
10,37,3056
10,6,2261
10,2,124
10,13,3172
10,11,1639
10,1,228
10,195,13642
10,150,11239
10,36,7335
10,27,1766
10,1,15
10,47,5617
10,111,7519
10,43,13359
10,1,122
10,175,9073
10,150,7283
10,70,5007
10,2,308
10,87,7464
10,198,14368
10,199,15700
10,6,4660
10,1,156
10,141,4222
10,135,5747
10,1,273
10,4,2578
10,52,4663
10,164,9232
10,39,5915
10,4,763
10,117,5303
10,74,2470
10,20,6739
10,181,8101
10,18,4626
10,35,4958
10,7,1894
10,78,12412
10,5,1377
10,30,3956
10,101,3848
10,117,10280
10,15,2476
10,1,382
10,4,2241
10,137,5880
10,9,5643
10,134,10648
10,17,863
10,3,181
10,2,135
10,5,267
10,5,529
10,186,10366
10,4,2061
10,17,1946
10,1,8
10,7,727
10,184,12466
10,158,11956
10,43,5877
10,1,571
10,1,445
10,168,13241
10,4,1522
10,3,1237
10,28,1691
10,6,1253
10,17,2908
10,114,10726
10,1,1738
10,190,9944
10,34,7464
10,14,1775
10,25,6496
10,73,4631
10,12,3833
10,22,1616
10,54,11875
10,83,5029
10,137,6307
10,75,6915
10,10,1833
10,35,4479
10,1,2400
10,82,6876
10,51,3117
10,159,9504
10,76,9243
10,119,6317
10,109,6815
10,100,6994
10,2,1105
10,2,112
10,188,10713
10,51,5058
10,69,6891
10,6,1911
10,4,3509
10,37,2279
10,178,7819
10,1,84
10,182,14854
10,13,4085
10,1,3626
10,29,752
10,137,4442
10,32,2482
10,20,2955
10,124,8493
10,89,6405
10,1,26
10,196,14603
10,175,10758
10,6,3207
10,13,837
10,4,821
10,192,6042
10,17,1766
10,3,489
10,138,9152
10,64,5720
10,87,2685
10,171,9026
10,1,701
10,21,3465
10,18,4381
10,3,379
10,1,176
10,18,3681
10,194,12820
10,1,170
10,159,11384
10,2,1699
10,180,15468
10,195,10026
10,1,33
10,3,167
10,4,1561
10,97,8698
10,153,6870
10,139,6812
10,4,302
10,1,588
10,11,3588
10,15,1835
10,1,22
10,154,7095
10,122,6760
10,2,63
10,4,265
10,172,16615
10,4,107
10,158,19187
10,32,10989
10,148,9805
10,141,12600
10,8,647
10,2,2912
10,181,7440
10,1,11
10,21,7883
10,195,9320
10,25,1246
10,195,15165
10,3,259
10,24,4353
10,1,7
10,7,3301
10,1,58
10,160,13615
10,52,5418
10,8,800
10,19,3864
10,89,11204
10,1,917
10,192,13231
10,152,7551
10,161,15836
10,1,41
10,170,6545
10,3,114
10,192,13954
10,124,6918
10,176,13779
10,1,690
10,149,16050
10,119,9992
10,75,4460
10,112,4351
10,16,5334
10,5,418
10,132,8914
10,2,801
10,43,4645
10,179,8255
10,3,3786
10,5,1999
10,67,7267
10,139,8170
10,7,2307
10,198,8934
10,49,3228
10,6,223
10,117,11436
10,1,96
10,39,1739
10,1,498
10,81,12563
10,174,13968
10,135,13612
10,9,939
10,25,2240
10,163,9453
10,160,8222
10,4,966
10,131,8038
10,162,20621
10,9,515
10,3,499
10,28,2632
10,65,3645
10,192,14335
10,159,13949
10,3,138
10,2,729
10,4,112
10,152,7254
10,1,14
10,167,10355
10,1,3152
10,8,927
10,65,6066
10,172,20823
10,6,536
10,5,624
10,44,3594
10,1,159
10,47,6734
10,23,2494
10,4,4013
10,8,1270
10,34,6303
10,195,10673
10,14,845
10,2,231
10,38,6197
10,1,299
10,41,3254
10,29,4017
10,8,1571
10,25,2377
10,36,2730
10,2,282
10,4,3177
10,1,327
10,178,10106
10,5,1984
10,92,7852
10,4,334
10,7,1956
10,119,8642
10,80,5678
10,17,4199
10,79,8051
10,77,4906
10,156,13067
10,181,12118
10,107,7644
10,11,2320
10,191,17645
10,17,1924
10,169,10100
10,2,257
10,190,17473
10,3,875
10,41,6077
10,184,10983
10,160,5376
10,3,198
10,42,2454
10,13,855
10,160,11107
10,17,1655
10,182,11517
10,13,2778
10,149,11854
10,1,66
10,6,605
10,118,5699
10,168,9115
10,3,1330
10,186,10412
10,139,9082
10,59,5361
10,195,15760
10,7,454
10,49,6979
10,1,191
10,16,665
10,2,196
10,107,8395
10,1,460
10,1,274
10,104,15990
10,122,5760
10,14,5839
10,1,6057
10,13,3501
10,167,12839
10,197,9963
10,175,8374
10,2,513
10,162,8317
10,45,8041
10,2,46
10,61,3596
10,4,575
10,189,6266
10,2,250
10,1,1003
10,1,13
10,67,4051
10,170,16473
10,33,4621
10,97,5035
10,138,5483
10,100,2745
10,194,21550
10,12,1426
10,1,57
10,149,13131
10,1,1677
10,2,1284
10,14,3220
10,3,660
10,5,9032
10,158,10834
10,5,1055
10,174,10526
10,172,7920
10,1,42
10,7,1124
10,3,1854
10,107,8809
10,4,4156
10,7,493
10,155,7444
10,2,1003
10,1,29
10,3,236
10,174,10967
10,173,7572
10,5,1182
10,3,82
10,1,81
10,195,21995
10,34,3338
10,2,5066
10,2,314
10,1,795
10,12,4335
10,58,8209
10,44,7426
10,22,4365
10,1,1247
10,3,361
10,192,11543
10,146,5394
10,12,1271
10,6,82
10,96,12317
10,1,6
10,3,251
10,2,2401
10,55,3347
10,192,11277
10,7,1475
10,95,3576
10,37,1888
10,19,6416
10,81,6242
10,1,301
10,20,1624
10,182,14869
10,47,7440
10,182,14477
10,10,6770
10,45,3790
10,118,15450
10,36,2150
10,171,14298
10,155,6319
10,126,10365
10,16,2097
10,147,8713
10,3,619
10,170,5529
10,1,143
10,150,12265
10,2,1192
10,1,2186
10,2,1310
10,42,7671
10,6,908
10,36,4262
10,32,1796
10,10,2308
10,170,8010
10,190,18402
10,48,6165
10,10,548
10,2,175
10,141,7387
10,12,5220
10,3,329
10,1,1681
10,12,1140
10,14,8013
10,3,4719
10,168,15529
10,199,6754
10,16,5185
10,143,17187
10,178,5738
10,182,11402
10,1,61
10,192,13460
10,2,1683
10,1,128
10,96,8854
10,175,12921
10,30,2272
10,109,12165
10,186,10478
10,4,163
10,1,84
10,22,2383
10,196,16135
10,194,8847
10,4,1462
10,23,3334
10,12,4443
10,1,125
10,127,8394
10,12,7654
10,2,801
10,5,1838
10,63,5759
10,110,8151
10,155,8660
10,60,2898
10,162,11294
10,6,1494
10,1,527
10,196,19104
10,177,18131
10,108,5165
10,149,9707
10,31,5772
10,161,6831
10,1,290
10,1,81
10,12,688
10,198,16678
10,116,5530
10,163,8482
10,22,3281
10,1,696
10,3,1101
10,4,510
10,15,2549
10,131,10498
10,195,12956
10,186,13027
10,103,3992
10,156,5838
10,188,7691
10,71,5643
10,85,9912
10,2,5328
10,169,8165
10,1,191
10,20,5586
10,1,150
10,96,6295
10,110,8213
10,64,7128
10,10,3874
10,37,4113
10,2,578
10,176,6382
10,16,4468
10,123,9233
10,2,158
10,153,6641
10,4,1302
10,165,9339
10,188,11918
10,89,4204
10,199,21193
10,25,2012
10,2,71
10,195,13505
10,5,176
10,4,1075
10,133,6036
10,1,19
10,14,2104
10,16,1332
10,82,3538
10,163,14530
10,84,7345
10,1,84
10,84,3739
10,27,2111
10,1,298
10,197,12224
10,15,913
10,2,667
10,146,6782
10,21,2728
10,98,5019
10,14,1835
10,63,6618
10,101,7733
10,1,283
10,59,2999
10,158,8646
10,98,7327
10,177,15112
10,194,8383
10,160,8515
10,64,2866
10,146,10019
10,37,4974
10,1,44
10,194,21640
10,185,11559
10,22,3030
10,1,306
10,52,2138
10,8,4157
10,158,8464
10,6,838
10,100,14482
10,190,11885
10,1,18
10,1,177
10,51,6237
10,175,6198
10,51,4685
10,180,14239
10,149,10500
10,132,6481
10,54,4271
10,64,4466
10,59,5829
10,3,346
10,82,5074
10,150,7025
10,27,1614
10,199,14675
10,192,10778
10,3,2458
10,62,4697
10,2,343
10,1,3550
10,155,8119
10,1,40
10,166,13028
10,82,6548
10,9,1827
10,191,14045
10,132,9339
10,1,966
10,97,6349
10,7,7062
10,30,2158
10,44,3494
10,128,9015
10,1,52
10,1,1388
10,22,1113
10,198,16803
10,180,9949
10,1,243
10,56,6004
10,22,2266
10,48,6415
10,144,8968
10,187,13710
10,170,10988
10,36,2513
10,7,768
10,31,3383
10,178,13468
10,2,92
10,2,676
10,4,229
10,81,2532
10,4,3777
10,192,9775
10,21,4453
10,2,82
10,17,1682
10,1,363
10,35,4151
10,149,23722
10,185,13584
10,187,10623
10,35,6603
10,97,3980
10,54,8079
10,146,9158
10,26,3653
10,20,4816
10,153,6385
10,196,12709
10,127,7425
10,53,6768
10,98,2774
10,1,252
10,1,118
10,3,722
10,2,693
10,180,7122
10,1,185
10,3,1620
10,1,454
10,46,3716
10,45,5868
10,3,791
10,166,8600
10,188,8486
10,194,10765
10,196,8588
10,198,12258
10,2,189
10,98,5466
10,119,5533
10,192,14197
10,3,2041
10,179,10303
10,39,2390
10,104,9874
10,26,2446
10,48,10226
10,13,4538
10,174,9778
10,9,387
10,5,2688
10,2,178
10,196,10999
10,19,1658
10,4,1500
10,5,3829
10,133,4818
10,147,5214
10,1,64
10,199,25569
10,143,11246
10,183,8665
10,2,773
10,66,7427
10,183,7880
10,41,10314
10,115,9666
10,132,13135
10,108,9236
10,167,20622
10,1,2512
10,170,9626
10,17,2458
10,188,11668
10,192,8776
10,4,229
10,188,14290
10,75,4157
10,2,462
10,15,5472
10,96,8091
10,10,2954
10,67,14256
10,60,3672
10,1,38
10,14,2804
10,16,1604
10,5,1716
10,1,423
10,34,7371
10,5,350
10,119,6734
10,88,3114
10,159,14565
10,42,9259
10,35,4167
10,182,11698
10,78,6209
10,5,522
10,2,4426
10,4,341
10,172,12579
10,1,161
10,4,781
10,26,3304
10,93,8138
10,148,8700
10,47,4539
10,150,8384
10,61,4524
10,2,91
10,120,6868
10,198,10219
10,2,207
10,40,7477
10,157,9176
10,44,2600
10,15,3170
10,86,6616
10,157,14007
10,8,1437
10,1,338
10,40,2784
10,5,205
10,182,9995
10,40,2525
10,179,9513
10,91,9978
10,2,163
10,1,687
10,1,12
10,1,1161
10,42,3453
10,186,9122
10,116,10930
10,2,75
10,12,1444
10,66,8718
10,37,6052
10,197,22223
10,8,4194
10,93,8159
10,5,4634
10,1,1
10,1,370
10,20,4865
10,28,6074
10,1,90
10,4,249
10,198,9137
10,1,22
10,134,6399
10,184,10736
10,182,11552
10,4,1488
10,12,1178
10,101,7705
10,109,9273
10,68,12718
10,161,6939
10,7,971
10,191,10577
10,8,2150
10,177,9984
10,50,4381
10,185,11888
10,184,13324
10,52,11825
10,194,19261
10,198,7988
10,30,3058
10,4,2239
10,168,9715
10,124,5052
10,3,379
10,19,1240
10,1,102
10,109,9566
10,4,4842
10,139,9208
10,7,554
10,48,2417
10,1,212
10,1,61
10,16,1092
10,2,1343
10,171,14763
10,192,10949
10,197,8335
10,1,259
10,28,8093
10,88,4942
10,59,3258
10,53,3380
10,190,13770
10,129,8571
10,192,9815
10,43,18036
10,195,14449
10,147,13257
10,1,21
10,21,2096
10,190,18601
10,1,251
10,33,3743
10,196,13366
10,173,14284
10,180,12637
10,22,2873
10,4,109
10,1,180
10,196,13734
10,2,942
10,2,67
10,2,539
10,6,251
10,4,5805
10,1,3
10,182,14596
10,129,15655
10,15,938
10,28,4498
10,6,1248
10,4,1167
10,1,151
10,144,9135
10,119,8386
10,1,722
10,1,1
10,199,5919
10,23,944
10,14,1978
10,1,125
10,33,2328
10,193,10355
10,13,1768
10,106,5570
10,17,1784
10,11,4445
10,16,1162
10,140,5490
10,6,445
10,125,9827
10,4,571
10,89,13393
10,23,681
10,135,9413
10,1,71
10,15,4172
10,1,101
10,11,3918
10,139,7690
10,188,8456
10,1,656
10,14,2876
10,4,5668
10,1,158
10,194,11309
10,7,8600
10,137,10394
10,23,1324
10,9,2170
10,2,754
10,135,11531
10,54,4983
10,40,2762
10,4,9565
10,14,695
10,140,8504
10,2,807
10,2,211
10,164,13170
10,5,1084
10,196,16773
10,1,985
10,117,6861
10,38,7100
10,7,3521
10,1,131
10,181,10419
10,39,5675
10,1,24
10,13,2591
10,63,2922
10,2,1010
10,63,15373
10,4,1946
10,100,4809
10,1,11
10,154,8172
10,13,1127
10,64,10064
10,179,8635
10,10,238
10,178,11975
10,17,4867
10,1,94
10,10,417
10,197,15142
10,47,11955
10,33,13983
10,155,7754
10,13,6915
10,7,3901
10,174,15650
10,186,14162
10,4,2154
10,1,552
10,5,287
10,163,6703
10,180,5881
10,3,4792
10,1,46
10,4,941
10,111,5747
10,135,21827
10,41,3564
10,19,5249
10,2,105
10,197,12360
10,118,10023
10,5,964
10,129,14371
10,127,11818
10,159,6456
10,65,2618
10,39,1729
10,30,4344
10,9,1906
10,151,10609
10,88,10989
10,5,7203
10,190,11659
10,184,12846
10,1,350
10,183,18656
10,1,158
10,184,8740
10,169,10446
10,1,5
10,13,4038
10,161,12044
10,72,5628
10,24,3146
10,191,18252
10,4,1304
10,199,15508
10,4,826
10,18,1276
10,3,907
10,8,2590
10,198,8253
10,6,2113
10,1,654
10,1,21
10,61,3531
10,17,4537
10,15,2200
10,109,6971
10,158,12815
10,168,10946
10,8,1460
10,3,343
10,4,109
10,7,4221
10,183,11476
10,13,1900
10,170,9224
10,179,4368
10,135,14949
10,3,89
10,182,13437
10,1,149
10,9,9370
10,2,162
10,22,2311
10,8,288
10,170,13520
10,5,493
10,5,629
10,1,90
10,128,7684
10,186,11230
10,1,1316
10,11,10910
10,108,8572
10,193,11179
10,172,6179
10,69,5399
10,4,1219
10,194,14721
10,3,383
10,86,6743
10,2,159
10,12,2564
10,191,20651
10,1,322
10,1,34
10,78,8135
10,126,8473
10,194,13688
10,4,264
10,5,326
10,166,6149
10,16,3199
10,132,7150
10,4,634
10,10,1456
10,60,6526
10,164,7934
10,1,362
10,13,2105
10,1,1812
10,1,3875
10,33,2609
10,1,88
10,39,2325
10,41,5144
10,5,4070
10,4,2583
10,3,294
10,11,1571
10,115,6355
10,146,8901
10,1,1160
10,1,129
10,1,2653
10,72,5459
10,37,7422
10,162,7895
10,3,2307
10,1,99
10,153,12172
10,147,12701
10,129,7133
10,5,810
10,96,5715
10,100,14219
10,95,6002
10,70,6565
10,8,1629
10,5,1743
10,1,2420
10,1,103
10,151,8381
10,196,15391
10,11,1388
10,166,14032
10,25,2837
10,1,354
10,161,11915
10,5,598
10,29,2632
10,178,8995
10,187,15657
10,4,989
10,153,7286
10,3,1461
10,8,1676
10,7,2355
10,11,1513
10,167,12165
10,2,804
10,1,43
10,1,349
10,19,4461
10,123,8133
10,59,7589
10,26,8312
10,164,12060
10,187,15609
10,197,17930
10,2,350
10,70,3008
10,4,1321
10,23,5849
10,3,757
10,1,118
10,180,8376
10,142,7576
10,151,10808
10,4,2351
10,187,8130
10,120,7907
10,199,12670
10,185,14055
10,196,13617
10,24,5194
10,2,186
10,1,9
10,2,277
10,65,4062
10,161,5023
10,8,2790
10,30,1625
10,139,10229
10,56,6630
10,177,14362
10,141,19021
10,10,625
10,3,931
10,19,3805
10,2,279
10,1,844
10,32,6573
10,176,12287
10,177,7449
10,161,8272
10,2,854
10,25,1136
10,1,50
10,168,13911
10,2,350
10,9,5510
10,179,22357
10,1,20
10,149,11950
10,159,12336
10,2,554
10,1,655
10,113,5147
10,194,22268
10,10,984
10,4,1072
10,9,882
10,2,686
10,1,20
10,198,13908
10,156,8166
10,2,201
10,24,3477
10,10,329
10,1,2424
10,168,11494
10,27,2807
10,78,2769
10,1,652
10,2,670
10,3,1063
10,10,745
10,2,60
10,4,1269
10,155,14913
10,66,3013
10,182,13052
10,189,15387
10,54,2860
10,140,9453
10,108,10429
10,189,12879
10,1,65
10,185,11571
10,194,10533
10,36,3227
10,9,3689
10,192,17524
10,166,7680
10,5,674
10,137,7928
10,128,8881
10,3,1304
10,2,216
10,179,8781
10,176,13196
10,15,2817
10,2,94
10,11,3457
10,175,11501
10,7,1988
10,4,732
10,8,1648
10,37,1376
10,2,354
10,188,7160
10,190,25431
10,124,9534
10,135,16618
10,4,886
10,175,19130
10,101,7278
10,19,2408
10,69,7595
10,45,10490
10,5,342
10,1,119
10,5,744
10,1,332
10,166,16583
10,114,7919
10,79,9383
10,8,1637
10,184,18013
10,196,12538
10,4,1196
10,2,27
10,2,367
10,198,14117
10,1,430
10,19,2139
10,2,427
10,15,2807
10,8,3570
10,1,154
10,6,765
10,37,3548
10,3,2264
10,163,11428
10,22,4958
10,1,136
10,10,2070
10,178,11328
10,59,5269
10,37,3077
10,170,17643
10,169,11860
10,4,240
10,4,1400
10,170,9909
10,108,13094
10,76,11630
10,183,15719
10,1,29
10,18,1325
10,2,82
10,153,13426
10,9,2844
10,25,3335
10,3,1572
10,1,139
10,172,8826
10,2,216
10,24,4018
10,13,5231
10,36,2044
10,56,7163
10,3,815
10,7,881
10,34,2471
10,160,6065
10,2,47
10,161,8976
10,6,684
10,110,7167
10,1,547
10,178,11222
10,167,14942
10,17,1182
10,89,11775
10,28,5037
10,142,7419
10,3,3312
10,40,2645
10,51,5878
10,45,3796
10,190,13216
10,62,9878
10,179,15988
10,33,4513
10,63,9537
10,185,7525
10,161,18178
10,1,1227
10,8,4863
10,185,18848
10,11,346
10,3,6336
10,14,4914
10,114,8931
10,4,1197
10,196,8614
10,75,6015
10,151,10274
10,49,4008
10,84,4817
10,132,12558
10,172,17510
10,4,659
10,80,6498
10,58,5177
10,62,4828
10,2,486
10,9,2503
10,4,748
10,187,12936
10,3,494
10,4,531
10,187,8361
10,192,12195
10,188,9783
10,5,72
10,197,10440
10,6,1229
10,115,12420
10,37,3900
10,9,2642
10,1,900
10,17,493
10,151,9057
10,164,13078
10,4,518
10,195,12395
10,198,13233
10,184,12068
10,10,325
10,11,3954
10,21,3687
10,29,3415
10,109,9672
10,65,4634
10,13,3218
10,4,540
10,7,1453
10,1,145
10,3,353
10,169,6399
10,56,3095
10,4,1636
10,85,5502
10,154,14692
10,3,1831
10,86,9544
10,13,4479
10,89,5864
10,143,11837
10,9,768
10,143,16323
10,2,765
10,140,14468
10,20,2042
10,13,1670
10,198,20759
10,31,1884
10,179,13947
10,109,5100
10,101,5095
10,111,5045
10,3,448
10,13,961
10,11,2299
10,71,3173
10,20,3807
10,11,303
10,21,2851
10,1,288
10,123,8907
10,63,8637
10,1,72
10,35,7008
10,144,10203
10,187,17783
10,17,1924
10,42,6016
10,6,1194
10,2,1381
10,1,133
10,1,250
10,186,13648
10,184,22743
10,139,12871
10,102,12244
10,1,150
10,7,1034
10,44,6348
10,3,2122
10,178,9324
10,193,11542
10,1,99
10,180,11019
10,116,7297
10,164,10087
10,116,6759
10,5,1471
10,185,11752
10,87,13924
10,10,1058
10,76,5807
10,158,10643
10,35,4222
10,186,10555
10,6,546
10,18,6373
10,180,25125
10,14,1261
10,156,13480
10,61,5757
10,142,11676
10,1,34
10,175,11078
10,1,264
10,5,9477
10,2,1254
10,194,14903
10,3,636
10,1,57
10,83,7505
10,63,17974
10,2,578
10,147,12652
10,81,15949
10,197,16865
10,8,3760
10,196,12903
10,198,20621
10,3,1500
10,1,72
10,22,1326
10,183,20874
10,1,292
10,188,16632
10,16,1914
10,12,1796
10,199,18303
10,36,5252
10,190,12135
10,3,451
10,186,10579
10,35,3990
10,118,8152
10,78,7321
10,2,451
10,28,6137
10,50,5756
10,2,309
10,79,7070
10,16,8857
10,24,3796
10,3,404
10,178,16159
10,2,51
10,66,5477
10,3,556
10,1,334
10,195,9868
10,159,7623
10,5,1647
10,156,8598
10,26,5798
10,33,3587
10,199,15615
10,192,14176
10,120,7264
10,19,1149
10,74,4902
10,8,5984
10,1,948
10,172,16497
10,61,6527
10,198,17488
10,8,1141
10,1,63
10,1,35
10,45,6407
10,32,2577
10,10,2415
10,1,601
10,18,1546
10,22,2586
10,196,14360
10,1,24
10,35,11587
10,66,4640
10,116,4822
10,31,5831
10,184,9320
10,23,1627
10,28,3337
10,4,1138
10,2,561
10,34,3230
10,2,28
10,10,894
10,85,4691
10,121,3774
10,14,3947
10,2,111
10,10,607
10,98,7420
10,2,449
10,138,7681
10,119,5138
10,1,52
10,2,1218
10,1,9464
10,50,7064
10,1,276
10,1,299
10,5,1629
10,22,2200
10,28,1020
10,14,5999
10,190,16879
10,107,6033
10,95,5047
10,1,69
10,10,711
10,99,4068
10,97,6189
10,27,2170
10,28,3763
10,147,5778
10,137,7550
10,137,11584
10,129,7309
10,179,14818
10,3,3099
10,5,2866
10,40,7861
10,172,12057
10,130,5447
10,11,604
10,4,1639
10,186,9078
10,156,16002
10,144,8020
10,2,382
10,10,3184
10,66,8238
10,3,1836
10,4,821
10,79,4996
10,173,8289
10,175,6762
10,26,1447
10,13,2384
10,146,9401
10,1,65
10,142,9405
10,119,11968
10,59,8640
10,5,1553
10,1,893
10,2,589
10,115,8073
10,4,5686
10,186,11650
10,3,30
10,56,5209
10,108,6597
10,2,764
10,2,120
10,7,473
10,2,299
10,12,2027
10,3,235
10,37,4387
10,189,16917
10,101,11749
10,197,11055
10,21,3514
10,14,1632
10,35,3440
10,2,118
10,89,4685
10,18,2876
10,180,6899
10,102,4707
10,129,5573
10,2,144
10,8,4347
10,168,11606
10,28,1759
10,33,4959
10,2,411
10,2,410
10,198,9046
10,3,448
10,2,2230
10,111,5047
10,6,2633
10,1,1514
10,1,84
10,14,1792
10,59,5421
10,2,489
10,2,2171
10,9,2202
10,132,9743
10,34,4405
10,8,514
10,184,11985
10,1,684
10,1,567
10,95,9757
10,1,617
10,3,507
10,3,2362
10,9,2547
10,8,1206
10,121,11623
10,191,10825
10,167,9817
10,182,8388
10,186,12763
10,174,11482
10,48,5145
10,30,1881
10,1,110
10,52,2602
10,193,13407
10,22,4311
10,144,6900
10,10,1470
10,30,9482
10,119,8024
10,3,1700
10,5,790
10,1,163
10,54,6163
10,1,354
10,194,8801
10,182,11068
10,132,16313
10,1,1213
10,1,479
10,6,1059
10,181,12796
10,37,5292
10,54,5327
10,170,7336
10,133,13990
10,8,1433
10,2,1146
10,63,15806
10,3,1595
10,145,8381
10,177,15671
10,116,8005
10,11,1535
10,199,10796
10,2,1915
10,35,4133
10,159,10225
10,174,11742
10,174,9208
10,6,839
10,2,71
10,189,15356
10,183,9796
10,12,5829
10,3,402
10,1,52
10,11,586
10,180,14649
10,1,723
10,2,164
10,52,11244
10,20,5575
10,146,8187
10,191,7116
10,9,939
10,2,112
10,19,4259
10,162,10749
10,187,13869
10,149,12079
10,185,8228
10,34,2683
10,176,8954
10,196,16239
10,160,6369
10,1,121
10,178,10080
10,29,4740
10,80,3055
10,9,5583
10,3,117
10,1,78
10,5,721
10,5,908
10,4,1225
10,198,17584
10,58,5211
10,2,932
10,1,16
10,2,266
10,65,6838
10,2,570
10,122,9496
10,197,16714
10,1,503
10,10,583
10,179,10656
10,91,5798
10,37,3399
10,186,12271
10,173,13387
10,166,9162
10,84,8815
10,125,6326
10,1,1598
10,1,565
10,115,7836
10,72,2542
10,92,5067
10,167,6076
10,90,13290
10,81,5129
10,112,15859
10,172,9542
10,167,11234
10,185,12374
10,2,62
10,1,4
10,198,15437
10,1,107
10,12,13990
10,8,2721
10,7,1954
10,172,10337
10,180,9212
10,12,10367
10,107,11936
10,1,589
10,2,534
10,44,5178
10,92,4317
10,140,10457
10,188,21313
10,21,886
10,4,874
10,27,1972
10,5,6159
10,2,2274
10,2,825
10,5,848
10,81,3436
10,3,276
10,95,8621
10,118,18497
10,1,181
10,11,1440
10,176,9249
10,198,12141
10,6,2640
10,5,2340
10,195,10481
10,78,7835
10,8,5063
10,1,28
10,152,9935
10,179,11567
10,2,287
10,194,17202
10,4,1857
10,150,10933
10,102,6537
10,141,11034
10,130,4136
10,11,1212
10,7,217
10,5,462
10,164,10100
10,61,8559
10,9,1960
10,75,10939
10,25,3449
10,18,4007
10,54,7596
10,62,7877
10,168,11758
10,193,21259
10,8,7887
10,2,172
10,10,761
10,150,10824
10,2,712
10,127,10140
10,2,740
10,92,9174
10,131,9184
10,5,625
10,170,13529
10,187,7923
10,145,10892
10,15,1373
10,47,5054
10,195,14755
10,100,3836
10,174,14001
10,197,12057
10,171,21761
10,90,13910
10,2,91
10,181,9958
10,4,113
10,187,15129
10,142,8605
10,1,104
10,186,14398
10,1,780
10,194,11866
10,159,10141
10,196,22126
10,177,7808
10,119,7746
10,161,7498
10,122,3202
10,74,5664
10,191,16013
10,2,372
10,4,2422
10,2,215
10,73,8388
10,25,1038
10,1,5
10,3,310
10,10,2095
10,189,12220
10,78,5669
10,117,9624
10,159,11758
10,156,9908
10,19,2583
10,160,9357
10,15,1190
10,191,19166
10,141,7939
10,198,7780
10,163,8291
10,1,57
10,24,2908
10,143,10268
10,3,409
10,189,10198
10,179,15996
10,56,5670
10,1,417
10,72,7494
10,10,1341
10,1,144
10,53,4473
10,13,3305
10,174,6308
10,2,8601
10,21,3063
10,32,3138
10,1,317
10,43,2172
10,25,2914
10,3,613
10,196,13694
10,2,38
10,1,1644
10,5,8537
10,10,3007
10,112,5971
10,20,2090
10,1,49
10,147,6007
10,81,7292
10,193,8844
10,198,20364
10,45,4851
10,174,9969
10,169,9755
10,30,4551
10,95,7076
10,3,144
10,46,4935
10,153,8022
10,160,9420
10,1,211
10,197,15565
10,170,13650
10,2,729
10,156,15501
10,6,4044
10,195,8945
10,43,3467
10,21,2703
10,161,7236
10,55,3803
10,5,3938
10,198,11947
10,170,11300
10,19,1674
10,3,395
10,14,4072
10,34,5868
10,22,6951
10,16,1201
10,1,226
10,7,1700
10,133,9937
10,1,262
10,170,22498
10,64,2819
10,197,18857
10,1,297
10,57,7399
10,43,4076
10,40,3723
10,19,2721
10,191,12388
10,191,9429
10,74,5555
10,1,1089
10,184,13073
10,180,24801
10,194,9565
10,7,2247
10,73,10729
10,1,174
10,167,10468
10,1,62
10,165,12923
10,181,14241
10,11,1363
10,26,1625
10,2,116
10,158,15983
10,8,7268
10,85,3856
10,4,337
10,81,3446
10,23,6740
10,30,8543
10,2,325
10,3,401
10,2,434
10,7,3114
10,183,10493
10,1,16
10,61,8186
10,157,8057
10,114,10616
10,11,882
10,14,11739
10,1,257
10,193,11314
10,134,4856
10,1,1419
10,176,12392
10,12,6844
10,1,27
10,64,8739
10,59,5709
10,1,147
10,1,314
10,198,14018
10,23,2990
10,55,5648
10,154,7013
10,113,4761
10,1,2248
