tid,gamma,trueage,relmid,impsamp,freqonly
947,17.783,-17.27948,-15.28222,-17.83026,-17.44857
948,13.335,-13.38815,-11.31764,-13.79832,-13.64172
949,10,-10.34262,-9.42781,-11.07648,-10.28157
950,7.499,-7.78046,-6.79238,-8.36068,-7.73115
951,5.623,-6.06735,-5.22686,-6.13099,-5.86125
952,4.217,-4.26061,-4.16928,-4.65437,-4.06618
953,3.162,-3.2773,-3.26059,-3.53845,-3.28477
954,2.371,-2.38711,-2.55328,-2.71506,-2.36713
955,1.778,-1.91464,-1.99533,-2.12844,-1.80469
956,1.334,-1.63455,-1.7127,-1.81779,-1.51261
957,1,-0.99389,-1.1548,-1.17106,-0.89153
958,0.332,-0.4219,-0.56901,-0.56649,-0.31876
959,0.005,-0.13557,-0.26117,-0.24474,-0.06784
960,0,-12.35323,-9.84809,-10.56243,-9.05431
961,100,-95.80832,-61.61897,-94.91905,-118.01821
962,74.989,-77.79551,-52.51139,-74.99265,-76.65654
963,56.423,-63.34952,-56.38226,-62.20835,-66.25909
964,42.17,-43.6668,-44.11397,-41.97723,-53.62063
965,31.623,-33.1038,-25.65367,-31.6093,-29.0101
966,23.714,-21.67935,-17.31751,-21.29072,-20.68462
967,17.783,-15.84717,-13.54651,-16.61292,-15.64282
968,13.335,-13.11896,-11.09562,-14.06786,-13.77665
969,10,-9.91195,-9.67286,-11.04857,-10.30138
970,7.499,-7.96308,-7.68319,-8.62226,-7.91341
971,5.623,-5.7566,-5.8951,-6.64241,-5.98677
972,4.217,-3.67891,-3.73015,-4.12034,-3.68891
973,3.162,-3.29462,-3.14282,-3.4917,-3.24948
974,2.371,-2.76806,-2.79074,-3.04938,-2.75232
975,1.778,-2.04337,-2.16818,-2.33176,-2.09241
976,1.334,-1.19869,-1.45725,-1.46375,-1.19506
977,1,-1.10723,-1.363,-1.34835,-1.1773
978,0.332,-0.56527,-0.68821,-0.68383,-0.48138
979,0.005,0.13446,0.15652,0.14296,0.24238
980,0,-54.61799,-41.19731,-50.65964,-40.03621
981,100,-101.61439,-86.73851,-99.36903,-106.0182
982,74.989,-76.60559,-65.49026,-71.86878,-79.43447
983,56.423,-61.36685,-51.90376,-62.85273,-63.05799
984,42.17,-42.12458,-37.90571,-42.89365,-42.58024
985,31.623,-28.43476,-23.15851,-29.78138,-32.22701
986,23.714,-24.44951,-20.41578,-25.22313,-24.72464
987,17.783,-18.96779,-16.11842,-19.79177,-19.66157
988,13.335,-13.3212,-11.36408,-13.75808,-12.9914
989,10,-10.62611,-9.17598,-11.01606,-10.23439
990,7.499,-8.09928,-7.72488,-8.99408,-8.23391
991,5.623,-6.42086,-6.05739,-6.66383,-5.90668
992,4.217,-4.33222,-4.7208,-5.24564,-4.79651
993,3.162,-3.0939,-3.11659,-3.30643,-2.92613
994,2.371,-2.60033,-2.80964,-2.8941,-2.6707
995,1.778,-1.83514,-2.08819,-2.23078,-1.91746
996,1.334,-1.65937,-1.83422,-1.90187,-1.6859
997,1,-0.94919,-1.06783,-1.14055,-0.847
998,0.332,-0.21847,-0.26739,-0.31397,-0.08863
999,0.005,0.1058,0.08446,0.11082,0.19355
1000,0,-16.60301,-12.68155,-14.85086,-12.0124
1001,100,-114.61439,-91.73851,-114.36903,-118.01821
1002,74.989,-74.36986,-57.923,-72.49988,-75.19812
1003,56.423,-55.96978,-39.88707,-58.91688,-62.23597
1004,42.17,-40.83638,-30.62817,-41.98274,-35.631
1005,31.623,-30.41536,-24.98155,-30.45909,-31.54007
1006,23.714,-23.83206,-19.85764,-26.97972,-24.44837
1007,17.783,-17.32004,-14.88239,-17.88433,-17.85558
1008,13.335,-14.27354,-11.78444,-14.49676,-13.94673
1009,10,-9.5284,-8.42411,-10.30791,-9.94697
1010,7.499,-7.41773,-6.80522,-7.77709,-7.02917
1011,5.623,-6.42388,-6.15803,-6.9879,-6.29412
1012,4.217,-4.41056,-4.33135,-4.70584,-4.22068
1013,3.162,-3.28993,-3.24208,-3.5791,-3.21195
1014,2.371,-2.17283,-2.31041,-2.48316,-2.17408
1015,1.778,-1.78845,-1.93348,-2.03067,-1.70932
1016,1.334,-1.29631,-1.37412,-1.46279,-1.21327
1017,1,-1.09263,-1.24153,-1.29308,-1.04066
1018,0.332,-0.32841,-0.43667,-0.49174,-0.23279
1019,0.005,-0.14184,-0.21377,-0.24596,-0.03194
1020,0,0.16818,0.17534,0.15281,0.28044
1021,100,-104.72387,-76.0836,-100.90618,-88.53174
1022,74.989,-75.14357,-57.29023,-75.20963,-77.74065
1023,56.423,-57.76427,-42.5401,-57.6957,-52.70309
1024,42.17,-39.20412,-33.73441,-37.42171,-39.76763
1025,31.623,-33.27269,-27.91808,-33.34896,-34.77479
1026,23.714,-25.29241,-20.87638,-24.7405,-28.14253
1027,17.783,-17.61565,-16.58569,-18.20224,-17.54915
1028,13.335,-12.86779,-10.59584,-13.42444,-13.5677
1029,10,-10.98573,-9.11079,-11.05127,-10.30562
1030,7.499,-7.83104,-7.8767,-9.08071,-8.69859
1031,5.623,-6.66359,-5.89512,-6.98465,-6.53971
1032,4.217,-3.78507,-3.88939,-4.33582,-3.83795
1033,3.162,-3.04345,-2.97797,-3.32634,-3.00571
1034,2.371,-2.73488,-2.83763,-3.05601,-2.66372
1035,1.778,-1.71,-1.78284,-1.81724,-1.63042
1036,1.334,-1.4998,-1.7377,-1.77356,-1.51937
1037,1,-1.29265,-1.49974,-1.49202,-1.2905
1038,0.332,-0.37073,-0.56528,-0.54748,-0.28472
1039,0.005,-0.22481,-0.36861,-0.39119,-0.11969
1040,0,-0.31881,-0.4561,-0.44604,-0.22764
1041,100,-106.21447,-94.53501,-108.02278,-111.3528
1042,74.989,-72.86395,-57.91663,-69.8953,-77.21013
1043,56.423,-61.02106,-55.25087,-60.01596,-63.31914
1044,42.17,-45.76757,-34.85035,-43.96061,-46.78345
1045,31.623,-31.5444,-27.16529,-32.10746,-32.8438
1046,23.714,-23.76344,-19.8871,-25.03271,-25.91124
1047,17.783,-18.21746,-13.29862,-17.12937,-17.98777
1048,13.335,-12.21624,-9.95529,-12.58091,-11.75185
1049,10,-10.16412,-9.06083,-10.40128,-9.88896
1050,7.499,-7.32977,-6.30554,-7.70612,-7.1139
1051,5.623,-5.68917,-5.39655,-6.05958,-5.90859
1052,4.217,-4.56602,-5.22823,-5.8746,-5.75581
1053,3.162,-2.71278,-2.96562,-3.2368,-2.74455
1054,2.371,-2.35454,-2.41624,-2.58894,-2.21094
1055,1.778,-1.81468,-1.82538,-1.95826,-1.74258
1056,1.334,-1.29832,-1.51264,-1.5408,-1.24806
1057,1,-1.08723,-1.22694,-1.29778,-0.99434
1058,0.332,-0.68625,-0.83855,-0.90219,-0.60915
1059,0.005,-0.39599,-0.52289,-0.57816,-0.31459
1060,0,0.08768,0.1128,0.11114,0.19504
1061,100,-105.78263,-155.36586,-112.38364,-163.82302
1062,74.989,-75.54669,-56.4535,-73.24041,-83.21062
1063,56.423,-57.24035,-46.57497,-56.44167,-58.28236
1064,42.17,-48.70882,-37.15864,-47.3564,-49.88129
1065,31.623,-31.08317,-23.91629,-30.29978,-28.58438
1066,23.714,-26.47148,-22.91741,-27.40567,-27.59862
1067,17.783,-16.53557,-15.14547,-16.93759,-16.28604
1068,13.335,-12.65521,-10.29909,-12.50646,-12.50421
1069,10,-10.10278,-9.37972,-10.95117,-9.52015
1070,7.499,-7.51861,-7.03985,-7.9502,-7.49161
1071,5.623,-6.19712,-6.06484,-6.98308,-6.13607
1072,4.217,-3.88891,-4.00936,-4.36416,-3.8272
1073,3.162,-3.04395,-3.05856,-3.27032,-3.05634
1074,2.371,-2.2068,-2.3619,-2.51629,-2.24292
1075,1.778,-2.17298,-2.37132,-2.53708,-2.17915
1076,1.334,-1.45519,-1.67204,-1.76035,-1.39214
1077,1,-0.98913,-1.13976,-1.20407,-0.94568
1078,0.332,-0.17872,-0.27625,-0.25452,-0.09684
1079,0.005,-0.27708,-0.40075,-0.36429,-0.22946
1080,0,-0.21322,-0.30615,-0.33634,-0.10228
1081,100,-96.68567,-69.60011,-94.18121,-86.0892
1082,74.989,-73.80249,-61.43358,-72.88114,-65.61658
1083,56.423,-55.05501,-42.22415,-54.18114,-52.24496
1084,42.17,-46.65042,-37.48897,-45.84851,-44.73252
1085,31.623,-30.69833,-25.5918,-31.30057,-34.31709
1086,23.714,-26.19637,-21.98982,-25.50514,-26.0296
1087,17.783,-17.68367,-13.08044,-17.10708,-16.71171
1088,13.335,-11.58658,-10.75013,-12.40138,-11.51281
1089,10,-10.21673,-8.92346,-10.32067,-10.32056
1090,7.499,-8.44104,-7.81865,-8.81231,-8.29677
1091,5.623,-5.48169,-5.12801,-6.04489,-5.81597
1092,4.217,-4.43811,-4.40443,-4.99145,-4.4809
1093,3.162,-3.05816,-3.22468,-3.39206,-2.99613
1094,2.371,-2.45549,-2.66879,-2.88683,-2.47756
1095,1.778,-1.7896,-1.935,-2.03631,-1.76818
1096,1.334,-1.15866,-1.3142,-1.35264,-1.05807
1097,1,-1.10155,-1.34391,-1.31614,-1.10786
1098,0.332,-0.35779,-0.54966,-0.54487,-0.25249
1099,0.005,0.09761,0.12086,0.07626,0.22718
1100,0,0.09536,0.15957,0.07316,0.26857
1101,100,-99.11288,-76.77535,-95.14945,-104.39614
1102,74.989,-70.56892,-56.60139,-69.15358,-70.83514
1103,56.423,-59.56757,-46.96953,-55.28279,-61.99766
1104,42.17,-38.80809,-34.34033,-43.00151,-44.74717
1105,31.623,-36.27019,-34.3263,-34.77898,-36.49909
1106,23.714,-27.01794,-22.56074,-26.80685,-27.42798
1107,17.783,-17.95608,-16.44343,-18.09129,-19.1453
1108,13.335,-14.12049,-13.53383,-15.83017,-15.21773
1109,10,-9.5795,-8.55375,-9.93939,-9.06774
1110,7.499,-7.85761,-6.67317,-8.27042,-7.87346
1111,5.623,-6.08631,-6.01383,-7.09843,-6.54512
1112,4.217,-4.26005,-3.9298,-4.5947,-4.41628
1113,3.162,-3.43781,-3.61061,-3.82945,-3.28245
1114,2.371,-2.64043,-2.8426,-3.07039,-2.73579
1115,1.778,-1.96017,-2.19961,-2.33846,-2.14376
1116,1.334,-1.53121,-1.7128,-1.80149,-1.47422
1117,1,-1.00829,-1.22289,-1.26557,-0.99534
1118,0.332,-0.42368,-0.57719,-0.58814,-0.36151
1119,0.005,0.06086,0.08433,0.04479,0.19325
1120,0,0.04182,0.02507,-0.01278,0.16696
1121,100,-105.73319,-79.20016,-102.18357,-102.8765
1122,74.989,-75.3101,-70.73158,-74.29822,-81.26094
1123,56.423,-61.07799,-51.11093,-59.67457,-67.56518
1124,42.17,-42.97897,-40.40678,-43.98135,-50.13659
1125,31.623,-31.08077,-24.15991,-29.66551,-28.94863
1126,23.714,-25.22812,-20.56886,-24.56815,-25.35438
1127,17.783,-17.34586,-14.75793,-17.74528,-16.73639
1128,13.335,-13.07653,-10.0039,-13.41406,-12.74523
1129,10,-10.53225,-9.29921,-10.97068,-10.8422
1130,7.499,-8.19228,-7.10208,-8.61467,-7.95085
1131,5.623,-5.12775,-5.0276,-5.64792,-5.05323
1132,4.217,-4.51801,-4.53146,-4.7886,-4.41628
1133,3.162,-2.95158,-3.01728,-3.28557,-2.80174
1134,2.371,-2.4062,-2.49263,-2.71809,-2.51243
1135,1.778,-1.77027,-1.96607,-2.10624,-1.81316
1136,1.334,-1.33622,-1.46172,-1.53642,-1.25489
1137,1,-0.94104,-1.09805,-1.13827,-0.78784
1138,0.332,-0.21535,-0.28759,-0.30541,-0.10236
1139,0.005,0.07686,0.04571,0.04478,0.17883
1140,0,0.10531,0.05257,0.07473,0.19463
1141,100,-99.82866,-92.87539,-104.13348,-113.41112
1142,74.989,-73.50106,-50.64057,-72.42953,-67.56349
1143,56.423,-52.96351,-42.68902,-50.70476,-52.70673
1144,42.17,-39.93864,-35.42072,-41.73852,-39.75429
1145,31.623,-29.72261,-22.29601,-28.79347,-28.04991
1146,23.714,-23.89202,-18.67282,-22.91877,-23.69193
1147,17.783,-18.18051,-17.91634,-20.29597,-21.06882
1148,13.335,-12.9607,-10.13624,-13.12461,-13.03045
1149,10,-10.43674,-9.176,-11.81776,-10.76953
1150,7.499,-7.46036,-6.99358,-8.1618,-7.82473
1151,5.623,-5.52251,-5.33925,-6.04878,-5.59169
1152,4.217,-4.43178,-4.18766,-4.56844,-3.89156
1153,3.162,-3.14596,-3.26115,-3.52335,-3.03441
1154,2.371,-2.49289,-2.55827,-2.76865,-2.45608
1155,1.778,-1.7658,-1.93322,-2.03169,-1.72225
1156,1.334,-1.19095,-1.31806,-1.35341,-1.13962
1157,1,-0.79491,-0.95957,-0.9839,-0.72336
1158,0.332,-0.27755,-0.38723,-0.41518,-0.1659
1159,0.005,-0.08604,-0.19066,-0.19991,0.00181
1160,0,-0.23827,-0.36932,-0.40474,-0.15637
1161,100,-101.06589,-89.86447,-98.21244,-96.38951
1162,74.989,-79.74325,-74.25849,-78.56395,-95.25735
1163,56.423,-59.67162,-40.79534,-58.54375,-55.72478
1164,42.17,-39.4695,-34.11533,-40.42016,-40.02014
1165,31.623,-31.08424,-23.15815,-30.53077,-29.38917
1166,23.714,-21.91501,-17.68905,-21.80973,-21.62496
1167,17.783,-17.31971,-14.98335,-17.29823,-17.92762
1168,13.335,-12.73988,-11.39851,-13.70301,-13.29607
1169,10,-10.27436,-9.56123,-11.21934,-10.89906
1170,7.499,-7.11359,-6.39777,-7.625,-7.1303
1171,5.623,-5.69184,-5.17185,-6.08102,-5.7408
1172,4.217,-3.91437,-4.10393,-4.50639,-3.98783
1173,3.162,-3.40835,-3.41361,-3.70219,-3.28634
1174,2.371,-2.29261,-2.44118,-2.65889,-2.36336
1175,1.778,-1.90562,-2.18328,-2.21752,-1.98044
1176,1.334,-1.56529,-1.6788,-1.72313,-1.43921
1177,1,-1.3388,-1.48128,-1.57492,-1.24464
1178,0.332,-0.40785,-0.46177,-0.48908,-0.30421
1179,0.005,-0.2289,-0.35637,-0.34698,-0.14753
1180,0,-0.13566,-0.23858,-0.26728,-0.03243
1181,100,-100.63741,-86.84858,-98.95273,-105.99904
1182,74.989,-75.62181,-61.84511,-73.35703,-72.90158
1183,56.423,-57.04185,-47.87937,-60.25103,-57.28527
1184,42.17,-41.74424,-35.64733,-44.40279,-42.10253
1185,31.623,-30.10502,-28.36995,-30.61046,-31.93094
1186,23.714,-24.83868,-19.83774,-23.24447,-24.27912
1187,17.783,-19.54169,-15.94474,-20.01347,-19.67766
1188,13.335,-13.57944,-12.65461,-13.89069,-13.47989
1189,10,-10.04432,-9.72017,-11.33082,-10.91866
1190,7.499,-8.32427,-7.6043,-8.70365,-7.82473
1191,5.623,-5.53084,-5.39559,-6.23261,-5.66294
1192,4.217,-4.16913,-3.97081,-4.4522,-4.31482
1193,3.162,-3.30478,-3.45428,-3.76064,-3.11349
1194,2.371,-2.39899,-2.67733,-2.8345,-2.54601
1195,1.778,-1.57914,-1.79541,-1.89634,-1.62984
1196,1.334,-1.05648,-1.26414,-1.30726,-1.02517
1197,1,-0.95689,-1.16896,-1.25057,-0.95656
1198,0.332,-0.17223,-0.14066,-0.20491,-0.03358
1199,0.005,0.04684,-3e-05,-0.00901,0.14622
1200,0,-0.1362,-0.19934,-0.21698,-0.01115
1201,100,-99.12181,-70.47444,-98.79779,-90.26523
1202,74.989,-77.51591,-78.15088,-77.55517,-107.58645
1203,56.423,-55.64512,-51.36929,-56.71468,-64.16059
1204,42.17,-42.23038,-32.82314,-39.97768,-40.86661
1205,31.623,-28.19941,-22.04335,-28.39867,-28.18878
1206,23.714,-23.26794,-18.79432,-21.7566,-20.36276
1207,17.783,-16.35093,-12.80991,-16.36361,-16.46607
1208,13.335,-14.89439,-11.65094,-15.49383,-15.37307
1209,10,-10.2614,-9.38085,-10.76165,-9.87438
1210,7.499,-7.93173,-7.53721,-8.57799,-8.19888
1211,5.623,-5.71973,-5.79621,-6.28811,-5.75208
1212,4.217,-4.4813,-4.14481,-4.53256,-4.00749
1213,3.162,-3.17025,-3.14326,-3.41883,-3.09688
1214,2.371,-2.61555,-2.71927,-2.85363,-2.45967
1215,1.778,-1.62974,-1.93173,-1.99582,-1.6826
1216,1.334,-1.16472,-1.39229,-1.4222,-1.15115
1217,1,-1.07536,-1.27505,-1.31726,-1.04074
1218,0.332,-0.4694,-0.61801,-0.60712,-0.41247
1219,0.005,0.16751,0.2665,0.19468,0.32156
1220,0,0.0392,0.02391,0.01997,0.14306
1221,100,-97.53158,-84.84851,-94.77817,-100.12898
1222,74.989,-74.91562,-73.9753,-78.46814,-78.8607
1223,56.423,-57.58339,-48.41631,-56.14476,-58.08663
1224,42.17,-43.15689,-36.35776,-43.76678,-40.33093
1225,31.623,-33.71486,-24.24137,-31.68918,-32.87239
1226,23.714,-23.06467,-17.61124,-23.55435,-23.29221
1227,17.783,-17.62087,-14.99471,-17.41305,-17.73807
1228,13.335,-13.97663,-12.81143,-14.83356,-14.53793
1229,10,-10.67266,-9.74447,-10.96209,-10.0403
1230,7.499,-7.28908,-6.52433,-7.45459,-7.03627
1231,5.623,-5.90248,-5.44682,-6.30965,-5.57324
1232,4.217,-4.25619,-4.19029,-4.75853,-4.30952
1233,3.162,-2.81262,-2.82806,-3.05174,-2.64253
1234,2.371,-2.08748,-2.42057,-2.47016,-2.25313
1235,1.778,-1.84792,-2.01654,-2.11901,-1.80934
1236,1.334,-1.19588,-1.3289,-1.42157,-1.09518
1237,1,-0.97092,-1.14669,-1.21544,-0.93172
1238,0.332,-0.15474,-0.13687,-0.18947,-0.0184
1239,0.005,0.12153,0.13261,0.12932,0.21989
1240,0,-0.00956,-0.00243,-0.02761,0.10425
1241,100,-94.09484,-84.37943,-94.6844,-95.17735
1242,74.989,-76.45158,-54.87038,-72.05959,-64.15348
1243,56.423,-52.39321,-45.44943,-53.00721,-54.33512
1244,42.17,-41.49153,-35.12534,-39.11381,-41.66923
1245,31.623,-28.70603,-25.26321,-29.4028,-27.32474
1246,23.714,-23.34494,-21.82685,-23.62913,-23.45903
1247,17.783,-16.98992,-14.86302,-16.77043,-15.9445
1248,13.335,-13.83089,-10.94725,-13.76454,-13.9
1249,10,-10.11461,-9.3057,-10.92998,-10.73239
1250,7.499,-7.92969,-7.36558,-8.35898,-8.00725
1251,5.623,-5.61058,-5.2255,-6.11067,-5.67682
1252,4.217,-4.22743,-4.23961,-4.88978,-4.61475
1253,3.162,-3.36167,-3.41715,-3.74109,-3.43046
1254,2.371,-2.96767,-2.98134,-3.21017,-2.84051
1255,1.778,-1.74432,-1.86121,-1.98704,-1.71281
1256,1.334,-1.23427,-1.44582,-1.53155,-1.22115
1257,1,-1.24047,-1.4208,-1.48665,-1.13397
1258,0.332,-0.3159,-0.47224,-0.43063,-0.26594
1259,0.005,0.0836,-0.15814,0.05761,0.02607
1260,0,0.10823,0.04184,0.1061,0.1674
1261,100,-99.23782,-93.70679,-96.76584,-111.3528
1262,74.989,-76.8221,-60.41566,-71.69762,-70.44341
1263,56.423,-57.15456,-53.75134,-56.01765,-66.24988
1264,42.17,-43.75021,-41.88314,-46.81243,-49.09261
1265,31.623,-33.85003,-33.98862,-34.82743,-36.6133
1266,23.714,-23.82237,-19.54113,-23.35679,-25.50485
1267,17.783,-17.73643,-15.37549,-18.81736,-19.02658
1268,13.335,-13.54803,-12.72454,-14.56046,-14.66061
1269,10,-9.81305,-8.67966,-10.35708,-9.93489
1270,7.499,-7.50035,-7.1053,-8.01782,-7.49438
1271,5.623,-5.84062,-5.44167,-6.37379,-5.88794
1272,4.217,-4.53189,-4.65577,-4.96468,-4.22864
1273,3.162,-3.28121,-3.14999,-3.46958,-3.17262
1274,2.371,-2.12838,-2.32964,-2.41188,-2.02236
1275,1.778,-1.66378,-1.84575,-1.94697,-1.67369
1276,1.334,-1.29642,-1.59488,-1.63306,-1.39685
1277,1,-0.96834,-1.09885,-1.16003,-0.80827
1278,0.332,-0.44202,-0.59875,-0.64585,-0.31961
1279,0.005,0.01544,0.02429,-0.01005,0.14692
1280,0,-0.11158,-0.15844,-0.16142,-0.01909
1281,100,-98.09815,-67.30521,-95.4163,-89.36217
1282,74.989,-73.68568,-79.77734,-73.64327,-101.43248
1283,56.423,-52.19341,-44.9099,-50.53287,-52.24995
1284,42.17,-39.80259,-34.45568,-41.87722,-42.42187
1285,31.623,-30.63091,-23.34801,-28.74533,-27.29341
1286,23.714,-22.77641,-15.74956,-21.13157,-21.21105
1287,17.783,-19.62095,-16.58684,-18.93928,-19.83995
1288,13.335,-13.38202,-13.20538,-14.87746,-15.04319
1289,10,-9.87713,-8.41795,-9.94176,-9.25965
1290,7.499,-7.39249,-7.0247,-8.27961,-7.75392
1291,5.623,-5.55226,-5.18298,-6.01519,-5.61214
1292,4.217,-4.47601,-4.11869,-4.75514,-4.12112
1293,3.162,-2.92523,-3.01706,-3.26312,-2.85824
1294,2.371,-2.51784,-2.60475,-2.74841,-2.46682
1295,1.778,-1.99544,-2.08473,-2.19988,-1.85643
1296,1.334,-1.18482,-1.43377,-1.48471,-1.18527
1297,1,-1.00052,-1.12678,-1.19614,-0.94152
1298,0.332,-0.23851,-0.36495,-0.39869,-0.16024
1299,0.005,0,-0.0311,-0.06003,0.097
1300,0,0.0215,1e-05,-0.04725,0.12992
1301,100,-107.08426,-89.22727,-94.5742,-111.3528
1302,74.989,-74.7242,-69.85063,-78.1124,-77.69655
1303,56.423,-56.3996,-49.44715,-56.781,-60.76317
1304,42.17,-45.01727,-41.09053,-48.49196,-45.07736
1305,31.623,-30.80005,-25.23678,-30.63386,-29.17207
1306,23.714,-21.85225,-20.76778,-22.8604,-23.39397
1307,17.783,-19.1327,-16.64539,-19.34881,-17.71549
1308,13.335,-13.72116,-11.05444,-13.73834,-12.82851
1309,10,-10.83736,-9.87647,-11.66895,-11.16722
1310,7.499,-7.29349,-7.43519,-8.5178,-7.86692
1311,5.623,-5.57898,-5.14316,-5.92697,-5.5343
1312,4.217,-4.09156,-4.05158,-4.60392,-4.44347
1313,3.162,-3.33326,-3.57337,-3.92062,-3.54815
1314,2.371,-2.50241,-2.51335,-2.67081,-2.32946
1315,1.778,-1.93958,-2.11912,-2.24778,-1.89192
1316,1.334,-1.48954,-1.63499,-1.72441,-1.42855
1317,1,-0.98249,-1.15463,-1.22532,-0.94819
1318,0.332,-0.33149,-0.55599,-0.5221,-0.29992
1319,0.005,0.04181,-0.02514,-0.02123,0.13719
1320,0,0.198,0.3241,0.25736,0.34819
1321,100,-105.07448,-60.81707,-101.19179,-102.8765
1322,74.989,-70.46375,-48.90389,-64.85072,-58.6986
1323,56.423,-57.94428,-50.43004,-60.07677,-58.49015
1324,42.17,-43.08489,-31.85816,-44.31054,-41.35906
1325,31.623,-29.77584,-25.25726,-32.49988,-31.77209
1326,23.714,-24.80007,-20.70736,-24.70741,-24.57482
1327,17.783,-17.52909,-15.02913,-18.19374,-17.58338
1328,13.335,-12.37246,-11.32017,-13.43718,-13.07555
1329,10,-9.47128,-8.89988,-10.21095,-10.45752
1330,7.499,-7.8579,-7.42635,-8.51406,-7.89599
1331,5.623,-5.53948,-5.28532,-6.09289,-5.50684
1332,4.217,-4.22776,-4.1061,-4.78908,-4.37371
1333,3.162,-3.06981,-3.38934,-3.614,-3.19273
1334,2.371,-2.68879,-2.77081,-2.97098,-2.72753
1335,1.778,-1.91792,-2.18271,-2.30584,-2.04514
1336,1.334,-1.43508,-1.68783,-1.78601,-1.46241
1337,1,-1.07821,-1.37265,-1.42622,-1.12027
1338,0.332,-0.36305,-0.50613,-0.43265,-0.30139
1339,0.005,-0.1096,-0.2553,-0.21023,-0.04023
1340,0,-0.02481,-0.03986,-0.07521,0.10388
1341,100,-102.4578,-70.27467,-103.79649,-89.35988
1342,74.989,-73.46299,-62.41563,-69.87556,-77.23404
1343,56.423,-66.57666,-57.14757,-60.59849,-73.79436
1344,42.17,-39.19009,-37.14145,-43.42664,-42.93822
1345,31.623,-32.68274,-25.80108,-30.54356,-29.59163
1346,23.714,-25.75431,-18.5019,-25.9904,-27.15157
1347,17.783,-18.8372,-17.29575,-19.09287,-21.76815
1348,13.335,-12.55854,-11.38769,-13.21963,-12.24131
1349,10,-9.30659,-8.07337,-9.52567,-8.97616
1350,7.499,-7.30969,-6.49208,-7.84256,-7.01425
1351,5.623,-5.478,-5.25967,-5.93139,-5.44994
1352,4.217,-4.27642,-3.99554,-4.44952,-4.04631
1353,3.162,-2.9822,-2.9821,-3.25078,-2.93958
1354,2.371,-2.38746,-2.6194,-2.8145,-2.49682
1355,1.778,-1.92478,-2.07697,-2.15516,-1.99318
1356,1.334,-1.49939,-1.65099,-1.72236,-1.36106
1357,1,-0.6938,-0.89381,-0.86825,-0.63572
1358,0.332,-0.34278,-0.54552,-0.49642,-0.28944
1359,0.005,-0.15297,-0.29728,-0.27128,-0.10053
1360,0,-0.05638,-0.17927,-0.0983,-0.02673
1361,100,-96.03665,-103.38175,-93.25967,-115.62929
1362,74.989,-77.88261,-64.7464,-77.46489,-86.8788
1363,56.423,-64.37401,-46.72814,-59.69355,-56.69115
1364,42.17,-52.19962,-44.42886,-49.42643,-58.02782
1365,31.623,-33.98723,-26.2602,-34.82833,-35.68128
1366,23.714,-23.17367,-18.07935,-21.42906,-20.86114
1367,17.783,-18.95143,-17.13721,-20.39773,-20.20783
1368,13.335,-12.94449,-10.7018,-12.57935,-12.31172
1369,10,-11.13734,-9.62271,-11.33427,-10.93956
1370,7.499,-7.94731,-7.83363,-8.70487,-7.90898
1371,5.623,-5.37756,-5.01347,-5.78274,-5.28737
1372,4.217,-4.11064,-4.05021,-4.42694,-4.03332
1373,3.162,-3.70411,-3.79906,-4.13993,-3.84571
1374,2.371,-2.35438,-2.454,-2.6164,-2.18509
1375,1.778,-1.76578,-2.08063,-2.13644,-1.85997
1376,1.334,-1.4995,-1.6421,-1.74958,-1.50449
1377,1,-0.98817,-1.188,-1.24364,-0.96344
1378,0.332,-0.42424,-0.61817,-0.597,-0.35935
1379,0.005,0.0428,0.09225,0.08706,0.14627
1380,0,4e-05,-0.05684,-0.07787,0.10692
1381,100,-95.31231,-64.72604,-96.27014,-93.16944
1382,74.989,-77.37818,-58.65334,-73.77444,-74.72143
1383,56.423,-55.55619,-52.34692,-56.94519,-58.28746
1384,42.17,-44.41509,-34.71278,-43.51701,-45.48299
1385,31.623,-30.13698,-24.09969,-30.09234,-28.58196
1386,23.714,-24.13785,-20.15636,-25.00026,-25.11457
1387,17.783,-18.79472,-15.46522,-19.01773,-19.29059
1388,13.335,-13.37323,-11.33111,-13.27378,-13.28376
1389,10,-11.05098,-9.94787,-11.67747,-10.81524
1390,7.499,-7.09919,-6.34934,-7.58034,-7.07158
1391,5.623,-5.56433,-5.5114,-6.29646,-5.86998
1392,4.217,-4.54588,-4.28251,-4.85986,-4.50517
1393,3.162,-3.05082,-3.14206,-3.41766,-3.0516
1394,2.371,-2.42833,-2.65688,-2.82722,-2.57385
1395,1.778,-1.54751,-1.67896,-1.77354,-1.41806
1396,1.334,-1.49952,-1.65003,-1.74512,-1.4265
1397,1,-1.19921,-1.3684,-1.43337,-1.08859
1398,0.332,-0.52342,-0.62583,-0.67923,-0.4464
1399,0.005,-0.11306,-0.21317,-0.21761,-0.03175
1400,0,0.01698,-0.0741,-0.0404,0.10241
1401,100,-108.23302,-76.98684,-114.64372,-96.39853
1402,74.989,-72.69472,-76.45548,-74.19355,-93.16944
1403,56.423,-75.05324,-59.97238,-66.20176,-68.95309
1404,42.17,-42.44373,-35.65023,-40.40765,-42.28656
1405,31.623,-36.27071,-31.67415,-36.80119,-36.9375
1406,23.714,-22.77633,-17.92902,-21.70858,-23.35971
1407,17.783,-15.77622,-13.67746,-16.23013,-16.20018
