tid,gamma,trueage,freqonly
867,-0.5,0.24942,0.29304
868,-0.232,0.78073,0.74272
869,-0.108,-0.2107,-0.15569
870,-0.05,-0.12999,-0.01432
871,-50,48.702,43.57702
872,-23.208,23.65568,11.65448
873,-10.772,11.32863,7.29978
874,-5,4.3869,7.7506
875,-2.321,2.39147,2.51772
876,-1.077,1.05641,1.16696
877,-0.5,0.34017,0.44218
878,-0.232,0.13188,0.24039
879,-0.108,0.23228,0.32932
880,-0.05,0.09046,0.17855
881,-50,51.51767,40.79363
882,-23.208,24.0059,22.30685
883,-10.772,10.32269,11.99474
884,-5,5.6108,5.29658
885,-2.321,2.56539,2.5859
886,-1.077,1.0719,1.17518
887,-0.5,0.81782,0.98344
888,-0.232,-0.13764,-0.02813
889,-0.108,0.38536,0.55668
890,-0.05,-0.15192,-0.08197
891,-50,51.327,18.39487
892,-23.208,22.08861,13.18477
893,-10.772,10.99076,8.87822
894,-5,4.03716,5.1942
895,-2.321,2.57606,2.85854
896,-1.077,0.69679,0.89727
897,-0.5,0.28381,0.34458
898,-0.232,0.4126,0.49032
899,-0.108,0.09061,0.20435
900,-0.05,-0.14695,0.00215
901,-50,49.55364,28.05103
902,-23.208,23.66789,34.84883
903,-10.772,10.62824,10.02415
904,-5,5.05037,4.04778
905,-2.321,2.25817,2.63234
906,-1.077,1.08374,0.98666
907,-0.5,0.25542,0.33241
908,-0.232,0.72638,0.86008
909,-0.108,-0.02468,0.05426
910,-0.05,-0.0651,0.03692
911,-50,48.52119,19.86376
912,-23.208,23.42694,25.70785
913,-10.772,10.78984,11.05607
914,-5,5.00668,3.65666
915,-2.321,2.22344,2.30427
916,-1.077,1.24498,0.99345
917,-0.5,0.75978,1.01561
918,-0.232,0.36018,0.43988
919,-0.108,-0.04796,0.0173
920,-0.05,0.23523,0.30488
921,-50,51.46903,36.55003
922,-23.208,24.07296,32.46683
923,-10.772,10.59264,8.12145
924,-5,6.1824,9.23303
925,-2.321,2.39176,3.40393
926,-1.077,1.2658,1.42439
927,-0.5,0.61445,0.7006
928,-0.232,-0.09615,0.0268
929,-0.108,-0.13736,-0.00517
930,-0.05,0.14459,0.17459
931,-50,53.31502,37.05522
932,-23.208,23.06702,26.10153
933,-10.772,10.60054,16.49575
934,-5,5.73572,6.98611
935,-2.321,1.90413,1.91975
936,-1.077,0.99879,1.21604
937,-0.5,-0.33172,-0.25118
938,-0.232,0.07581,0.16796
939,-0.108,0.48435,0.55908
940,-0.05,0.35156,0.3705
941,-50,50.56198,37.53972
942,-23.208,23.06572,25.39004
943,-10.772,11.193,9.48306
944,-5,4.56979,4.63705
945,-2.321,2.43968,1.92698
946,-1.077,1.27475,1.34892
947,-0.5,0.8091,0.83614
948,-0.232,0.10943,0.18506
949,-0.108,-0.09851,0.02007
950,-0.05,0.20366,0.26639
951,-50,50.15198,36.45431
952,-23.208,22.14653,27.12329
953,-10.772,11.09825,9.53235
954,-5,5.16842,3.778
955,-2.321,2.18328,2.38034
956,-1.077,0.77493,0.99404
957,-0.5,0.36163,0.51474
958,-0.232,-0.05211,0.03761
959,-0.108,0.22964,0.33059
960,-0.05,0.20366,0.33876
961,-50,49.37079,44.8418
962,-23.208,23.2807,17.21709
963,-10.772,10.90221,11.98309
964,-5,5.24356,4.48437
965,-2.321,2.06943,1.86058
966,-1.077,1.24575,1.29259
967,-0.5,0.49447,0.65785
968,-0.232,0.59505,0.50536
969,-0.108,-0.05211,0.02519
970,-0.05,0.01621,0.10611
971,-50,49.1107,21.59447
972,-23.208,23.37493,29.78096
973,-10.772,10.17221,13.19088
974,-5,4.82162,5.39375
975,-2.321,2.39775,2.40359
976,-1.077,1.34336,1.1883
977,-0.5,0.66887,0.62668
978,-0.232,-0.09613,0.00742
979,-0.108,-0.13406,-0.04973
980,-0.05,-0.08668,0.0839
981,-50,49.52292,57.51482
982,-23.208,24.24759,21.15728
983,-10.772,11.43064,6.62065
984,-5,5.67612,3.70527
985,-2.321,1.90282,1.69925
986,-1.077,1.07457,1.36063
987,-0.5,0.5344,0.73979
988,-0.232,0.36709,0.37634
989,-0.108,0.4771,0.56423
990,-0.05,0.44005,0.49748
991,-50,49.76372,63.02347
992,-23.208,23.84857,42.7096
993,-10.772,10.63886,10.59278
994,-5,5.09937,2.62073
995,-2.321,2.21043,2.34479
996,-1.077,0.41463,0.46381
997,-0.5,0.57913,0.80503
998,-0.232,0.24096,0.31164
999,-0.108,-0.51876,-0.39107
1000,-0.05,-0.14196,-0.03683
