tid,gamma,trueage,relmid,impsamp,freqonly
606,23.714,-28.005,-20.629,-28.838,-29.17
607,17.783,-19.684,-15.855,-20.675,-20.688
608,13.335,-14.327,-10.646,-14.157,-14.606
609,10,-10.157,-8.624,-10.66,-9.871
610,7.499,-6.977,-6.601,-7.906,-7.409
611,5.623,-3.769,-3.513,-3.818,-3.287
612,4.217,-4.448,-4.217,-4.783,-4.635
613,3.162,-3.508,-3.611,-3.935,-3.533
614,2.371,-2.688,-2.809,-2.995,-2.615
615,1.778,-1.76,-1.921,-2.045,-1.871
616,1.334,-1.529,-1.864,-1.939,-1.592
617,1,-1.099,-1.283,-1.32,-1.007
618,0.332,-0.158,-0.264,-0.265,-0.062
619,0.005,0.203,0.254,0.234,0.32
620,0,-2.448,-2.837,-2.968,-2.864
621,100,-96.844,-60.345,-92.292,-97.567
622,74.989,-83.245,-55.611,-82.338,-84.886
623,56.423,-36.13,-24.411,-33.658,-28.332
624,42.17,-44.396,-23.343,-43.384,-43.832
625,31.623,-33.717,-23.347,-34.506,-35.04
626,23.714,-23.351,-15.402,-22.385,-22.697
627,17.783,-19.607,-14.413,-19.573,-19.805
628,13.335,-13.137,-11.595,-14.734,-14.016
629,10,-11.419,-9.957,-12.471,-12.37
630,7.499,-8.448,-7.616,-8.659,-8.307
631,5.623,-3.685,-3.605,-3.898,-3.211
632,4.217,-4.227,-4.274,-4.673,-4.122
633,3.162,-3.177,-3.314,-3.526,-3.078
634,2.371,-2.117,-2.254,-2.389,-2.155
635,1.778,-1.814,-2.08,-2.174,-1.836
636,1.334,-1.626,-1.823,-1.898,-1.616
637,1,-1.283,-1.414,-1.46,-1.196
638,0.332,-0.428,-0.597,-0.617,-0.347
639,0.005,-0.156,-0.25,-0.265,-0.085
640,0,-2.371,-2.651,-2.774,-2.722
641,100,-103.09,-67.307,-100.329,-99.535
642,74.989,-78.855,-56.077,-77.499,-75.694
643,56.423,-39.287,-27.097,-37.053,-31.426
644,42.17,-43.408,-31.292,-44.721,-45.955
645,31.623,-29.002,-19.84,-29.406,-28.807
646,23.714,-21.395,-16.79,-21.188,-20.972
647,17.783,-19.085,-16.279,-20.605,-19.685
648,13.335,-13.518,-11.065,-13.196,-13.286
649,10,-11.669,-9.466,-11.34,-11.219
650,7.499,-7.78,-7.178,-8.123,-7.332
651,5.623,-3.8,-3.467,-3.868,-3.19
652,4.217,-4.229,-3.899,-4.378,-3.997
653,3.162,-2.779,-3.059,-3.226,-2.923
654,2.371,-2.109,-2.247,-2.345,-2.022
655,1.778,-1.757,-2.002,-2.081,-1.754
656,1.334,-1.532,-1.686,-1.749,-1.423
657,1,-1.217,-1.426,-1.471,-1.143
658,0.332,-0.416,-0.566,-0.566,-0.301
659,0.005,-0.124,-0.206,-0.217,-0.024
660,0,-2.508,-2.787,-2.932,-2.88
661,100,-107.005,-69.602,-106.417,-108.343
662,74.989,-72.222,-52.091,-74.31,-74.437
663,56.423,-39.247,-28.134,-36.286,-30.818
664,42.17,-42.823,-26.429,-40.609,-41.163
665,31.623,-32.765,-24.828,-33.072,-31.95
666,23.714,-22.842,-18.563,-23.678,-24.13
667,17.783,-17.764,-15.038,-20.202,-19.941
668,13.335,-14.326,-11.534,-14.479,-13.803
669,10,-10.163,-8.176,-10.569,-10.008
670,7.499,-7.258,-6.408,-7.547,-7.353
671,5.623,-3.684,-3.426,-3.867,-3.203
672,4.217,-4.786,-4.578,-5.229,-4.782
673,3.162,-3.089,-3.22,-3.644,-3.4
674,2.371,-2.371,-2.531,-2.718,-2.336
675,1.778,-1.663,-1.843,-1.913,-1.69
676,1.334,-1.404,-1.504,-1.572,-1.301
677,1,-1.028,-1.216,-1.277,-0.966
678,0.332,-0.287,-0.402,-0.417,-0.168
679,0.005,0.236,0.302,0.302,0.352
680,0,-2.593,-2.913,-3.058,-2.962
681,100,-92.595,-58.052,-89.039,-89.801
682,74.989,-71.454,-45.908,-68.67,-70.404
683,56.423,-35.927,-24.689,-33.662,-28.965
684,42.17,-39.155,-31.531,-39.808,-39.631
685,31.623,-35.287,-24.497,-35.173,-33.68
686,23.714,-25.519,-18.967,-26.471,-26.348
687,17.783,-17.412,-15.016,-18.383,-17.968
688,13.335,-13.685,-11.465,-14.002,-13.614
689,10,-10.585,-9.386,-11.346,-10.903
690,7.499,-7.288,-6.714,-7.892,-7.457
691,5.623,-3.844,-3.655,-3.935,-3.204
692,4.217,-3.942,-4.106,-4.488,-3.957
693,3.162,-3.386,-3.213,-3.523,-3.331
694,2.371,-2.463,-2.473,-2.64,-2.389
695,1.778,-2.027,-2.188,-2.304,-2.108
696,1.334,-1.298,-1.479,-1.512,-1.256
697,1,-0.853,-0.966,-0.996,-0.78
698,0.332,-0.304,-0.437,-0.45,-0.204
699,0.005,-0.305,-0.442,-0.458,-0.239
700,0,-2.395,-2.671,-2.778,-2.713
701,100,-97.335,-62.148,-93.483,-98.308
702,74.989,-73.815,-51.851,-73.443,-74.956
703,56.423,-38.846,-25.076,-37.25,-31.364
704,42.17,-42.108,-28.506,-39.393,-38.681
705,31.623,-31.733,-24.773,-32.726,-30.738
706,23.714,-23.808,-20.382,-24.671,-23.263
707,17.783,-17.219,-12.895,-16.432,-16.223
708,13.335,-13.484,-11.132,-13.6,-13.399
709,10,-11.11,-9.055,-11.116,-10.698
710,7.499,-7.901,-7.102,-8.647,-8.108
711,5.623,-3.986,-3.674,-4.029,-3.4
712,4.217,-3.7,-3.929,-4.259,-3.69
713,3.162,-3.007,-2.998,-3.13,-2.793
714,2.371,-2.448,-2.579,-2.763,-2.41
715,1.778,-1.784,-2.001,-2.096,-1.835
716,1.334,-1.401,-1.572,-1.622,-1.379
717,1,-1.096,-1.226,-1.253,-1.039
718,0.332,-0.424,-0.592,-0.588,-0.346
719,0.005,-0.17,-0.261,-0.255,-0.081
720,0,-2.517,-2.863,-3.041,-3.003
721,100,-102.728,-58.028,-90.466,-97.529
722,74.989,-74.394,-56.013,-75.992,-75.665
723,56.423,-39.282,-25.041,-33.94,-30.946
724,42.17,-42.44,-31.627,-44.633,-44.77
725,31.623,-32.307,-21.585,-30.866,-30.866
726,23.714,-25.383,-20.163,-26.054,-26.09
727,17.783,-19.092,-16.027,-19.353,-19.269
728,13.335,-12.716,-10.516,-13.804,-13.555
729,10,-9.575,-7.921,-9.97,-9.404
730,7.499,-7.482,-6.844,-8.005,-7.528
731,5.623,-4.026,-3.93,-4.228,-3.4
732,4.217,-4.067,-4.045,-4.55,-4.03
733,3.162,-3.089,-3.273,-3.571,-3.27
734,2.371,-2.398,-2.549,-2.648,-2.424
735,1.778,-1.537,-1.709,-1.779,-1.48
736,1.334,-1.527,-1.602,-1.658,-1.326
737,1,-1.121,-1.317,-1.344,-1.02
738,0.332,-0.471,-0.702,-0.7,-0.411
739,0.005,-0.304,-0.39,-0.406,-0.228
740,0,-2.436,-2.73,-2.853,-2.758
741,100,-98.588,-61.911,-93.458,-98.302
742,74.989,-80.05,-46.593,-78.363,-80.847
743,56.423,-37.755,-23.811,-33.777,-28.836
744,42.17,-41.71,-30.696,-45.188,-44.774
745,31.623,-32.361,-24.092,-34.353,-36.345
746,23.714,-26.192,-18.293,-28.201,-29.707
747,17.783,-19.343,-15.684,-19.908,-20.461
748,13.335,-13.646,-12.003,-14.673,-14.153
749,10,-10.082,-8.502,-10.387,-9.848
750,7.499,-8.337,-6.519,-8.617,-8.291
751,5.623,-3.524,-3.438,-3.749,-3.203
752,4.217,-3.827,-3.892,-4.469,-4.17
753,3.162,-3.328,-3.486,-3.891,-3.517
754,2.371,-2.683,-2.753,-2.958,-2.752
755,1.778,-2.053,-2.305,-2.409,-2.14
756,1.334,-1.572,-1.724,-1.814,-1.531
757,1,-0.848,-1.079,-1.121,-0.863
758,0.332,-0.284,-0.402,-0.402,-0.199
759,0.005,0.129,0.189,0.187,0.239
760,0,-2.495,-2.757,-2.884,-2.824
761,100,-97.296,-65.438,-97.492,-96.675
762,74.989,-68.157,-46.315,-67.434,-69.834
763,56.423,-39.691,-26.744,-36.543,-31.759
764,42.17,-45.903,-31.778,-47.493,-43.997
765,31.623,-32.894,-23.359,-32.161,-31.629
766,23.714,-24.708,-18.965,-25.26,-24.298
767,17.783,-16.158,-13.406,-16.42,-15.881
768,13.335,-13.708,-11.707,-14.215,-14.661
769,10,-9.954,-8.624,-10.193,-9.745
770,7.499,-8.77,-7.546,-9.077,-8.721
771,5.623,-3.982,-3.704,-4.209,-3.674
772,4.217,-4.208,-4.535,-5.083,-4.348
773,3.162,-3.145,-3.259,-3.576,-3.254
774,2.371,-2.242,-2.463,-2.605,-2.165
775,1.778,-2.151,-2.403,-2.531,-2.29
776,1.334,-1.573,-1.653,-1.71,-1.463
777,1,-1.09,-1.359,-1.392,-1.146
778,0.332,-0.534,-0.699,-0.718,-0.458
779,0.005,-0.164,-0.284,-0.298,-0.077
780,0,-2.427,-2.741,-2.843,-2.792
781,100,-100.861,-68.888,-99.218,-101.743
782,74.989,-85.615,-50.737,-79.286,-82.806
783,56.423,-39.473,-26.036,-36.208,-30.903
784,42.17,-37.471,-26.573,-36.259,-35.466
785,31.623,-36.2,-21.527,-37.853,-38.579
786,23.714,-23.676,-19.497,-24.919,-23.934
787,17.783,-18.841,-15.591,-19.755,-18.544
788,13.335,-14.112,-11.243,-14.883,-14.975
789,10,-10.052,-9.349,-11.202,-10.51
790,7.499,-7.691,-7.096,-8.452,-8.011
791,5.623,-3.927,-3.833,-4.269,-3.549
792,4.217,-4.311,-4.309,-4.644,-4.227
793,3.162,-3.172,-3.411,-3.679,-3.239
794,2.371,-2.35,-2.636,-2.808,-2.505
795,1.778,-2.066,-2.236,-2.332,-2.007
796,1.334,-1.465,-1.708,-1.763,-1.431
797,1,-0.87,-1.031,-1.071,-0.842
798,0.332,-0.16,-0.29,-0.302,-0.081
799,0.005,-0.077,-0.16,-0.183,0.021
800,0,-2.314,-2.583,-2.667,-2.549
801,100,-110.093,-61.019,-108.334,-116.774
802,74.989,-79.805,-54.205,-80.865,-81.946
803,56.423,-37.734,-22.516,-33.658,-31.085
804,42.17,-44.412,-31.462,-44.473,-45.749
805,31.623,-33.134,-24.229,-32.848,-34.154
806,23.714,-28.731,-19.622,-28.002,-28.788
807,17.783,-18.462,-13.227,-18.306,-18.139
808,13.335,-13.606,-11.664,-14.863,-14.09
809,10,-10.196,-9.489,-12.092,-11.432
810,7.499,-8.123,-7.267,-8.903,-8.518
