tid,gamma,trueage,freqonly
1575,0,0.77756,6.8916
1576,100,-109.27772,-100.88491
1577,85.77,-91.59301,-85.41181
1578,73.564,-80.47765,-78.80899
1579,63.096,-65.14024,-62.77031
1580,54.117,-55.92222,-53.90099
1581,46.416,-46.61364,-47.07421
1582,39.811,-39.96565,-40.88951
1583,34.145,-35.29889,-36.20816
1584,29.286,-30.09919,-31.08796
1585,25.119,-26.15783,-26.77618
1586,21.544,-22.20896,-22.64973
1587,18.478,-20.59602,-20.54979
1588,15.849,-17.58517,-17.51453
1589,13.594,-15.03438,-14.81966
1590,11.659,-12.79023,-12.3224
1591,10,-11.27844,-10.77393
1592,8.577,-10.68503,-10.14186
1593,7.356,-8.71011,-7.7912
1594,6.31,-7.70231,-6.57291
1595,5.412,-6.44586,-5.27899
1596,4.642,-5.40025,-3.30594
1597,3.981,-4.5129,-2.37534
1598,3.415,-4.45953,-1.75765
1599,2.929,-3.93073,-1.32099
1600,2.512,-3.16621,0.19099
1601,2.154,-2.65452,1.14397
1602,1.848,-2.22007,1.86818
1603,1.585,-1.91531,2.53576
1604,1.359,-1.6138,3.0695
1605,1.166,-1.74904,2.45449
1606,1,-1.51089,3.14899
1607,0.457,-0.26132,5.27268
1608,0.152,-0.0304,5.68983
1609,0.023,0.61688,6.77713
1610,0,0.57083,6.46963
1611,100,-112.91339,-104.67031
1612,85.77,-88.94844,-86.9984
1613,73.564,-75.52977,-74.13216
1614,63.096,-66.2563,-65.24711
1615,54.117,-56.93384,-58.47372
1616,46.416,-46.8146,-45.99583
1617,39.811,-44.62564,-45.99729
1618,34.145,-33.96419,-35.33842
1619,29.286,-30.02035,-30.40486
1620,25.119,-26.19244,-27.70016
1621,21.544,-22.22396,-22.80404
1622,18.478,-19.52499,-19.76717
1623,15.849,-18.08576,-17.7873
1624,13.594,-15.07328,-15.76659
1625,11.659,-12.89051,-12.75109
1626,10,-11.98097,-11.62341
1627,8.577,-9.63789,-9.01064
1628,7.356,-9.24905,-8.65843
1629,6.31,-7.47885,-6.34122
1630,5.412,-6.48072,-4.92451
1631,4.642,-5.53708,-3.69986
1632,3.981,-4.82719,-2.85973
1633,3.415,-4.36041,-2.2196
1634,2.929,-4.03324,-1.34723
1635,2.512,-3.0938,0.3027
1636,2.154,-2.87299,0.92844
1637,1.848,-2.27393,1.77629
1638,1.585,-2.58939,1.28002
1639,1.359,-1.84602,2.7337
1640,1.166,-1.52746,3.00949
1641,1,-1.66996,2.80078
1642,0.457,-1.10638,3.92952
1643,0.152,-0.6207,4.95511
1644,0.023,1.40882,7.04788
1645,0,0.03527,5.92525
1646,100,-113.8643,-102.99454
1647,85.77,-92.77368,-85.49741
1648,73.564,-82.2229,-77.94068
1649,63.096,-68.61665,-66.00032
1650,54.117,-58.67318,-57.23893
1651,46.416,-47.5394,-49.23029
1652,39.811,-41.78442,-44.11786
1653,34.145,-33.2843,-34.74881
1654,29.286,-31.99814,-31.96286
1655,25.119,-27.19076,-28.42773
1656,21.544,-22.61191,-23.76929
1657,18.478,-20.00662,-20.55805
1658,15.849,-17.52442,-17.3757
1659,13.594,-15.63282,-15.28635
1660,11.659,-14.01943,-13.92774
1661,10,-12.18812,-11.55015
1662,8.577,-10.1664,-9.41241
1663,7.356,-9.29336,-8.64076
1664,6.31,-7.99011,-6.96996
1665,5.412,-6.31128,-4.75974
1666,4.642,-5.64779,-4.03506
1667,3.981,-4.40235,-1.81933
1668,3.415,-4.32758,-1.68537
1669,2.929,-4.01274,-1.31672
1670,2.512,-3.24711,0.04652
1671,2.154,-2.52589,1.35405
1672,1.848,-2.87326,0.4763
1673,1.585,-2.20223,1.9587
1674,1.359,-1.96947,2.44646
1675,1.166,-2.31819,1.58434
1676,1,-1.80346,2.74678
1677,0.457,-0.56336,4.91952
1678,0.152,0.01274,5.75449
1679,0.023,-0.04854,6.05625
1680,0,0.69222,6.75124
1681,100,-112.97732,-104.15048
1682,85.77,-95.21763,-88.82646
1683,73.564,-79.60767,-78.29984
1684,63.096,-62.91952,-61.21006
1685,54.117,-55.64113,-54.98985
1686,46.416,-47.16307,-47.94353
1687,39.811,-42.29538,-42.19777
1688,34.145,-35.15686,-35.6975
1689,29.286,-31.6018,-32.40821
1690,25.119,-24.85881,-25.44205
1691,21.544,-22.15699,-23.4098
1692,18.478,-20.26164,-20.04916
1693,15.849,-16.22666,-16.04609
1694,13.594,-15.43578,-15.47113
1695,11.659,-13.09456,-12.56278
1696,10,-11.45079,-10.7667
1697,8.577,-10.32173,-9.92648
1698,7.356,-9.53313,-8.62006
1699,6.31,-7.05346,-5.84962
1700,5.412,-6.60493,-5.28817
1701,4.642,-5.88805,-4.41647
1702,3.981,-5.29566,-3.34265
1703,3.415,-4.12066,-1.5963
1704,2.929,-3.58904,-0.41447
1705,2.512,-3.55224,-0.61519
1706,2.154,-2.89321,0.65169
1707,1.848,-2.00249,2.15806
1708,1.585,-1.96377,2.23352
1709,1.359,-1.2729,3.48646
1710,1.166,-1.67009,2.79048
1711,1,-0.6999,4.65698
1712,0.457,-0.50324,5.0942
1713,0.152,1.27457,7.13861
1714,0.023,0.40934,6.50828
1715,0,0.36848,6.4744
1716,100,-110.1425,-100.8857
1717,85.77,-88.84339,-85.93416
1718,73.564,-77.32426,-70.22726
1719,63.096,-66.73356,-62.95373
1720,54.117,-56.09642,-57.65638
1721,46.416,-45.68836,-46.04348
1722,39.811,-42.89515,-42.93041
1723,34.145,-35.67737,-36.35172
1724,29.286,-29.47547,-29.8419
1725,25.119,-24.704,-25.99814
1726,21.544,-23.57893,-23.82815
1727,18.478,-19.6031,-20.3881
1728,15.849,-17.51648,-17.24739
1729,13.594,-15.99931,-15.62111
1730,11.659,-13.41432,-12.86916
1731,10,-11.23469,-10.84803
1732,8.577,-9.92487,-8.69324
1733,7.356,-9.0683,-8.50142
1734,6.31,-8.20913,-7.66455
1735,5.412,-5.9962,-4.30726
1736,4.642,-6.03876,-4.26167
1737,3.981,-5.19395,-3.3715
1738,3.415,-4.01918,-1.39603
1739,2.929,-3.52787,-0.27565
1740,2.512,-3.0645,0.29088
1741,2.154,-2.6781,0.91404
1742,1.848,-2.19159,1.78142
1743,1.585,-2.56648,1.25297
1744,1.359,-1.06921,4.07267
1745,1.166,-1.18848,3.9753
1746,1,-0.99574,4.1672
1747,0.457,-0.95562,4.44929
1748,0.152,0.13287,6.15332
1749,0.023,0.37793,6.53732
1750,0,0.37726,6.39902
1751,100,-109.59649,-98.3957
1752,85.77,-92.06622,-86.37228
1753,73.564,-80.75392,-80.60831
1754,63.096,-65.99026,-65.04922
1755,54.117,-57.85071,-56.09249
1756,46.416,-48.15911,-49.39897
1757,39.811,-41.50608,-43.47389
1758,34.145,-34.56412,-36.09403
1759,29.286,-29.38817,-30.20924
1760,25.119,-26.90757,-27.41537
1761,21.544,-24.09554,-24.78441
1762,18.478,-21.01983,-21.46978
1763,15.849,-16.74302,-16.65165
1764,13.594,-14.55884,-14.29676
1765,11.659,-13.0394,-13.07145
1766,10,-11.06585,-10.33241
1767,8.577,-9.92629,-9.42855
1768,7.356,-9.32772,-8.40585
1769,6.31,-7.81582,-6.84324
1770,5.412,-6.44004,-5.15221
1771,4.642,-5.39886,-3.60511
1772,3.981,-4.88916,-2.72988
1773,3.415,-4.51293,-2.157
1774,2.929,-4.01265,-1.22962
1775,2.512,-2.88727,0.57003
1776,2.154,-3.21494,0.08114
1777,1.848,-1.95909,2.19879
1778,1.585,-2.52557,1.31083
1779,1.359,-2.29147,1.70074
1780,1.166,-1.45449,3.276
1781,1,-1.49841,3.38512
1782,0.457,-0.02111,5.64272
1783,0.152,-0.64228,4.92294
1784,0.023,1.31591,7.09442
1785,0,0.54006,6.55513
1786,100,-112.01027,-104.93318
1787,85.77,-96.59327,-94.30394
1788,73.564,-76.27285,-73.3663
1789,63.096,-65.13454,-63.2779
1790,54.117,-58.80254,-57.27569
1791,46.416,-48.4665,-51.24379
1792,39.811,-39.95011,-41.7259
1793,34.145,-35.17242,-35.20521
1794,29.286,-30.0131,-31.14952
1795,25.119,-26.54901,-27.16983
1796,21.544,-24.22169,-24.34363
1797,18.478,-19.55804,-19.4062
1798,15.849,-17.19699,-17.16619
1799,13.594,-14.98693,-14.78719
1800,11.659,-12.59128,-12.28527
1801,10,-12.05793,-12.47229
1802,8.577,-10.51768,-9.64351
1803,7.356,-8.87706,-7.59246
1804,6.31,-8.42266,-7.72225
1805,5.412,-7.25793,-5.96591
1806,4.642,-5.42159,-3.10365
1807,3.981,-4.45362,-1.9253
1808,3.415,-4.45459,-2.23225
1809,2.929,-3.09632,0.47659
1810,2.512,-2.78398,0.8557
1811,2.154,-2.1315,2.40063
1812,1.848,-2.68383,0.99586
1813,1.585,-1.69438,2.92257
1814,1.359,-2.26445,1.5773
1815,1.166,-1.3677,3.42338
1816,1,-1.18367,3.8452
1817,0.457,-0.16755,5.39803
1818,0.152,0.25761,6.24364
1819,0.023,0.64044,6.96969
1820,0,1.16489,7.28441
1821,100,-111.00332,-101.12851
1822,85.77,-95.65372,-91.33473
1823,73.564,-78.94317,-74.32687
1824,63.096,-67.35806,-65.44686
1825,54.117,-56.16733,-57.0116
1826,46.416,-48.044,-50.07502
1827,39.811,-42.03215,-42.88894
1828,34.145,-35.38156,-37.83264
1829,29.286,-29.91567,-32.20561
1830,25.119,-25.28355,-26.23878
1831,21.544,-23.34877,-23.61097
1832,18.478,-20.54092,-20.82539
1833,15.849,-17.9242,-17.36321
1834,13.594,-15.52546,-15.64823
1835,11.659,-12.61995,-11.80914
1836,10,-11.72161,-11.33734
1837,8.577,-10.13487,-9.48996
1838,7.356,-9.01575,-8.62521
1839,6.31,-6.95646,-5.61619
1840,5.412,-7.10793,-6.17735
1841,4.642,-5.78896,-4.44766
1842,3.981,-5.27075,-3.49122
1843,3.415,-4.29002,-1.70027
1844,2.929,-3.38992,-0.2584
1845,2.512,-3.27299,0.29548
1846,2.154,-2.78422,0.69565
1847,1.848,-2.47452,1.26982
1848,1.585,-1.92034,2.4063
1849,1.359,-1.61342,2.97211
1850,1.166,-1.85421,2.97155
1851,1,-1.23729,3.74803
1852,0.457,0.74332,6.76458
1853,0.152,0.35786,6.22926
1854,0.023,0.64863,7.06196
1855,0,-0.07829,5.82759
1856,100,-116.95478,-105.99589
1857,85.77,-92.34028,-88.17931
1858,73.564,-76.90337,-71.39909
1859,63.096,-67.3156,-65.59698
1860,54.117,-56.26556,-56.49197
1861,46.416,-48.1655,-49.96074
1862,39.811,-40.1804,-41.00085
1863,34.145,-33.8666,-35.47605
1864,29.286,-30.71067,-31.83145
1865,25.119,-26.45753,-27.43212
1866,21.544,-23.51405,-23.46708
1867,18.478,-19.57638,-19.64946
1868,15.849,-17.29084,-16.98423
1869,13.594,-15.52541,-15.71865
1870,11.659,-13.19342,-13.19399
1871,10,-11.60244,-11.11011
1872,8.577,-9.56697,-8.93895
1873,7.356,-8.39027,-7.67775
1874,6.31,-7.20043,-6.02612
1875,5.412,-6.42284,-5.11287
1876,4.642,-5.39881,-3.73446
1877,3.981,-4.87209,-2.72231
1878,3.415,-4.36451,-2.25036
1879,2.929,-3.63924,-0.69161
1880,2.512,-3.36476,-0.23205
1881,2.154,-3.02134,0.36049
1882,1.848,-2.7861,0.96248
1883,1.585,-1.96084,2.24494
1884,1.359,-2.01367,2.22956
1885,1.166,-0.80838,4.53809
1886,1,-0.99115,4.2837
1887,0.457,-0.16504,5.63131
1888,0.152,1.42857,7.54094
1889,0.023,0.3528,6.22287
1890,0,0.51576,6.57651
1891,100,-109.97299,-99.3305
1892,85.77,-91.91839,-87.44762
1893,73.564,-77.48554,-74.1332
1894,63.096,-65.42417,-64.12686
1895,54.117,-56.57192,-56.05423
1896,46.416,-47.18421,-49.73328
1897,39.811,-38.25129,-39.31556
1898,34.145,-35.02263,-35.25776
1899,29.286,-28.98358,-29.78547
1900,25.119,-25.57917,-26.36469
1901,21.544,-22.12553,-22.62033
1902,18.478,-18.95159,-19.27049
1903,15.849,-17.68181,-17.94656
1904,13.594,-15.33515,-15.32094
1905,11.659,-12.83762,-12.54214
1906,10,-11.13393,-10.87858
1907,8.577,-11.04823,-10.57136
1908,7.356,-8.84129,-8.21805
1909,6.31,-6.87801,-5.81975
1910,5.412,-6.54051,-5.22396
1911,4.642,-5.71723,-3.79016
1912,3.981,-4.75855,-2.57956
1913,3.415,-4.49106,-2.26752
1914,2.929,-4.1859,-1.80732
1915,2.512,-2.84413,0.6093
1916,2.154,-3.0939,0.28738
1917,1.848,-2.6935,0.90719
1918,1.585,-1.59048,3.0018
1919,1.359,-2.17847,1.89213
1920,1.166,-1.59106,3.01781
1921,1,-1.09541,3.99048
1922,0.457,0.31271,6.36111
1923,0.152,0.58076,6.92219
1924,0.023,-0.32989,5.37938
1925,0,0.17093,6.28008
1926,100,-114.2336,-99.80341
1927,85.77,-95.71623,-90.16238
1928,73.564,-77.48658,-72.98944
1929,63.096,-67.16809,-64.51275
1930,54.117,-55.89225,-55.87406
1931,46.416,-47.14044,-48.73883
1932,39.811,-41.59338,-44.96937
1933,34.145,-34.5615,-36.73207
1934,29.286,-28.87357,-31.53138
1935,25.119,-26.40763,-27.47735
1936,21.544,-23.40913,-23.87271
1937,18.478,-18.60501,-19.05053
1938,15.849,-17.43578,-17.5367
1939,13.594,-15.30053,-15.02041
1940,11.659,-13.91851,-13.16878
1941,10,-11.60526,-11.26632
1942,8.577,-10.05325,-9.5429
1943,7.356,-8.61433,-8.04713
1944,6.31,-7.61884,-6.37132
1945,5.412,-6.06424,-4.33186
1946,4.642,-6.37333,-4.85946
1947,3.981,-4.82197,-2.60699
1948,3.415,-4.36381,-1.86493
1949,2.929,-3.54452,-0.84652
1950,2.512,-3.75487,-0.83762
1951,2.154,-2.35674,1.5492
1952,1.848,-2.48773,1.08506
1953,1.585,-2.23094,1.71207
1954,1.359,-1.22576,3.84392
1955,1.166,-1.84176,2.65966
1956,1,-1.26065,3.75509
1957,0.457,-0.50497,4.9531
1958,0.152,-0.00709,5.73173
1959,0.023,0.06957,5.98629
1960,0,4.9458,8.04882
1961,100,-106.55545,-100.64271
1962,85.77,-92.81456,-88.73461
1963,73.564,-79.43583,-77.44124
1964,63.096,-68.64265,-69.37058
1965,54.117,-61.0348,-59.56105
1966,46.416,-47.96928,-48.10038
1967,39.811,-41.37297,-41.64673
1968,34.145,-33.218,-34.23157
1969,29.286,-31.7716,-32.72813
1970,25.119,-26.0988,-27.49573
1971,21.544,-21.56154,-22.2104
1972,18.478,-19.37453,-19.35752
1973,15.849,-16.72921,-16.90989
1974,13.594,-15.33551,-15.38035
1975,11.659,-14.28823,-13.70963
1976,10,-11.90124,-11.38302
1977,8.577,-9.80066,-9.25032
1978,7.356,-9.00963,-8.12872
1979,6.31,-7.31081,-6.29045
1980,5.412,-6.49719,-5.11266
1981,4.642,-5.90007,-4.42782
1982,3.981,-4.86938,-3.04689
1983,3.415,-4.71092,-2.54895
1984,2.929,-3.67227,-0.91398
1985,2.512,-3.07369,0.17702
1986,2.154,-2.9674,0.59216
1987,1.848,-2.92079,0.81761
1988,1.585,-2.44685,1.58709
1989,1.359,-1.82561,2.72069
1990,1.166,-2.07808,2.22701
1991,1,-1.78526,2.62057
1992,0.457,-0.45589,5.06694
1993,0.152,0.05208,6.03887
1994,0.023,0.07804,6.20051
1995,0,-1.14589,3.94245
1996,100,-108.19066,-99.44871
1997,85.77,-92.06813,-86.55192
1998,73.564,-77.32396,-74.26263
1999,63.096,-69.93899,-68.42689
2000,54.117,-55.81378,-56.08991
2001,46.416,-49.70638,-49.0114
2002,39.811,-41.59834,-43.94284
2003,34.145,-34.39545,-35.97876
2004,29.286,-30.16896,-30.6411
2005,25.119,-26.09191,-26.68704
2006,21.544,-21.94214,-22.91712
2007,18.478,-19.88445,-20.02556
2008,15.849,-17.68168,-17.46325
2009,13.594,-14.28468,-14.09404
2010,11.659,-13.01293,-12.27179
2011,10,-11.11892,-10.58831
2012,8.577,-10.45614,-9.9022
2013,7.356,-8.85227,-8.285
2014,6.31,-7.72408,-6.62826
2015,5.412,-6.76537,-5.49415
2016,4.642,-6.1211,-4.47067
2017,3.981,-5.13881,-3.56885
2018,3.415,-3.97612,-1.16396
2019,2.929,-3.9075,-1.44239
2020,2.512,-2.79474,0.85142
2021,2.154,-2.87359,0.67593
2022,1.848,-2.20327,1.88204
2023,1.585,-1.62018,2.83574
2024,1.359,-2.19041,1.72363
2025,1.166,-1.24542,3.99174
2026,1,-1.00704,4.08282
2027,0.457,-0.35937,5.32922
2028,0.152,0.52683,6.83272
2029,0.023,0.31455,6.52342
2030,0,0.13617,5.91946
2031,100,-109.81406,-102.36517
2032,85.77,-94.54687,-90.35207
2033,73.564,-78.75278,-74.71796
2034,63.096,-69.11621,-67.93673
2035,54.117,-55.18504,-55.80222
2036,46.416,-47.49683,-45.94876
2037,39.811,-41.06951,-43.01151
2038,34.145,-33.75482,-34.9619
2039,29.286,-30.22238,-31.15316
2040,25.119,-26.63054,-29.05511
2041,21.544,-21.33686,-21.37792
2042,18.478,-19.55653,-19.28894
2043,15.849,-17.34544,-17.37698
2044,13.594,-15.99819,-15.81509
2045,11.659,-13.44596,-13.47593
2046,10,-12.04679,-11.85066
2047,8.577,-9.63434,-8.91352
2048,7.356,-8.63021,-7.68482
2049,6.31,-7.32212,-6.21504
2050,5.412,-6.81995,-5.51191
2051,4.642,-5.42259,-3.25331
2052,3.981,-4.71873,-2.36778
2053,3.415,-4.52852,-2.1965
2054,2.929,-3.51569,-0.51902
2055,2.512,-3.92136,-1.09878
2056,2.154,-2.53816,1.47726
2057,1.848,-2.20234,1.99025
2058,1.585,-1.90538,2.35161
2059,1.359,-1.57572,3.00764
2060,1.166,-1.846,2.57977
2061,1,-1.09928,4.01529
2062,0.457,-0.11629,6.01427
2063,0.152,0.69283,6.61028
2064,0.023,0.65234,6.8471
2065,0,0.51753,6.49756
2066,100,-114.14119,-105.72733
2067,85.77,-89.8904,-85.49855
2068,73.564,-80.08013,-76.1238
2069,63.096,-64.60017,-63.3243
2070,54.117,-56.26554,-55.90962
2071,46.416,-48.42989,-50.07292
2072,39.811,-42.14026,-43.47179
2073,34.145,-35.53671,-35.77999
2074,29.286,-29.48423,-30.68263
2075,25.119,-26.14455,-27.60678
2076,21.544,-22.22561,-23.80564
2077,18.478,-18.69373,-18.83441
2078,15.849,-17.08353,-17.03133
2079,13.594,-14.95013,-15.1756
2080,11.659,-13.87693,-13.63105
2081,10,-11.33126,-11.03388
2082,8.577,-9.84259,-9.36952
2083,7.356,-8.95408,-8.44367
2084,6.31,-7.31162,-6.23843
2085,5.412,-6.67642,-5.33136
2086,4.642,-5.38255,-3.23253
2087,3.981,-4.67939,-2.42483
2088,3.415,-4.70599,-2.88584
2089,2.929,-3.21406,-0.0178
2090,2.512,-2.46803,1.51663
2091,2.154,-2.8634,0.76361
2092,1.848,-2.37426,1.54389
2093,1.585,-1.9508,2.36797
2094,1.359,-1.82797,2.71732
2095,1.166,-1.76004,2.77555
2096,1,-0.90778,4.2821
2097,0.457,-0.25018,5.39005
2098,0.152,0.96926,7.00255
2099,0.023,5.81089,8.78585
2100,0,-0.13258,5.62397
2101,100,-114.9182,-102.36537
2102,85.77,-94.77194,-87.26707
2103,73.564,-79.99157,-76.95129
2104,63.096,-64.04832,-64.99922
2105,54.117,-56.24831,-54.74779
2106,46.416,-49.87189,-53.17877
2107,39.811,-38.46587,-40.51851
2108,34.145,-33.64238,-35.28645
2109,29.286,-29.92176,-30.46274
2110,25.119,-25.64187,-26.8358
2111,21.544,-23.25147,-24.04625
2112,18.478,-20.6078,-20.31584
2113,15.849,-16.94502,-17.05437
2114,13.594,-15.6324,-15.23445
2115,11.659,-12.49741,-12.50271
2116,10,-10.93882,-10.51182
2117,8.577,-10.36392,-9.81607
2118,7.356,-9.17191,-8.24267
2119,6.31,-7.57119,-6.42982
2120,5.412,-6.72645,-5.49252
2121,4.642,-6.49642,-5.17989
2122,3.981,-4.74418,-2.68975
2123,3.415,-4.32612,-1.76992
2124,2.929,-4.47027,-2.20275
2125,2.512,-3.64023,-0.56084
2126,2.154,-2.44313,1.32191
2127,1.848,-2.61489,1.18163
2128,1.585,-2.24783,1.95706
2129,1.359,-1.63019,2.93824
2130,1.166,-1.96261,2.25007
2131,1,-1.28358,3.73947
2132,0.457,-0.28325,5.37645
2133,0.152,0.5148,6.55955
2134,0.023,0.96237,7.03733
2135,0,0.37716,6.14457
2136,100,-110.92542,-103.24827
2137,85.77,-92.42191,-86.02032
2138,73.564,-77.78029,-74.00492
2139,63.096,-67.10365,-64.12824
2140,54.117,-55.957,-56.7143
2141,46.416,-47.68557,-47.53007
2142,39.811,-39.23994,-40.19469
2143,34.145,-35.94017,-36.61621
2144,29.286,-29.2348,-30.56159
2145,25.119,-25.43569,-26.01292
2146,21.544,-22.77576,-23.35992
2147,18.478,-20.60747,-20.60032
2148,15.849,-17.51627,-17.15965
2149,13.594,-14.89594,-14.36136
2150,11.659,-13.41424,-13.48236
2151,10,-11.44188,-11.10475
2152,8.577,-10.29686,-9.72181
2153,7.356,-8.8067,-7.95287
2154,6.31,-7.66551,-6.69358
2155,5.412,-6.71631,-5.48369
2156,4.642,-5.18399,-3.34049
2157,3.981,-4.34297,-1.72881
2158,3.415,-4.29001,-1.5882
2159,2.929,-3.94991,-1.19989
2160,2.512,-3.39863,-0.27907
2161,2.154,-2.3709,1.45193
2162,1.848,-2.37492,1.85631
2163,1.585,-2.10636,2.08299
2164,1.359,-2.02326,2.21281
2165,1.166,-1.9507,2.30725
2166,1,-1.63021,2.95261
2167,0.457,-0.58737,4.80045
2168,0.152,-0.59611,4.98551
2169,0.023,1.92131,7.46181
2170,0,0.61662,6.62607
2171,100,-120.00968,-108.61593
2172,85.77,-90.9019,-86.64
2173,73.564,-79.16942,-75.64917
2174,63.096,-65.03127,-63.79471
2175,54.117,-57.01845,-57.27465
2176,46.416,-44.04521,-45.90197
2177,39.811,-41.59277,-43.68208
2178,34.145,-35.6191,-36.06499
2179,29.286,-29.84456,-30.13001
2180,25.119,-26.04981,-26.45349
2181,21.544,-22.23554,-23.25058
2182,18.478,-19.39967,-19.43812
2183,15.849,-18.27972,-18.33275
2184,13.594,-14.36378,-14.17855
2185,11.659,-13.12607,-12.60597
2186,10,-10.28098,-10.8361
2187,8.577,-9.36116,-8.59846
2188,7.356,-8.41343,-7.43411
2189,6.31,-7.8385,-6.65969
2190,5.412,-6.27293,-4.75697
2191,4.642,-5.48208,-3.61212
2192,3.981,-4.88552,-2.65424
2193,3.415,-4.46958,-2.19629
2194,2.929,-3.87098,-0.98898
2195,2.512,-3.05356,0.47674
2196,2.154,-2.67837,0.94287
2197,1.848,-3.18792,0.04689
2198,1.585,-2.10087,2.13034
2199,1.359,-1.84599,2.5542
2200,1.166,-1.77018,2.70723
2201,1,-1.33395,3.44646
2202,0.457,-0.18998,5.47608
2203,0.152,-0.17378,5.47873
2204,0.023,-0.31939,5.46946
2205,0,0.09128,5.86547
2206,100,-119.6633,-107.77589
2207,85.77,-92.63892,-88.7353
2208,73.564,-78.5002,-78.44541
2209,63.096,-67.70859,-65.24832
2210,54.117,-56.84671,-57.0875
2211,46.416,-48.00261,-47.99682
2212,39.811,-40.10471,-42.11966
2213,34.145,-36.73594,-36.73411
2214,29.286,-30.58313,-31.61531
2215,25.119,-25.51006,-26.74485
2216,21.544,-24.41839,-24.21223
2217,18.478,-20.24523,-21.38582
2218,15.849,-16.66625,-16.76224
2219,13.594,-14.88961,-14.87851
2220,11.659,-12.92225,-12.63506
2221,10,-12.24633,-11.67222
2222,8.577,-10.80273,-10.18255
2223,7.356,-8.40081,-7.39584
2224,6.31,-6.85131,-5.46866
2225,5.412,-6.4017,-4.85249
2226,4.642,-5.92262,-4.07322
2227,3.981,-5.00434,-2.83749
2228,3.415,-4.32771,-1.72308
2229,2.929,-3.76464,-0.80728
2230,2.512,-3.173,0.24758
2231,2.154,-2.75461,0.55379
2232,1.848,-2.63782,1.06408
2233,1.585,-1.99515,2.11972
2234,1.359,-1.19362,3.73846
2235,1.166,-1.80337,2.56376
2236,1,-1.01331,4.32961
2237,0.457,-0.86042,4.4359
2238,0.152,0.65836,6.73503
2239,0.023,0.61823,6.46479
2240,0,-0.68869,4.81782
2241,100,-108.58913,-101.25037
2242,85.77,-93.83709,-89.11147
2243,73.564,-79.31488,-75.65079
2244,63.096,-65.11509,-62.22443
2245,54.117,-55.59764,-58.63329
2246,46.416,-48.94277,-48.90132
2247,39.811,-40.65468,-41.379
2248,34.145,-36.56643,-37.58267
2249,29.286,-29.97455,-32.05059
2250,25.119,-26.55201,-28.8244
2251,21.544,-22.7515,-23.14091
2252,18.478,-19.37407,-20.22723
2253,15.849,-17.43244,-16.89914
2254,13.594,-15.7484,-15.87536
2255,11.659,-14.12831,-14.02774
2256,10,-12.51525,-12.34804
2257,8.577,-10.04768,-9.34142
2258,7.356,-8.7947,-7.55225
2259,6.31,-7.53867,-6.29073
2260,5.412,-6.94482,-5.96142
2261,4.642,-5.3547,-3.28333
2262,3.981,-4.76372,-2.61352
2263,3.415,-4.19161,-1.82194
2264,2.929,-3.47737,-0.29833
2265,2.512,-3.85175,-1.00564
2266,2.154,-3.03466,0.60676
2267,1.848,-2.15191,1.75988
2268,1.585,-1.7596,2.86859
2269,1.359,-1.77762,2.69666
2270,1.166,-1.65971,2.68111
2271,1,-1.32767,3.50131
2272,0.457,-0.28287,5.57985
2273,0.152,1.29292,7.19088
2274,0.023,1.10489,6.96785
2275,0,0.42778,6.45709
2276,100,-111.64345,-103.24785
2277,85.77,-92.26955,-89.87372
2278,73.564,-76.64736,-72.24551
2279,63.096,-66.10686,-65.24855
2280,54.117,-55.98899,-55.80214
2281,46.416,-44.60112,-44.6526
2282,39.811,-42.84877,-43.64152
2283,34.145,-36.27864,-36.38249
2284,29.286,-31.23028,-32.33904
2285,25.119,-26.53065,-27.46343
2286,21.544,-23.03826,-23.55731
2287,18.478,-20.5392,-20.91847
2288,15.849,-16.79344,-16.6163
2289,13.594,-15.98472,-15.56816
2290,11.659,-13.06337,-12.55784
2291,10,-11.93026,-11.89615
2292,8.577,-9.55549,-8.72794
2293,7.356,-9.01036,-8.12465
2294,6.31,-7.63937,-6.5817
2295,5.412,-6.89283,-5.72351
2296,4.642,-5.53772,-3.73812
2297,3.981,-4.93919,-2.53751
2298,3.415,-4.28812,-1.36547
2299,2.929,-3.67228,-0.58335
2300,2.512,-3.90627,-1.29059
2301,2.154,-2.81523,0.54618
2302,1.848,-2.36155,1.65342
2303,1.585,-1.60188,3.12821
2304,1.359,-1.59049,2.91237
2305,1.166,-1.90527,2.51057
2306,1,-0.83357,4.47698
2307,0.457,-0.29632,5.31108
2308,0.152,0.7472,6.9471
2309,0.023,-0.26027,5.37182
2310,0,0.78852,7.06842
2311,100,-109.25423,-102.1118
2312,85.77,-92.55835,-87.0849
2313,73.564,-77.73403,-75.31373
2314,63.096,-70.25782,-69.4822
2315,54.117,-56.77033,-57.12468
2316,46.416,-48.68987,-48.90205
2317,39.811,-41.10635,-41.11321
2318,34.145,-34.7292,-35.12219
2319,29.286,-29.43372,-29.80839
2320,25.119,-25.03107,-26.12518
2321,21.544,-23.42953,-23.73518
2322,18.478,-20.43122,-20.64073
2323,15.849,-18.80297,-18.81057
2324,13.594,-15.67828,-15.65184
2325,11.659,-13.36808,-13.26007
2326,10,-10.86434,-10.35405
2327,8.577,-10.16835,-9.16856
2328,7.356,-8.64754,-7.81735
2329,6.31,-7.65608,-6.38988
2330,5.412,-7.4632,-6.37521
2331,4.642,-5.50827,-3.5231
2332,3.981,-5.06937,-3.42505
2333,3.415,-3.9593,-1.20893
2334,2.929,-3.50866,-0.60074
