Xl,gamma,al
 5.400000e-03,-2.154435e-01, 1.638500e+04
 2.400000e-03,-1.467799e-01, 1.417500e+04
 7.400000e-03,-1.000000e-01, 1.453300e+04
 1.400000e-03,-6.812921e-02, 1.488600e+04
 2.000000e-03,-4.641589e-02, 9.918000e+03
 2.000000e-03,-3.162278e-02, 1.622800e+04
 4.000000e-03,-2.154435e-02, 1.067100e+04
 2.080000e-02,-1.467799e-02, 2.193500e+04
 3.400000e-03,-1.000000e-02, 2.079500e+04
 8.000000e-04, 1.000000e-02, 5.297000e+03
 1.200000e-03, 1.467799e-02, 4.607000e+03
 1.000000e-03, 2.154435e-02, 6.677000e+03
 3.400000e-03, 3.162278e-02, 1.023900e+04
 1.200000e-03, 4.641589e-02, 1.081700e+04
 1.200000e-02, 6.812921e-02, 1.876300e+04
 1.400000e-03, 1.000000e-01, 8.185000e+03
 3.000000e-03, 1.467799e-01, 9.233000e+03
 1.100000e-02, 2.154435e-01, 1.512100e+04
 3.800000e-03, 3.162278e-01, 1.612900e+04
 3.200000e-03, 4.641589e-01, 9.849000e+03
 1.000000e-03, 6.812921e-01, 2.804000e+03
 2.400000e-03, 1.000000e+00, 1.779700e+04
 1.000000e-03, 1.467799e+00, 5.027000e+03
 1.100000e-02, 2.154435e+00, 1.445000e+04
 2.400000e-03, 3.162278e+00, 6.716000e+03
 1.200000e-03, 4.641589e+00, 2.548000e+03
 6.000000e-04, 6.812921e+00, 5.630000e+02
 1.200000e-03, 1.000000e+01, 1.443000e+03
 5.200000e-03, 1.467799e+01, 2.558000e+03
 2.600000e-03, 2.154435e+01, 1.024000e+03
 1.520000e-02, 3.162278e+01, 1.425000e+03
 2.000000e-03, 4.641589e+01, 4.650000e+02
 1.000000e-03, 6.812921e+01, 2.130000e+02
 9.400000e-03, 1.000000e+02, 3.750000e+02
 6.000000e-04,-1.000000e+02, 1.180000e+02
 8.000000e-04,-6.812921e+01, 2.340000e+02
 1.000000e-03,-4.641589e+01, 3.050000e+02
 1.000000e-03,-3.162278e+01, 5.120000e+02
 2.200000e-03,-2.154435e+01, 9.100000e+02
 6.000000e-04,-1.467799e+01, 6.700000e+02
 5.400000e-03,-1.000000e+01, 3.304000e+03
 4.200000e-03,-6.812921e+00, 3.222000e+03
 2.200000e-03,-4.641589e+00, 3.688000e+03
 3.200000e-03,-3.162278e+00, 6.660000e+03
 1.720000e-02,-2.154435e+00, 1.839300e+04
 1.000000e-03,-1.467799e+00, 4.288000e+03
 1.600000e-03,-1.000000e+00, 7.067000e+03
 2.800000e-03,-6.812921e-01, 8.751000e+03
 1.200000e-03,-4.641589e-01, 3.616000e+03
 8.000000e-04,-3.162278e-01, 4.135000e+03
 2.000000e-03,-2.154435e-01, 8.361000e+03
 4.000000e-04,-1.467799e-01, 6.080000e+02
 1.200000e-03,-1.000000e-01, 7.652000e+03
 4.000000e-04,-6.812921e-02, 6.890000e+03
 1.200000e-03,-4.641589e-02, 3.296000e+03
 8.000000e-04,-3.162278e-02, 4.292000e+03
 2.600000e-03,-2.154435e-02, 8.285000e+03
 8.600000e-03,-1.467799e-02, 1.922000e+04
 1.000000e-03,-1.000000e-02, 3.039000e+03
 1.000000e-03, 1.000000e-02, 8.617000e+03
 1.600000e-03, 1.467799e-02, 7.357000e+03
 1.000000e-03, 2.154435e-02, 5.855000e+03
 2.000000e-03, 3.162278e-02, 1.107200e+04
 6.000000e-04, 4.641589e-02, 5.945000e+03
 3.200000e-03, 6.812921e-02, 1.230600e+04
 8.000000e-04, 1.000000e-01, 5.280000e+03
 2.000000e-03, 1.467799e-01, 8.058000e+03
 6.000000e-04, 2.154435e-01, 1.153500e+04
 2.360000e-02, 3.162278e-01, 2.305700e+04
 6.000000e-04, 4.641589e-01, 1.560000e+03
 1.200000e-03, 6.812921e-01, 4.077000e+03
 2.200000e-03, 1.000000e+00, 1.206900e+04
 8.600000e-03, 1.467799e+00, 1.255600e+04
 8.000000e-04, 2.154435e+00, 7.632000e+03
 8.000000e-04, 3.162278e+00, 1.947000e+03
 3.200000e-03, 4.641589e+00, 6.941000e+03
 5.400000e-03, 6.812921e+00, 3.950000e+03
 1.600000e-03, 1.000000e+01, 1.351000e+03
 1.200000e-03, 1.467799e+01, 1.461000e+03
 1.200000e-03, 2.154435e+01, 6.490000e+02
 8.000000e-04, 3.162278e+01, 3.830000e+02
 2.200000e-03, 4.641589e+01, 5.100000e+02
 3.400000e-02, 6.812921e+01, 7.480000e+02
 6.000000e-04, 1.000000e+02, 1.110000e+02
 4.000000e-04,-1.000000e+02, 6.700000e+01
 1.600000e-03,-6.812921e+01, 2.880000e+02
 6.000000e-04,-4.641589e+01, 2.170000e+02
 8.000000e-04,-3.162278e+01, 3.320000e+02
 8.600000e-03,-2.154435e+01, 1.866000e+03
 8.800000e-03,-1.467799e+01, 2.594000e+03
 1.200000e-03,-1.000000e+01, 1.564000e+03
 1.600000e-03,-6.812921e+00, 2.774000e+03
 1.600000e-03,-4.641589e+00, 3.395000e+03
 1.520000e-02,-3.162278e+00, 1.289100e+04
 2.600000e-03,-2.154435e+00, 9.268000e+03
 7.400000e-03,-1.467799e+00, 1.288700e+04
 1.600000e-03,-1.000000e+00, 1.230000e+04
 8.000000e-04,-6.812921e-01, 3.212000e+03
 1.600000e-03,-4.641589e-01, 6.773000e+03
 1.400000e-03,-3.162278e-01, 9.500000e+03
 3.200000e-03,-2.154435e-01, 1.287000e+04
 1.200000e-03,-1.467799e-01, 5.984000e+03
 6.000000e-04,-1.000000e-01, 2.725000e+03
 1.320000e-02,-6.812921e-02, 1.523000e+04
 1.200000e-03,-4.641589e-02, 8.891000e+03
 6.000000e-04,-3.162278e-02, 8.107000e+03
 3.600000e-03,-2.154435e-02, 1.100000e+04
 4.000000e-04,-1.467799e-02, 2.129000e+03
 2.600000e-03,-1.000000e-02, 1.106700e+04
 1.600000e-03, 1.000000e-02, 1.430500e+04
 4.000000e-04, 1.467799e-02, 9.180000e+02
 6.000000e-04, 2.154435e-02, 4.199000e+03
 1.400000e-03, 3.162278e-02, 4.182000e+03
 6.000000e-04, 4.641589e-02, 4.306000e+03
 6.000000e-04, 6.812921e-02, 2.952000e+03
 2.600000e-03, 1.000000e-01, 1.111100e+04
 4.200000e-03, 1.467799e-01, 1.568000e+04
 4.000000e-04, 2.154435e-01, 3.594000e+03
 3.600000e-03, 3.162278e-01, 1.259100e+04
 2.400000e-03, 4.641589e-01, 1.071300e+04
 2.200000e-03, 6.812921e-01, 5.827000e+03
 8.000000e-04, 1.000000e+00, 4.869000e+03
 1.800000e-02, 1.467799e+00, 1.623100e+04
 4.800000e-03, 2.154435e+00, 1.052500e+04
 1.000000e-03, 3.162278e+00, 5.915000e+03
 4.000000e-04, 4.641589e+00, 6.230000e+02
 1.200000e-03, 6.812921e+00, 2.740000e+03
 1.600000e-03, 1.000000e+01, 1.714000e+03
 6.000000e-04, 1.467799e+01, 4.670000e+02
 4.400000e-03, 2.154435e+01, 1.577000e+03
 1.800000e-03, 3.162278e+01, 7.580000e+02
 6.000000e-04, 4.641589e+01, 2.630000e+02
 2.600000e-03, 6.812921e+01, 3.750000e+02
 3.600000e-03, 1.000000e+02, 3.050000e+02
 4.200000e-03,-1.000000e+02, 3.190000e+02
 1.520000e-02,-6.812921e+01, 6.200000e+02
 6.600000e-03,-4.641589e+01, 7.200000e+02
 8.000000e-04,-3.162278e+01, 4.560000e+02
 6.000000e-04,-2.154435e+01, 5.850000e+02
 4.000000e-03,-1.467799e+01, 1.934000e+03
 6.000000e-04,-1.000000e+01, 7.020000e+02
 4.000000e-04,-6.812921e+00, 5.980000e+02
 1.000000e-03,-4.641589e+00, 3.094000e+03
 1.320000e-02,-3.162278e+00, 1.202800e+04
 4.200000e-03,-2.154435e+00, 8.968000e+03
 2.200000e-03,-1.467799e+00, 4.928000e+03
 8.000000e-04,-1.000000e+00, 3.509000e+03
 1.600000e-03,-6.812921e-01, 5.011000e+03
 1.160000e-02,-4.641589e-01, 1.721500e+04
 1.100000e-02,-3.162278e-01, 2.139600e+04
 2.400000e-03,-2.154435e-01, 7.729000e+03
 4.000000e-04,-1.467799e-01, 1.455000e+03
 2.400000e-03,-1.000000e-01, 8.005000e+03
 6.800000e-03,-6.812921e-02, 1.646100e+04
 3.400000e-03,-4.641589e-02, 9.911000e+03
 7.200000e-03,-3.162278e-02, 1.255700e+04
 4.000000e-04,-2.154435e-02, 1.650000e+03
 4.000000e-04,-1.467799e-02, 2.185000e+03
 1.000000e-03,-1.000000e-02, 1.804300e+04
 1.800000e-03, 1.000000e-02, 9.317000e+03
 1.400000e-03, 1.467799e-02, 7.506000e+03
 1.200000e-03, 2.154435e-02, 5.336000e+03
 8.000000e-04, 3.162278e-02, 4.503000e+03
 3.400000e-03, 4.641589e-02, 1.165100e+04
 1.400000e-03, 6.812921e-02, 1.318100e+04
 3.800000e-03, 1.000000e-01, 1.902300e+04
 7.200000e-03, 1.467799e-01, 1.266600e+04
 1.400000e-03, 2.154435e-01, 4.084000e+03
 8.000000e-04, 3.162278e-01, 7.174000e+03
 8.000000e-04, 4.641589e-01, 5.799000e+03
 3.480000e-02, 6.812921e-01, 2.572600e+04
 3.200000e-03, 1.000000e+00, 1.303000e+04
 1.200000e-03, 1.467799e+00, 7.136000e+03
 7.200000e-03, 2.154435e+00, 1.214600e+04
 7.400000e-03, 3.162278e+00, 5.535000e+03
 8.000000e-04, 4.641589e+00, 1.357000e+03
 1.000000e-03, 6.812921e+00, 1.938000e+03
 6.800000e-03, 1.000000e+01, 2.831000e+03
 1.400000e-03, 1.467799e+01, 1.100000e+03
 4.000000e-04, 2.154435e+01, 2.900000e+02
 8.000000e-04, 3.162278e+01, 4.770000e+02
 6.600000e-03, 4.641589e+01, 8.230000e+02
 2.000000e-03, 6.812921e+01, 3.280000e+02
 2.400000e-03, 1.000000e+02, 2.400000e+02
 4.000000e-03,-1.000000e+02, 3.040000e+02
 1.400000e-02,-6.812921e+01, 6.190000e+02
 6.800000e-03,-4.641589e+01, 7.670000e+02
 1.600000e-03,-3.162278e+01, 5.570000e+02
 7.800000e-03,-2.154435e+01, 1.530000e+03
 6.200000e-03,-1.467799e+01, 2.136000e+03
 7.800000e-03,-1.000000e+01, 3.320000e+03
 7.600000e-03,-6.812921e+00, 4.889000e+03
 4.000000e-04,-4.641589e+00, 6.230000e+02
 9.400000e-03,-3.162278e+00, 1.162500e+04
 2.600000e-03,-2.154435e+00, 7.189000e+03
 6.200000e-03,-1.467799e+00, 9.966000e+03
 1.120000e-02,-1.000000e+00, 2.217400e+04
 8.000000e-04,-6.812921e-01, 3.608000e+03
 1.200000e-03,-4.641589e-01, 4.433000e+03
 4.000000e-04,-3.162278e-01, 3.114000e+03
 2.600000e-03,-2.154435e-01, 1.390200e+04
 1.400000e-03,-1.467799e-01, 7.892000e+03
 6.000000e-04,-1.000000e-01, 5.486000e+03
 2.800000e-03,-6.812921e-02, 1.313000e+04
 8.000000e-04,-4.641589e-02, 4.089000e+03
 1.000000e-03,-3.162278e-02, 8.159000e+03
 7.800000e-03,-2.154435e-02, 1.876900e+04
 2.400000e-03,-1.467799e-02, 1.282100e+04
 4.000000e-04,-1.000000e-02, 2.636000e+03
 4.000000e-04, 1.000000e-02, 5.942000e+03
 4.000000e-04, 1.467799e-02, 4.304000e+03
 6.000000e-04, 2.154435e-02, 5.738000e+03
 5.200000e-03, 3.162278e-02, 1.517800e+04
 8.600000e-03, 4.641589e-02, 2.044500e+04
 6.000000e-04, 6.812921e-02, 4.175000e+03
 1.600000e-03, 1.000000e-01, 6.613000e+03
 6.600000e-03, 1.467799e-01, 1.173100e+04
 1.600000e-03, 2.154435e-01, 8.173000e+03
 4.000000e-04, 3.162278e-01, 2.364000e+03
 1.760000e-02, 4.641589e-01, 2.152600e+04
 6.000000e-04, 6.812921e-01, 3.538000e+03
 8.000000e-04, 1.000000e+00, 3.689000e+03
 6.000000e-04, 1.467799e+00, 2.845000e+03
 4.000000e-04, 2.154435e+00, 4.866000e+03
 2.400000e-03, 3.162278e+00, 8.873000e+03
 6.000000e-04, 4.641589e+00, 1.713000e+03
 1.600000e-03, 6.812921e+00, 2.574000e+03
 1.600000e-03, 1.000000e+01, 1.755000e+03
 1.440000e-02, 1.467799e+01, 2.611000e+03
 1.800000e-03, 2.154435e+01, 8.690000e+02
 1.400000e-03, 3.162278e+01, 4.940000e+02
 1.000000e-03, 4.641589e+01, 3.440000e+02
 1.360000e-02, 6.812921e+01, 6.450000e+02
 2.800000e-03, 1.000000e+02, 2.540000e+02
 8.000000e-04,-1.000000e+02, 1.400000e+02
 8.000000e-04,-6.812921e+01, 2.650000e+02
 4.400000e-03,-4.641589e+01, 6.670000e+02
 1.200000e-03,-3.162278e+01, 5.000000e+02
 8.000000e-04,-2.154435e+01, 6.400000e+02
 8.000000e-04,-1.467799e+01, 1.108000e+03
 6.000000e-04,-1.000000e+01, 7.550000e+02
 3.000000e-03,-6.812921e+00, 3.199000e+03
 5.000000e-03,-4.641589e+00, 5.233000e+03
 6.000000e-04,-3.162278e+00, 1.640000e+03
 6.000000e-04,-2.154435e+00, 4.589000e+03
 1.800000e-03,-1.467799e+00, 8.488000e+03
 4.000000e-03,-1.000000e+00, 1.380100e+04
 1.200000e-03,-6.812921e-01, 6.791000e+03
 8.000000e-04,-4.641589e-01, 9.171000e+03
 6.000000e-04,-3.162278e-01, 6.874000e+03
 1.060000e-02,-2.154435e-01, 1.605600e+04
 9.600000e-03,-1.467799e-01, 2.110500e+04
 6.000000e-04,-1.000000e-01, 4.572000e+03
 6.000000e-04,-6.812921e-02, 9.686000e+03
 2.400000e-03,-4.641589e-02, 1.077100e+04
 8.000000e-04,-3.162278e-02, 2.823000e+03
 8.000000e-04,-2.154435e-02, 3.050000e+03
 2.200000e-03,-1.467799e-02, 9.839000e+03
 5.600000e-03,-1.000000e-02, 1.390700e+04
 6.000000e-04, 1.000000e-02, 2.604000e+03
 4.600000e-03, 1.467799e-02, 2.320500e+04
 6.000000e-04, 2.154435e-02, 5.702000e+03
 3.080000e-02, 3.162278e-02, 1.870600e+04
 1.800000e-03, 4.641589e-02, 5.755000e+03
 2.000000e-03, 6.812921e-02, 7.584000e+03
 8.000000e-04, 1.000000e-01, 4.954000e+03
 1.000000e-02, 1.467799e-01, 1.557700e+04
 8.000000e-04, 2.154435e-01, 3.668000e+03
 6.000000e-04, 3.162278e-01, 3.814000e+03
 1.400000e-03, 4.641589e-01, 5.251000e+03
 1.200000e-03, 6.812921e-01, 7.485000e+03
 9.000000e-03, 1.000000e+00, 1.648100e+04
 2.600000e-03, 1.467799e+00, 6.108000e+03
 1.000000e-03, 2.154435e+00, 5.590000e+03
 6.000000e-04, 3.162278e+00, 3.657000e+03
 1.400000e-03, 4.641589e+00, 4.271000e+03
 4.200000e-03, 6.812921e+00, 4.395000e+03
 3.800000e-03, 1.000000e+01, 2.687000e+03
 4.000000e-04, 1.467799e+01, 2.360000e+02
 8.000000e-04, 2.154435e+01, 5.500000e+02
 2.000000e-03, 3.162278e+01, 6.760000e+02
 2.600000e-03, 4.641589e+01, 5.620000e+02
 8.000000e-04, 6.812921e+01, 1.970000e+02
 4.000000e-04, 1.000000e+02, 8.500000e+01
 1.160000e-02,-1.000000e+02, 3.850000e+02
 6.400000e-03,-6.812921e+01, 4.950000e+02
 6.000000e-04,-4.641589e+01, 1.970000e+02
 3.400000e-03,-3.162278e+01, 9.370000e+02
 2.200000e-03,-2.154435e+01, 1.154000e+03
 4.000000e-04,-1.467799e+01, 4.040000e+02
 6.600000e-03,-1.000000e+01, 3.713000e+03
 1.000000e-03,-6.812921e+00, 3.185000e+03
 6.000000e-04,-4.641589e+00, 2.427000e+03
 3.540000e-02,-3.162278e+00, 1.685400e+04
 1.200000e-03,-2.154435e+00, 7.403000e+03
 3.540000e-02,-1.467799e+00, 1.825600e+04
 2.000000e-03,-1.000000e+00, 6.662000e+03
 2.400000e-02,-6.812921e-01, 2.254600e+04
 4.200000e-03,-4.641589e-01, 1.246000e+04
 9.800000e-03,-3.162278e-01, 1.496800e+04
 1.800000e-03,-2.154435e-01, 9.291000e+03
 3.000000e-03,-1.467799e-01, 1.604500e+04
 8.800000e-03,-1.000000e-01, 2.294200e+04
 1.800000e-03,-6.812921e-02, 1.311500e+04
 4.000000e-04,-4.641589e-02, 5.714000e+03
 7.600000e-03,-3.162278e-02, 1.273200e+04
 4.000000e-03,-2.154435e-02, 1.581300e+04
 3.000000e-03,-1.467799e-02, 6.288000e+03
 8.000000e-04,-1.000000e-02, 3.440000e+03
 1.400000e-03, 1.000000e-02, 1.073300e+04
 4.800000e-03, 1.467799e-02, 1.553500e+04
 4.000000e-04, 2.154435e-02, 5.595000e+03
 1.000000e-03, 3.162278e-02, 7.966000e+03
 1.000000e-03, 4.641589e-02, 7.658000e+03
 6.000000e-04, 6.812921e-02, 7.237000e+03
 6.000000e-04, 1.000000e-01, 2.350000e+03
 1.400000e-03, 1.467799e-01, 5.294000e+03
 5.400000e-03, 2.154435e-01, 1.647300e+04
 1.000000e-03, 3.162278e-01, 5.844000e+03
 3.260000e-02, 4.641589e-01, 2.229600e+04
 5.600000e-03, 6.812921e-01, 9.848000e+03
 1.380000e-02, 1.000000e+00, 2.142300e+04
 4.000000e-04, 1.467799e+00, 2.719000e+03
 2.200000e-03, 2.154435e+00, 4.530000e+03
 8.600000e-03, 3.162278e+00, 9.890000e+03
 1.000000e-03, 4.641589e+00, 2.962000e+03
 1.000000e-03, 6.812921e+00, 2.516000e+03
 1.800000e-03, 1.000000e+01, 2.207000e+03
 2.200000e-03, 1.467799e+01, 1.572000e+03
 4.000000e-04, 2.154435e+01, 3.560000e+02
 8.000000e-04, 3.162278e+01, 5.710000e+02
 8.000000e-04, 4.641589e+01, 3.010000e+02
 6.600000e-03, 6.812921e+01, 5.430000e+02
 6.000000e-03, 1.000000e+02, 3.270000e+02
 2.000000e-03,-1.000000e+02, 2.290000e+02
 4.800000e-03,-6.812921e+01, 4.320000e+02
 3.000000e-03,-4.641589e+01, 5.590000e+02
 8.800000e-03,-3.162278e+01, 1.267000e+03
 7.200000e-03,-2.154435e+01, 1.543000e+03
 1.400000e-02,-1.467799e+01, 2.787000e+03
 8.000000e-04,-1.000000e+01, 1.363000e+03
 6.000000e-04,-6.812921e+00, 2.309000e+03
 5.000000e-03,-4.641589e+00, 5.004000e+03
 8.000000e-04,-3.162278e+00, 2.611000e+03
 6.000000e-04,-2.154435e+00, 2.774000e+03
 8.000000e-04,-1.467799e+00, 1.661000e+03
 4.200000e-03,-1.000000e+00, 1.308700e+04
 2.200000e-03,-6.812921e-01, 1.365700e+04
 1.140000e-02,-4.641589e-01, 1.580200e+04
 1.080000e-02,-3.162278e-01, 2.040600e+04
 1.000000e-03,-2.154435e-01, 5.941000e+03
 8.000000e-04,-1.467799e-01, 2.455000e+03
 1.220000e-02,-1.000000e-01, 1.230700e+04
 8.000000e-04,-6.812921e-02, 8.037000e+03
 3.200000e-03,-4.641589e-02, 1.403800e+04
 4.000000e-04,-3.162278e-02, 1.272000e+03
 4.200000e-03,-2.154435e-02, 1.324100e+04
 3.200000e-03,-1.467799e-02, 1.074900e+04
 1.000000e-03,-1.000000e-02, 1.284600e+04
 4.000000e-04, 1.000000e-02, 5.471000e+03
 6.000000e-04, 1.467799e-02, 3.448000e+03
 2.400000e-03, 2.154435e-02, 7.116000e+03
 5.200000e-03, 3.162278e-02, 9.861000e+03
 1.000000e-03, 4.641589e-02, 4.515000e+03
 1.000000e-03, 6.812921e-02, 1.231000e+04
 3.800000e-03, 1.000000e-01, 1.483000e+04
 8.000000e-04, 1.467799e-01, 5.841000e+03
 6.000000e-04, 2.154435e-01, 4.466000e+03
 4.200000e-03, 3.162278e-01, 2.015600e+04
 6.600000e-03, 4.641589e-01, 1.874700e+04
 4.000000e-04, 6.812921e-01, 1.242000e+03
 1.100000e-02, 1.000000e+00, 1.333300e+04
 2.400000e-03, 1.467799e+00, 6.044000e+03
 4.600000e-03, 2.154435e+00, 7.343000e+03
 1.200000e-03, 3.162278e+00, 6.487000e+03
 2.200000e-03, 4.641589e+00, 4.840000e+03
 4.000000e-04, 6.812921e+00, 6.520000e+02
 2.200000e-03, 1.000000e+01, 2.623000e+03
 3.000000e-03, 1.467799e+01, 1.576000e+03
 9.400000e-03, 2.154435e+01, 1.646000e+03
 4.000000e-04, 3.162278e+01, 2.710000e+02
 1.600000e-03, 4.641589e+01, 4.510000e+02
 1.880000e-02, 6.812921e+01, 6.410000e+02
 1.400000e-03, 1.000000e+02, 1.980000e+02
 3.400000e-03,-1.000000e+02, 2.850000e+02
 8.000000e-04,-6.812921e+01, 1.860000e+02
 3.000000e-03,-4.641589e+01, 5.320000e+02
 1.600000e-03,-3.162278e+01, 7.350000e+02
 9.800000e-03,-2.154435e+01, 1.685000e+03
 8.000000e-04,-1.467799e+01, 6.610000e+02
 3.200000e-03,-1.000000e+01, 2.680000e+03
 3.000000e-03,-6.812921e+00, 3.464000e+03
 2.400000e-03,-4.641589e+00, 4.055000e+03
 5.200000e-03,-3.162278e+00, 7.864000e+03
 6.000000e-04,-2.154435e+00, 6.025000e+03
 1.000000e-03,-1.467799e+00, 5.646000e+03
 3.400000e-03,-1.000000e+00, 8.734000e+03
 1.800000e-03,-6.812921e-01, 2.206000e+04
 1.200000e-03,-4.641589e-01, 1.056400e+04
 1.600000e-03,-3.162278e-01, 7.366000e+03
 2.200000e-03,-2.154435e-01, 1.726300e+04
 1.000000e-02,-1.467799e-01, 1.643100e+04
 3.600000e-03,-1.000000e-01, 7.700000e+03
 2.000000e-03,-6.812921e-02, 5.852000e+03
 1.800000e-03,-4.641589e-02, 5.098000e+03
 1.000000e-03,-3.162278e-02, 5.620000e+03
 4.000000e-04,-2.154435e-02, 1.622000e+03
 8.000000e-04,-1.467799e-02, 2.990000e+03
 3.800000e-03,-1.000000e-02, 9.635000e+03
 1.800000e-03, 1.000000e-02, 6.883000e+03
 1.000000e-03, 1.467799e-02, 9.024000e+03
 1.040000e-02, 2.154435e-02, 1.663800e+04
 2.400000e-03, 3.162278e-02, 1.292100e+04
 2.000000e-03, 4.641589e-02, 1.120100e+04
 3.400000e-03, 6.812921e-02, 8.054000e+03
 3.200000e-03, 1.000000e-01, 7.756000e+03
 1.460000e-02, 1.467799e-01, 1.922500e+04
 7.400000e-03, 2.154435e-01, 1.356400e+04
 4.000000e-04, 3.162278e-01, 3.153000e+03
 1.240000e-02, 4.641589e-01, 1.864100e+04
 1.600000e-03, 6.812921e-01, 1.430800e+04
 4.000000e-04, 1.000000e+00, 2.281000e+03
 3.000000e-03, 1.467799e+00, 9.012000e+03
 1.140000e-02, 2.154435e+00, 1.464600e+04
 1.000000e-03, 3.162278e+00, 2.674000e+03
 4.000000e-04, 4.641589e+00, 5.960000e+02
 4.600000e-03, 6.812921e+00, 5.733000e+03
 1.000000e-03, 1.000000e+01, 9.740000e+02
 6.000000e-04, 1.467799e+01, 7.490000e+02
 1.200000e-03, 2.154435e+01, 6.580000e+02
 8.000000e-04, 3.162278e+01, 4.730000e+02
 4.600000e-03, 4.641589e+01, 6.230000e+02
 6.000000e-04, 6.812921e+01, 1.540000e+02
 8.000000e-04, 1.000000e+02, 1.290000e+02
 6.000000e-04,-1.000000e+02, 1.220000e+02
 1.200000e-03,-6.812921e+01, 3.210000e+02
 7.600000e-03,-4.641589e+01, 8.170000e+02
 4.200000e-03,-3.162278e+01, 9.470000e+02
 4.000000e-04,-2.154435e+01, 3.780000e+02
 1.600000e-03,-1.467799e+01, 1.227000e+03
 1.800000e-03,-1.000000e+01, 1.820000e+03
 3.000000e-03,-6.812921e+00, 4.549000e+03
 3.400000e-03,-4.641589e+00, 5.423000e+03
 2.200000e-03,-3.162278e+00, 5.727000e+03
 6.000000e-04,-2.154435e+00, 2.626000e+03
 2.200000e-03,-1.467799e+00, 1.154700e+04
 4.000000e-04,-1.000000e+00, 6.030000e+02
 1.500000e-02,-6.812921e-01, 2.684500e+04
 1.000000e-03,-4.641589e-01, 7.053000e+03
 8.000000e-03,-3.162278e-01, 1.806500e+04
 9.600000e-03,-2.154435e-01, 1.923100e+04
 2.400000e-03,-1.467799e-01, 1.027300e+04
 6.000000e-04,-1.000000e-01, 4.413000e+03
 6.000000e-04,-6.812921e-02, 1.767000e+03
 1.600000e-03,-4.641589e-02, 1.083800e+04
 4.600000e-03,-3.162278e-02, 1.681500e+04
 6.000000e-04,-2.154435e-02, 3.229000e+03
 2.400000e-03,-1.467799e-02, 1.028300e+04
 8.000000e-04,-1.000000e-02, 2.325000e+03
 1.000000e-03, 1.000000e-02, 5.879000e+03
 4.000000e-03, 1.467799e-02, 1.454000e+04
 8.200000e-03, 2.154435e-02, 2.021800e+04
 1.000000e-03, 3.162278e-02, 3.004000e+03
 4.400000e-03, 4.641589e-02, 1.511200e+04
 1.040000e-02, 6.812921e-02, 2.221500e+04
 4.000000e-04, 1.000000e-01, 2.364000e+03
 6.000000e-04, 1.467799e-01, 2.732000e+03
 3.400000e-03, 2.154435e-01, 1.390000e+04
 4.000000e-04, 3.162278e-01, 3.426000e+03
 4.000000e-04, 4.641589e-01, 2.050000e+03
 6.000000e-04, 6.812921e-01, 5.599000e+03
 2.800000e-03, 1.000000e+00, 1.079900e+04
 8.000000e-04, 1.467799e+00, 3.094000e+03
 1.040000e-02, 2.154435e+00, 1.187200e+04
 6.000000e-04, 3.162278e+00, 1.481000e+03
 1.400000e-03, 4.641589e+00, 3.832000e+03
 4.000000e-04, 6.812921e+00, 1.821000e+03
 1.000000e-03, 1.000000e+01, 1.538000e+03
 1.460000e-02, 1.467799e+01, 2.717000e+03
 1.220000e-02, 2.154435e+01, 2.057000e+03
 1.800000e-03, 3.162278e+01, 5.820000e+02
 4.000000e-04, 4.641589e+01, 1.550000e+02
 2.600000e-03, 6.812921e+01, 3.670000e+02
 8.000000e-04, 1.000000e+02, 1.440000e+02
 1.000000e-03,-1.000000e+02, 1.630000e+02
 3.800000e-03,-6.812921e+01, 4.430000e+02
 8.000000e-04,-4.641589e+01, 2.930000e+02
 2.200000e-03,-3.162278e+01, 6.380000e+02
 1.400000e-03,-2.154435e+01, 8.030000e+02
 1.600000e-03,-1.467799e+01, 1.410000e+03
 2.060000e-02,-1.000000e+01, 4.960000e+03
 1.000000e-03,-6.812921e+00, 1.891000e+03
 1.400000e-03,-4.641589e+00, 4.568000e+03
 4.000000e-04,-3.162278e+00, 8.160000e+02
 2.800000e-03,-2.154435e+00, 7.132000e+03
 1.240000e-02,-1.467799e+00, 1.715500e+04
 4.000000e-04,-1.000000e+00, 5.846000e+03
 4.400000e-03,-6.812921e-01, 1.088100e+04
 2.200000e-03,-4.641589e-01, 6.907000e+03
 8.200000e-03,-3.162278e-01, 1.551000e+04
 2.000000e-03,-2.154435e-01, 1.176100e+04
 3.200000e-03,-1.467799e-01, 1.069500e+04
 9.200000e-03,-1.000000e-01, 1.923500e+04
 1.200000e-03,-6.812921e-02, 8.117000e+03
 8.000000e-04,-4.641589e-02, 1.200000e+03
 1.600000e-03,-3.162278e-02, 8.166000e+03
 6.000000e-04,-2.154435e-02, 1.167900e+04
 8.000000e-04,-1.467799e-02, 7.484000e+03
 1.400000e-03,-1.000000e-02, 9.496000e+03
 1.400000e-03, 1.000000e-02, 6.260000e+03
 3.800000e-03, 1.467799e-02, 1.367000e+04
 1.200000e-03, 2.154435e-02, 1.106000e+04
 1.200000e-03, 3.162278e-02, 9.367000e+03
 6.000000e-04, 4.641589e-02, 7.695000e+03
 2.000000e-03, 6.812921e-02, 1.418000e+04
 3.000000e-03, 1.000000e-01, 1.538700e+04
 8.600000e-03, 1.467799e-01, 2.195000e+04
 1.380000e-02, 2.154435e-01, 1.432800e+04
