Xl,gamma,al,exp.al
 1.242500e-02,-2.154435e-02, 1.620000e+02, 2.207281e+03
 6.405000e-02,-2.154435e-02, 6.947000e+03, 7.521355e+03
 6.700000e-03,-2.154435e-02, 1.380000e+02, 1.349554e+03
 1.295000e-02,-2.154435e-02, 7.725000e+03, 2.280094e+03
 1.779000e-01,-2.154435e-02, 3.952000e+03, 1.494353e+04
 2.622500e-02,-2.154435e-02, 9.530000e+02, 3.921286e+03
 7.750000e-03,-2.154435e-02, 6.590000e+02, 1.517377e+03
 5.874250e-01,-2.154435e-02, 3.304400e+04, 3.029764e+04
 2.217500e-02,-2.154435e-02, 3.390000e+02, 3.453986e+03
 5.950000e-03,-2.154435e-02, 3.420000e+02, 1.225891e+03
 1.642500e-02,-2.154435e-02, 1.450000e+03, 2.743642e+03
 5.170000e-02,-2.154435e-02, 3.634000e+03, 6.458959e+03
 7.422000e-01,-2.154435e-02, 9.726000e+03, 3.433186e+04
 2.050250e-01,-2.154435e-02, 9.781000e+03, 1.634589e+04
 4.895000e-02,-2.154435e-02, 2.753000e+03, 6.210187e+03
 2.323250e-01,-2.154435e-02, 2.316200e+04, 1.766807e+04
 2.539250e-01,-2.154435e-02, 4.430000e+03, 1.865964e+04
 6.202500e-02,-2.154435e-02, 6.205000e+03, 7.352778e+03
 1.102500e-02,-2.154435e-02, 4.993000e+03, 2.008994e+03
 6.850000e-03,-2.154435e-02, 2.600000e+02, 1.373890e+03
 3.800750e-01,-2.154435e-02, 5.400000e+03, 2.372291e+04
 6.148750e-01,-2.154435e-02, 6.250700e+04, 3.105734e+04
 7.350000e-03,-2.154435e-02, 2.800000e+02, 1.454124e+03
 5.950000e-03,-2.154435e-02, 7.500000e+01, 1.225891e+03
 5.080000e-02,-2.154435e-02, 8.877000e+03, 6.378079e+03
 4.577750e-01,-2.154435e-02, 9.309000e+03, 2.638598e+04
 6.843000e-01,-2.154435e-02, 2.403600e+04, 3.289013e+04
 4.407000e-01,-2.154435e-02, 2.244500e+04, 2.582431e+04
 3.408750e-01,-2.154435e-02, 8.551000e+03, 2.226244e+04
 3.214500e-01,-2.154435e-02, 8.149000e+03, 2.150453e+04
 8.322500e-02,-2.154435e-02, 9.458000e+03, 9.026853e+03
 1.175000e-02,-2.154435e-02, 1.620000e+02, 2.112453e+03
 5.538750e-01,-2.154435e-02, 3.423700e+04, 2.933926e+04
 3.866000e-01,-2.154435e-02, 5.650000e+03, 2.395777e+04
 2.467500e-02,-2.154435e-02, 4.920000e+02, 3.745250e+03
 1.791250e-01,-2.154435e-02, 1.169000e+04, 1.500899e+04
 3.369000e-01,-2.154435e-02, 4.101000e+03, 2.210929e+04
 1.222250e-01,-2.154435e-02, 2.144000e+03, 1.170593e+04
 3.207500e-02,-2.154435e-02, 2.852000e+03, 4.558312e+03
 1.420000e-02,-2.154435e-02, 7.460000e+02, 2.450356e+03
 6.503500e-01,-2.154435e-02, 2.882000e+04, 3.200900e+04
 7.300000e-03,-2.154435e-02, 2.220000e+03, 1.446161e+03
 1.096250e-01,-2.154435e-02, 4.215000e+03, 1.088631e+04
 6.712500e-02,-2.154435e-02, 4.305000e+03, 7.773519e+03
 1.016000e-01,-2.154435e-02, 1.624500e+04, 1.034307e+04
 1.602750e-01,-2.154435e-02, 4.263000e+03, 1.397686e+04
 3.752500e-02,-2.154435e-02, 1.128000e+03, 5.118473e+03
 1.067500e-01,-2.154435e-02, 5.326000e+03, 1.069369e+04
 2.163250e-01,-2.154435e-02, 3.794000e+03, 1.690318e+04
 4.727500e-02,-2.154435e-02, 7.330000e+02, 6.056210e+03
 1.342500e-02,-2.154435e-02, 4.800000e+02, 2.345295e+03
 8.050500e-01,-2.154435e-02, 1.638100e+04, 3.581835e+04
 2.440500e-01,-2.154435e-02, 1.668100e+04, 1.821187e+04
 3.707000e-01,-2.154435e-02, 1.120300e+04, 2.338151e+04
 7.300000e-03,-2.154435e-02, 2.520000e+02, 1.446161e+03
 4.774750e-01,-2.154435e-02, 2.075900e+04, 2.701912e+04
 1.114750e-01,-2.154435e-02, 3.085500e+04, 1.100911e+04
 1.270000e-02,-2.154435e-02, 1.840000e+03, 2.245522e+03
 3.520000e-02,-2.154435e-02, 9.020000e+02, 4.883047e+03
 2.092500e-02,-2.154435e-02, 1.256000e+03, 3.304668e+03
 1.092750e-01,-2.154435e-02, 1.203700e+04, 1.086297e+04
 5.852500e-02,-2.154435e-02, 1.961000e+03, 7.056442e+03
 7.500000e-03,-2.154435e-02, 7.290000e+02, 1.477939e+03
 1.007500e-02,-2.154435e-02, 2.920000e+02, 1.870718e+03
 5.675000e-02,-2.154435e-02, 2.746000e+03, 6.903638e+03
 1.170000e-02,-2.154435e-02, 3.330000e+02, 2.105372e+03
 6.337000e-01,-2.154435e-02, 1.822100e+04, 3.156643e+04
 1.051500e-01,-2.154435e-02, 7.919000e+03, 1.058554e+04
 5.047500e-02,-2.154435e-02, 1.052300e+04, 6.348746e+03
 3.192500e-02,-2.154435e-02, 2.634000e+03, 4.542471e+03
 8.900000e-03,-2.154435e-02, 9.960000e+02, 1.695010e+03
 5.090500e-01,-2.154435e-02, 1.667400e+04, 2.800285e+04
 1.011250e-01,-2.154435e-02, 2.055000e+03, 1.031035e+04
 7.500000e-03,-2.154435e-02, 3.230000e+02, 1.477939e+03
 1.321500e-01,-2.154435e-02, 4.921000e+03, 1.232578e+04
 4.635000e-02,-2.154435e-02, 2.689000e+03, 5.970348e+03
 3.038500e-01,-2.154435e-02, 5.696000e+03, 2.079619e+04
 1.155000e-02,-2.154435e-02, 6.810000e+02, 2.084083e+03
 1.050000e-02,-2.154435e-02, 6.020000e+03, 1.932974e+03
 2.004250e-01,-2.154435e-02, 1.076300e+04, 1.611471e+04
 3.107500e-02,-2.154435e-02, 7.626000e+03, 4.452240e+03
 2.987500e-02,-2.154435e-02, 2.763000e+03, 4.323487e+03
 1.280000e-02,-2.154435e-02, 3.940000e+02, 2.259372e+03
 2.092500e-02,-2.154435e-02, 8.440000e+02, 3.304668e+03
 1.622500e-02,-2.154435e-02, 6.830000e+02, 2.717753e+03
 8.525000e-02,-2.154435e-02, 3.617000e+03, 9.177370e+03
 2.255000e-01,-2.154435e-02, 5.533000e+03, 1.734513e+04
 3.345000e-01,-2.154435e-02, 1.139300e+04, 2.201635e+04
 6.372500e-02,-2.154435e-02, 6.937000e+03, 7.494437e+03
 4.302000e-01,-2.154435e-02, 8.406000e+03, 2.547269e+04
 1.077500e-02,-2.154435e-02, 6.020000e+02, 1.972913e+03
 4.046000e-01,-2.154435e-02, 3.083200e+04, 2.459434e+04
 4.111500e-01,-2.154435e-02, 1.291600e+04, 2.482201e+04
 1.103000e-01,-2.154435e-02, 6.212000e+03, 1.093121e+04
 5.910000e-02,-2.154435e-02, 1.017200e+04, 7.105572e+03
 2.420000e-02,-2.154435e-02, 2.910000e+02, 3.690628e+03
 5.981250e-01,-2.154435e-02, 7.287200e+04, 3.059629e+04
 3.295750e-01,-2.154435e-02, 7.868500e+04, 2.182449e+04
 5.172500e-02,-2.154435e-02, 5.814000e+03, 6.461198e+03
 2.372500e-02,-2.154435e-02, 4.147100e+04, 3.635677e+03
 1.287500e-02,-2.154435e-02, 5.840000e+02, 2.269741e+03
 4.118250e-01,-2.154435e-02, 5.634600e+04, 2.484535e+04
 1.810000e-02,-2.154435e-02, 3.683000e+03, 2.957095e+03
 1.445750e-01,-2.154435e-02, 9.761000e+03, 1.307316e+04
 9.800000e-03,-2.154435e-02, 1.420000e+02, 1.830079e+03
 9.968000e-01,-2.154435e-02, 5.918000e+04, 3.993467e+04
 3.972750e-01,-2.154435e-02, 2.044200e+04, 2.433725e+04
 4.839500e-01,-2.154435e-02, 1.084800e+04, 2.722389e+04
 3.829750e-01,-2.154435e-02, 1.377900e+04, 2.382757e+04
 9.625000e-03,-2.154435e-02, 4.636000e+03, 1.804068e+03
 1.700000e-02,-2.154435e-02, 3.744000e+03, 2.817585e+03
 1.067500e-02,-2.154435e-02, 1.106800e+04, 1.958420e+03
 6.350000e-02,-2.154435e-02, 1.322000e+03, 7.475771e+03
 2.290250e-01,-2.154435e-02, 1.368300e+04, 1.751252e+04
 4.945750e-01,-2.154435e-02, 4.464700e+04, 2.755646e+04
 3.852500e-02,-2.154435e-02, 5.250000e+02, 5.218215e+03
 2.102500e-02,-1.467799e-02, 1.863000e+03, 3.316722e+03
 1.715750e-01,-1.467799e-02, 1.242200e+04, 1.460213e+04
 7.995750e-01,-1.467799e-02, 2.738200e+04, 3.569201e+04
 6.710000e-02,-1.467799e-02, 1.304000e+03, 7.771524e+03
 1.055750e-01,-1.467799e-02, 1.918200e+04, 1.061439e+04
 3.862250e-01,-1.467799e-02, 3.030500e+04, 2.394444e+04
 4.812500e-02,-1.467799e-02, 6.370000e+02, 6.134614e+03
 7.833250e-01,-1.467799e-02, 4.041800e+04, 3.531332e+04
 6.545000e-02,-1.467799e-02, 1.028000e+03, 7.636757e+03
 2.597500e-02,-1.467799e-02, 4.300000e+02, 3.893131e+03
 5.675000e-03,-1.467799e-02, 1.510000e+02, 1.179669e+03
 1.697500e-02,-1.467799e-02, 1.630000e+03, 2.814395e+03
 1.886250e-01,-1.467799e-02, 2.358100e+04, 1.550966e+04
 2.410000e-02,-1.467799e-02, 3.984900e+04, 3.679102e+03
 3.929000e-01,-1.467799e-02, 6.701300e+04, 2.418254e+04
 3.847500e-02,-1.467799e-02, 1.942000e+03, 5.213272e+03
 4.912250e-01,-1.467799e-02, 2.816500e+04, 2.745219e+04
 2.586000e-01,-1.467799e-02, 3.019900e+04, 1.886859e+04
 3.192500e-02,-1.467799e-02, 1.249000e+03, 4.542490e+03
 4.204250e-01,-1.467799e-02, 9.881000e+03, 2.514102e+04
 4.470000e-02,-1.467799e-02, 3.598000e+03, 5.815699e+03
 2.855000e-02,-1.467799e-02, 1.179800e+04, 4.179400e+03
 1.690250e-01,-1.467799e-02, 9.751000e+03, 1.446277e+04
 3.847500e-02,-1.467799e-02, 2.773000e+03, 5.213272e+03
 5.587500e-02,-1.467799e-02, 2.917000e+03, 6.827694e+03
 2.197500e-02,-1.467799e-02, 3.383000e+03, 3.430281e+03
 1.471000e-01,-1.467799e-02, 3.801000e+03, 1.322151e+04
 2.370000e-02,-1.467799e-02, 5.629400e+04, 3.632790e+03
 2.397500e-02,-1.467799e-02, 3.225000e+03, 3.664655e+03
 4.072500e-02,-1.467799e-02, 5.526000e+03, 5.434634e+03
 5.500000e-03,-1.467799e-02, 1.720000e+02, 1.149989e+03
 2.380000e-02,-1.467799e-02, 1.152000e+03, 3.644390e+03
 1.385500e-01,-1.467799e-02, 2.180000e+03, 1.271459e+04
 7.505000e-02,-1.467799e-02, 4.314000e+03, 8.403724e+03
 8.525000e-03,-1.467799e-02, 4.110000e+02, 1.637746e+03
 4.260000e-02,-1.467799e-02, 8.755000e+03, 5.615915e+03
 1.514250e-01,-1.467799e-02, 4.329000e+03, 1.347281e+04
 5.492500e-02,-1.467799e-02, 2.331300e+04, 6.744708e+03
 1.420250e-01,-1.467799e-02, 4.293000e+03, 1.292228e+04
 1.262500e-02,-1.467799e-02, 9.739000e+03, 2.235123e+03
 2.483000e-01,-1.467799e-02, 8.448000e+03, 1.840579e+04
 7.598500e-01,-1.467799e-02, 2.087400e+04, 3.475729e+04
 7.527500e-02,-1.467799e-02, 2.041900e+04, 8.421225e+03
 1.531750e-01,-1.467799e-02, 1.340000e+03, 1.357355e+04
 1.047500e-02,-1.467799e-02, 6.450000e+02, 1.929336e+03
 1.649250e-01,-1.467799e-02, 4.634000e+03, 1.423663e+04
 3.700000e-02,-1.467799e-02, 6.640000e+02, 5.065771e+03
 1.657000e-01,-1.467799e-02, 1.383400e+04, 1.427957e+04
 3.595500e-01,-1.467799e-02, 2.830300e+04, 2.296928e+04
 1.121750e-01,-1.467799e-02, 1.809600e+04, 1.105540e+04
 8.090000e-02,-1.467799e-02, 3.218000e+03, 8.852250e+03
 1.904500e-01,-1.467799e-02, 6.385000e+03, 1.560443e+04
 2.342000e-01,-1.467799e-02, 1.718400e+04, 1.775604e+04
 7.722500e-02,-1.467799e-02, 4.775000e+03, 8.572049e+03
 1.210500e-01,-1.467799e-02, 7.598000e+03, 1.163116e+04
 7.075000e-03,-1.467799e-02, 1.650000e+02, 1.410166e+03
 1.316250e-01,-1.467799e-02, 1.445000e+03, 1.229359e+04
 5.565000e-01,-1.467799e-02, 4.405100e+04, 2.941562e+04
 3.659250e-01,-1.467799e-02, 1.266100e+04, 2.320589e+04
 6.550000e-03,-1.467799e-02, 3.400000e+02, 1.325094e+03
 5.162250e-01,-1.467799e-02, 2.689300e+04, 2.822147e+04
 5.207000e-01,-1.467799e-02, 3.870000e+04, 2.835683e+04
 2.090000e-02,-1.467799e-02, 2.320000e+02, 3.301668e+03
 1.265000e-02,-1.467799e-02, 4.662000e+03, 2.238593e+03
 1.572500e-02,-1.467799e-02, 2.750000e+02, 2.652645e+03
 1.226250e-01,-1.467799e-02, 4.442000e+03, 1.173139e+04
 3.867500e-02,-1.467799e-02, 1.228200e+04, 5.233124e+03
 1.525000e-02,-1.467799e-02, 3.390000e+02, 2.590245e+03
 1.537500e-02,-1.467799e-02, 3.020000e+02, 2.606718e+03
 7.615000e-02,-1.467799e-02, 2.402000e+03, 8.489091e+03
 2.375000e-02,-1.467799e-02, 8.560000e+02, 3.638592e+03
 5.962500e-02,-1.467799e-02, 2.595000e+03, 7.150307e+03
 3.810250e-01,-1.467799e-02, 3.429500e+04, 2.375736e+04
 2.695500e-01,-1.467799e-02, 5.829000e+03, 1.935030e+04
 1.817500e-02,-1.467799e-02, 1.893000e+03, 2.966529e+03
 6.140500e-01,-1.467799e-02, 1.315100e+04, 3.103495e+04
 6.087500e-02,-1.467799e-02, 2.319000e+03, 7.256153e+03
 3.337500e-02,-1.467799e-02, 4.500000e+02, 4.694631e+03
 1.205000e-02,-1.467799e-02, 2.438000e+03, 2.154779e+03
 7.210000e-01,-1.467799e-02, 2.161900e+04, 3.381261e+04
 1.510000e-02,-1.467799e-02, 4.940000e+02, 2.570429e+03
 6.892500e-02,-1.467799e-02, 1.067600e+04, 7.919111e+03
 1.270000e-02,-1.467799e-02, 6.160000e+02, 2.245530e+03
 1.098500e-01,-1.467799e-02, 1.229500e+04, 1.090134e+04
 9.675000e-01,-1.467799e-02, 7.116100e+04, 3.934172e+04
 2.050000e-02,-1.467799e-02, 1.494000e+03, 3.253313e+03
 1.234750e-01,-1.467799e-02, 6.033000e+03, 1.178525e+04
 3.638500e-01,-1.467799e-02, 2.563000e+04, 2.312913e+04
 6.720000e-02,-1.467799e-02, 1.411000e+03, 7.779650e+03
 1.337500e-02,-1.467799e-02, 5.320000e+02, 2.338470e+03
 2.405750e-01,-1.467799e-02, 2.105900e+04, 1.805220e+04
 4.657750e-01,-1.467799e-02, 5.226000e+03, 2.664509e+04
 7.608250e-01,-1.467799e-02, 2.444800e+04, 3.478060e+04
 8.900000e-02,-1.467799e-02, 3.870000e+03, 9.452377e+03
 9.925000e-03,-1.467799e-02, 1.909000e+03, 1.848593e+03
 1.572500e-02,-1.467799e-02, 5.328000e+03, 2.652645e+03
 3.925000e-02,-1.467799e-02, 6.791000e+03, 5.290005e+03
 8.546000e-01,-1.467799e-02, 2.017700e+04, 3.693870e+04
 8.077250e-01,-1.467799e-02, 4.633500e+04, 3.588008e+04
 1.470000e-01,-1.467799e-02, 8.271000e+03, 1.321566e+04
 4.940000e-02,-1.467799e-02, 1.310900e+04, 6.251261e+03
 1.025250e-01,-1.467799e-02, 2.012200e+04, 1.040664e+04
 5.175000e-03,-1.467799e-02, 2.510000e+02, 1.094296e+03
 7.075000e-03,-1.467799e-02, 1.329000e+03, 1.410166e+03
 1.492500e-02,-1.467799e-02, 1.234000e+03, 2.547241e+03
 6.200000e-03,-1.467799e-02, 8.100000e+02, 1.267496e+03
 1.440000e-01,-1.467799e-02, 1.048600e+04, 1.303930e+04
 3.650000e-02,-1.467799e-02, 2.139000e+03, 5.015324e+03
 7.140750e-01,-1.467799e-02, 3.531100e+04, 3.364086e+04
 7.075000e-03,-1.467799e-02, 1.340000e+02, 1.410166e+03
 1.091750e-01,-1.467799e-02, 3.382000e+03, 1.085636e+04
 1.122500e-02,-1.467799e-02, 1.150000e+02, 2.037714e+03
 2.480000e-02,-1.467799e-02, 5.300000e+02, 3.759586e+03
 3.341750e-01,-1.467799e-02, 1.761400e+04, 2.200385e+04
 5.823500e-01,-1.467799e-02, 2.781300e+04, 3.015496e+04
 1.451250e-01,-1.467799e-02, 6.864000e+03, 1.310563e+04
 9.255000e-02,-1.467799e-02, 3.905000e+03, 9.708346e+03
 4.419500e-01,-1.467799e-02, 1.754300e+04, 2.586597e+04
 7.025000e-03,-1.467799e-02, 1.570000e+02, 1.402130e+03
 1.520000e-02,-1.467799e-02, 2.260000e+02, 2.583646e+03
 6.086500e-01,-1.467799e-02, 3.932400e+04, 3.088704e+04
 2.465000e-02,-1.467799e-02, 4.720000e+02, 3.742399e+03
 6.800000e-03,-1.467799e-02, 7.788000e+03, 1.365797e+03
 2.957500e-02,-1.467799e-02, 5.440000e+02, 4.291059e+03
 1.640000e-02,-1.467799e-02, 6.090000e+02, 2.740421e+03
 3.075000e-02,-1.467799e-02, 4.935000e+03, 4.417549e+03
 1.902500e-02,-1.467799e-02, 3.870000e+02, 3.072547e+03
 9.066500e-01,-1.467799e-02, 4.488500e+04, 3.807091e+04
 6.947500e-02,-1.467799e-02, 1.626000e+03, 7.963293e+03
 1.009250e-01,-1.467799e-02, 4.577800e+04, 1.029661e+04
 2.183000e-01,-1.467799e-02, 3.620000e+03, 1.699918e+04
 2.707250e-01,-1.467799e-02, 1.791600e+04, 1.940138e+04
 1.942500e-01,-1.467799e-02, 3.014000e+03, 1.580035e+04
 2.476500e-01,-1.467799e-02, 1.465600e+04, 1.837625e+04
 5.645750e-01,-1.467799e-02, 5.285800e+04, 2.964876e+04
 6.225000e-03,-1.467799e-02, 5.953000e+03, 1.271635e+03
 2.280000e-02,-1.467799e-02, 1.304000e+03, 3.527710e+03
 2.670000e-02,-1.467799e-02, 8.270000e+02, 3.974597e+03
 9.870000e-02,-1.467799e-02, 7.655000e+03, 1.014238e+04
 4.360750e-01,-1.467799e-02, 6.491000e+03, 2.567015e+04
 1.050000e-02,-1.467799e-02, 1.332700e+04, 1.932981e+03
 9.880000e-02,-1.467799e-02, 7.605000e+03, 1.014934e+04
 2.163500e-01,-1.467799e-02, 2.422500e+04, 1.690449e+04
 2.210000e-02,-1.467799e-02, 1.150000e+03, 3.445112e+03
 6.075000e-03,-1.467799e-02, 1.283000e+03, 1.246745e+03
 3.527500e-02,-1.467799e-02, 2.965000e+03, 4.890742e+03
 1.212500e-02,-1.467799e-02, 4.220000e+02, 2.165315e+03
 2.807500e-02,-1.467799e-02, 1.223000e+03, 4.127225e+03
 2.787500e-02,-1.467799e-02, 8.610000e+02, 4.105173e+03
 1.657500e-02,-1.467799e-02, 6.070000e+02, 2.763011e+03
 1.162500e-02,-1.467799e-02, 5.090000e+02, 2.094744e+03
 8.205000e-02,-1.467799e-02, 2.361000e+03, 8.938883e+03
 2.910000e-01,-1.467799e-02, 9.919000e+03, 2.026519e+04
 3.960000e-02,-1.467799e-02, 2.038000e+03, 5.324489e+03
 5.375000e-03,-1.467799e-02, 1.320000e+02, 1.128658e+03
 5.204500e-01,-1.467799e-02, 2.641900e+04, 2.834929e+04
 5.050000e-03,-1.467799e-02, 5.120000e+02, 1.072669e+03
 1.307500e-02,-1.467799e-02, 1.952000e+03, 2.297322e+03
 1.366500e-01,-1.467799e-02, 7.214000e+03, 1.260004e+04
 2.862000e-01,-1.467799e-02, 1.609000e+04, 2.006362e+04
 1.964000e-01,-1.467799e-02, 1.567300e+04, 1.591038e+04
 5.832750e-01,-1.467799e-02, 2.127400e+04, 3.018105e+04
 3.072500e-02,-1.467799e-02, 2.090000e+03, 4.414874e+03
 4.347500e-02,-1.467799e-02, 1.520000e+03, 5.699566e+03
 4.357750e-01,-1.467799e-02, 1.627700e+04, 2.566011e+04
 8.475000e-03,-1.467799e-02, 2.310000e+02, 1.630064e+03
 1.260000e-02,-1.467799e-02, 4.225000e+03, 2.231650e+03
 1.000000e-02,-1.467799e-02, 3.078000e+03, 1.859669e+03
 8.207500e-02,-1.467799e-02, 1.849600e+04, 8.940760e+03
 1.512500e-02,-1.467799e-02, 7.794000e+03, 2.573735e+03
 3.774000e-01,-1.467799e-02, 5.781000e+04, 2.362610e+04
 1.998750e-01,-1.467799e-02, 1.926400e+04, 1.608698e+04
 3.163000e-01,-1.467799e-02, 9.225000e+03, 2.129957e+04
 4.030250e-01,-1.467799e-02, 8.398000e+03, 2.453940e+04
 7.475000e-03,-1.467799e-02, 2.710000e+02, 1.473982e+03
 3.655000e-02,-1.467799e-02, 8.990000e+02, 5.020380e+03
 1.862750e-01,-1.467799e-02, 3.663000e+03, 1.538698e+04
 3.553000e-01,-1.467799e-02, 7.593600e+04, 2.281025e+04
 9.975000e-03,-1.467799e-02, 8.350000e+02, 1.855979e+03
 4.215000e-01,-1.467799e-02, 1.244900e+04, 2.517772e+04
 5.992500e-02,-1.467799e-02, 2.624000e+03, 7.175785e+03
 1.130000e-02,-1.467799e-02, 4.152000e+03, 2.048447e+03
 6.392500e-02,-1.467799e-02, 1.197500e+04, 7.511043e+03
 4.755250e-01,-1.467799e-02, 2.009800e+04, 2.695726e+04
 7.375000e-03,-1.467799e-02, 1.404000e+03, 1.458106e+03
 3.870000e-01,-1.467799e-02, 1.850100e+04, 2.397221e+04
 2.275750e-01,-1.467799e-02, 2.999000e+03, 1.744391e+04
 6.142500e-02,-1.467799e-02, 1.646000e+03, 7.302466e+03
 8.500000e-03,-1.467799e-02, 1.680000e+02, 1.633906e+03
 1.185000e-02,-1.467799e-02, 2.780000e+02, 2.126598e+03
 8.877500e-02,-1.467799e-02, 3.091000e+03, 9.436014e+03
 1.450000e-02,-1.467799e-02, 7.070000e+02, 2.490612e+03
 2.405500e-01,-1.467799e-02, 2.309800e+04, 1.805105e+04
 5.509500e-01,-1.467799e-02, 9.524000e+03, 2.925420e+04
 7.193750e-01,-1.467799e-02, 3.351400e+04, 3.377240e+04
 7.525000e-03,-1.467799e-02, 2.730000e+02, 1.481901e+03
 2.595250e-01,-1.467799e-02, 1.139600e+04, 1.890969e+04
 6.331500e-01,-1.467799e-02, 2.157600e+04, 3.155182e+04
 5.125000e-03,-1.467799e-02, 1.154100e+04, 1.085659e+03
 1.417000e-01,-1.467799e-02, 5.429000e+03, 1.290296e+04
 5.226250e-01,-1.467799e-02, 3.782200e+04, 2.841485e+04
 4.723500e-01,-1.467799e-02, 3.652200e+04, 2.685602e+04
 6.775000e-03,-1.467799e-02, 1.210000e+02, 1.361743e+03
 7.650000e-03,-1.467799e-02, 1.403500e+04, 1.501644e+03
 1.462500e-02,-1.467799e-02, 2.798000e+03, 2.507314e+03
 1.771250e-01,-1.467799e-02, 2.116500e+04, 1.490208e+04
 5.025000e-03,-1.467799e-02, 1.270000e+02, 1.068330e+03
 9.050000e-03,-1.467799e-02, 2.450000e+02, 1.717756e+03
 1.155000e-02,-1.467799e-02, 6.607000e+03, 2.084091e+03
 1.939750e-01,-1.467799e-02, 2.274900e+04, 1.578623e+04
 1.650000e-01,-1.467799e-02, 1.965000e+03, 1.424079e+04
 1.002750e-01,-1.467799e-02, 1.347000e+03, 1.025170e+04
 2.670000e-02,-1.467799e-02, 3.971000e+03, 3.974597e+03
 8.075000e-03,-1.467799e-02, 1.030000e+02, 1.568198e+03
 5.775000e-03,-1.467799e-02, 1.940000e+02, 1.196537e+03
 4.917500e-02,-1.467799e-02, 1.527000e+03, 6.230755e+03
 4.529500e-01,-1.467799e-02, 3.690500e+04, 2.622863e+04
 2.650000e-02,-1.467799e-02, 5.070000e+02, 3.952193e+03
 1.699250e-01,-1.467799e-02, 1.402900e+04, 1.451207e+04
 3.430000e-02,-1.467799e-02, 1.344200e+04, 4.790554e+03
 2.467500e-02,-1.467799e-02, 7.840000e+02, 3.745265e+03
 4.205000e-02,-1.467799e-02, 1.050000e+03, 5.563030e+03
 1.177500e-02,-1.467799e-02, 1.013000e+03, 2.115998e+03
 1.825750e-01,-1.467799e-02, 1.440000e+03, 1.519230e+04
 1.642750e-01,-1.467799e-02, 3.406700e+04, 1.420053e+04
 8.610000e-02,-1.467799e-02, 9.467000e+03, 9.240163e+03
 1.167000e-01,-1.467799e-02, 1.276000e+04, 1.135133e+04
 1.143500e-01,-1.467799e-02, 5.321000e+03, 1.119827e+04
 2.435000e-02,-1.467799e-02, 9.720000e+02, 3.707927e+03
 1.960500e-01,-1.467799e-02, 6.509000e+03, 1.589251e+04
 7.975000e-03,-1.467799e-02, 5.450000e+02, 1.552616e+03
 1.467500e-02,-1.467799e-02, 1.250000e+03, 2.513984e+03
 2.845000e-02,-1.467799e-02, 1.526000e+03, 4.168439e+03
 1.667500e-02,-1.467799e-02, 1.229000e+03, 2.775890e+03
 9.225000e-03,-1.467799e-02, 5.510000e+02, 1.744168e+03
 2.987750e-01,-1.467799e-02, 2.693300e+04, 2.058799e+04
 5.287250e-01,-1.467799e-02, 1.304700e+04, 2.859786e+04
 7.299000e-01,-1.467799e-02, 4.631200e+04, 3.403181e+04
 3.561500e-01,-1.467799e-02, 9.878000e+03, 2.284214e+04
 5.645000e-02,-1.467799e-02, 2.666000e+03, 6.877670e+03
 3.276500e-01,-1.467799e-02, 1.222400e+04, 2.174918e+04
 6.866500e-01,-1.467799e-02, 1.822100e+04, 3.295024e+04
 2.840000e-02,-1.467799e-02, 1.315000e+03, 4.162954e+03
 6.917500e-02,-1.467799e-02, 3.970000e+03, 7.939211e+03
 6.800000e-03,-1.467799e-02, 1.690000e+02, 1.365797e+03
 6.012500e-02,-1.467799e-02, 1.001000e+03, 7.192744e+03
 9.581500e-01,-1.467799e-02, 3.454300e+04, 3.914995e+04
 8.400750e-01,-1.467799e-02, 2.479700e+04, 3.661477e+04
 2.057250e-01,-1.467799e-02, 5.484000e+03, 1.638093e+04
 5.415000e-01,-1.467799e-02, 1.043700e+04, 2.897710e+04
 3.820000e-02,-1.467799e-02, 9.010000e+02, 5.185919e+03
 2.352500e-02,-1.467799e-02, 9.070000e+02, 3.612454e+03
 1.999750e-01,-1.467799e-02, 1.306600e+04, 1.609204e+04
 3.603250e-01,-1.467799e-02, 2.344200e+04, 2.299817e+04
 1.584500e-01,-1.467799e-02, 7.118000e+03, 1.387405e+04
 1.360000e-02,-1.467799e-02, 2.726000e+03, 2.369168e+03
 2.466000e-01,-1.467799e-02, 6.010000e+03, 1.832846e+04
 1.493750e-01,-1.467799e-02, 5.929000e+03, 1.335411e+04
 6.166250e-01,-1.467799e-02, 9.881000e+03, 3.110520e+04
 5.130000e-02,-1.467799e-02, 8.990000e+02, 6.423105e+03
 8.747500e-02,-1.467799e-02, 1.542000e+04, 9.341139e+03
 7.775000e-03,-1.467799e-02, 1.250000e+02, 1.521309e+03
 1.925000e-02,-1.467799e-02, 8.630000e+02, 3.100379e+03
 1.072500e-02,-1.467799e-02, 2.820000e+02, 1.965678e+03
 1.834000e-01,-1.467799e-02, 5.127100e+04, 1.523587e+04
 1.750000e-02,-1.467799e-02, 6.490000e+02, 2.881319e+03
 3.630000e-02,-1.467799e-02, 8.043000e+03, 4.995081e+03
 3.475500e-01,-1.467799e-02, 1.668800e+04, 2.251754e+04
 2.615000e-02,-1.467799e-02, 1.821000e+03, 3.912860e+03
 5.456250e-01,-1.467799e-02, 1.089900e+04, 2.909841e+04
 9.425000e-03,-1.467799e-02, 1.680000e+02, 1.774201e+03
 9.567500e-02,-1.467799e-02, 1.222700e+04, 9.930339e+03
