Xl,gamma,al,exp.al,all.age
 1.300000e-03,-1.000000e+01, 6.000000e+00, 6.286524e+01, 2.000000e+00
 4.000000e-04,-1.000000e+01, 6.000000e+00, 2.327945e+01, 2.000000e+00
 7.410000e-02,-1.000000e+01, 6.750000e+02, 1.089717e+03, 1.015000e+03
 1.302000e-01,-1.000000e+01, 4.720000e+02, 1.495252e+03, 9.550000e+02
 6.300000e-03,-1.000000e+01, 9.100000e+01, 2.144167e+02, 5.760000e+02
 6.000000e-04,-1.000000e+01, 4.000000e+00, 3.301786e+01, 4.000000e+00
 1.000000e-03,-1.000000e+01, 1.900000e+01, 5.068413e+01, 3.000000e+00
 5.400000e-03,-1.000000e+01, 6.360000e+02, 1.912577e+02, 7.700000e+01
 3.000000e-04,-1.000000e+01, 1.700000e+01, 1.806427e+01, 3.000000e+00
 3.000000e-04,-1.000000e+01, 4.000000e+00, 1.806427e+01, 1.700000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 1.300000e-03,-1.000000e+01, 3.000000e+00, 6.286524e+01, 2.800000e+01
 1.152000e-01,-1.000000e+01, 3.430000e+02, 1.397919e+03, 8.320000e+02
 1.060000e-02,-1.000000e+01, 2.510000e+02, 3.122334e+02, 4.570000e+02
 1.480000e-02,-1.000000e+01, 1.040000e+02, 3.939579e+02, 6.800000e+02
 1.700000e-03,-1.000000e+01, 2.100000e+01, 7.809794e+01, 5.900000e+01
 7.000000e-04,-1.000000e+01, 4.000000e+00, 3.762591e+01, 9.000000e+00
 1.600000e-03,-1.000000e+01, 2.050000e+02, 7.438237e+01, 2.800000e+01
 1.200000e-03,-1.000000e+01, 2.000000e+00, 5.888689e+01, 1.700000e+01
 5.000000e-04,-1.000000e+01, 6.000000e+00, 2.824695e+01, 1.145000e+03
 3.000000e-04,-1.000000e+01, 2.400000e+01, 1.806427e+01, 5.000000e+00
 4.500000e-03,-1.000000e+01, 1.403000e+03, 1.667976e+02, 3.700000e+01
 5.000000e-04,-1.000000e+01, 2.800000e+01, 2.824695e+01, 5.000000e+00
 3.000000e-04,-1.000000e+01, 2.000000e+00, 1.806427e+01, 1.000000e+00
 4.130000e-02,-1.000000e+01, 4.270000e+02, 7.689043e+02, 1.283000e+03
 1.610000e-02,-1.000000e+01, 1.870000e+02, 4.172856e+02, 1.470000e+03
 3.000000e-04,-1.000000e+01, 2.000000e+00, 1.806427e+01, 2.000000e+00
 3.000000e-04,-1.000000e+01, 1.000000e+00, 1.806427e+01, 6.000000e+00
 8.000000e-04,-1.000000e+01, 1.000000e+00, 4.209504e+01, 5.000000e+00
 2.800000e-03,-1.000000e+01, 5.800000e+01, 1.158937e+02, 2.300000e+01
 5.000000e-04,-1.000000e+01, 6.000000e+00, 2.824695e+01, 3.000000e+00
 5.000000e-04,-1.000000e+01, 7.000000e+00, 2.824695e+01, 4.000000e+00
 3.000000e-04,-1.000000e+01, 4.000000e+00, 1.806427e+01, 6.000000e+00
 8.000000e-04,-1.000000e+01, 2.100000e+01, 4.209504e+01, 1.000000e+00
 6.000000e-04,-1.000000e+01, 9.000000e+00, 3.301786e+01, 9.000000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 4.000000e-04,-1.000000e+01, 3.000000e+00, 2.327945e+01, 1.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 6.000000e-04,-1.000000e+01, 1.000000e+00, 3.301786e+01, 3.700000e+01
 1.400000e-03,-1.000000e+01, 1.400000e+01, 6.677043e+01, 1.000000e+01
 9.900000e-03,-1.000000e+01, 8.800000e+01, 2.974695e+02, 5.200000e+01
 1.020000e-02,-1.000000e+01, 4.530000e+02, 3.038435e+02, 1.030000e+02
 1.760000e-02,-1.000000e+01, 1.704000e+03, 4.432501e+02, 1.060000e+02
 1.900000e-03,-1.000000e+01, 8.000000e+00, 8.536649e+01, 5.100000e+01
 8.000000e-04,-1.000000e+01, 3.000000e+00, 4.209504e+01, 1.000000e+00
 8.100000e-03,-1.000000e+01, 1.304000e+03, 2.576031e+02, 5.200000e+01
 3.000000e-04,-1.000000e+01, 1.500000e+01, 1.806427e+01, 1.000000e+00
 5.200000e-03,-1.000000e+01, 4.000000e+01, 1.859432e+02, 2.300000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 8.800000e-03,-1.000000e+01, 1.210000e+02, 2.734568e+02, 2.470000e+02
 2.500000e-03,-1.000000e+01, 7.000000e+00, 1.060659e+02, 4.200000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 1.200000e-03,-1.000000e+01, 5.200000e+01, 5.888689e+01, 7.000000e+00
 4.000000e-04,-1.000000e+01, 5.500000e+01, 2.327945e+01, 1.000000e+00
 1.500000e-03,-1.000000e+01, 1.800000e+01, 7.060791e+01, 5.900000e+01
 1.100000e-03,-1.000000e+01, 1.700000e+01, 5.482903e+01, 1.600000e+01
 4.700000e-03,-1.000000e+01, 8.100000e+02, 1.723588e+02, 2.170000e+02
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 1.500000e-03,-1.000000e+01, 7.000000e+00, 7.060791e+01, 1.000000e+01
 2.510000e-02,-1.000000e+01, 3.300000e+02, 5.608319e+02, 2.000000e+02
 1.360000e-02,-1.000000e+01, 1.420000e+02, 3.716708e+02, 1.150000e+02
 8.000000e-04,-1.000000e+01, 1.000000e+01, 4.209504e+01, 4.300000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 1.600000e-02,-1.000000e+01, 5.920000e+02, 4.155194e+02, 1.150000e+02
 4.000000e-04,-1.000000e+01, 1.700000e+01, 2.327945e+01, 1.400000e+01
 5.000000e-04,-1.000000e+01, 7.000000e+01, 2.824695e+01, 1.000000e+00
 1.353000e-01,-1.000000e+01, 8.020000e+02, 1.526982e+03, 8.230000e+02
 1.920000e-02,-1.000000e+01, 6.300000e+01, 4.699333e+02, 2.040000e+02
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 9.000000e-04,-1.000000e+01, 2.000000e+00, 4.644316e+01, 4.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 3.600000e-03,-1.000000e+01, 1.319000e+03, 1.407443e+02, 4.200000e+01
 4.000000e-04,-1.000000e+01, 9.000000e+00, 2.327945e+01, 5.000000e+00
 5.020000e-02,-1.000000e+01, 8.060000e+02, 8.660484e+02, 1.529000e+03
 4.000000e-04,-1.000000e+01, 6.000000e+00, 2.327945e+01, 4.000000e+00
 5.300000e-03,-1.000000e+01, 2.360000e+02, 1.886086e+02, 3.700000e+01
 1.400000e-03,-1.000000e+01, 2.200000e+01, 6.677043e+01, 5.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 3.000000e-04,-1.000000e+01, 2.000000e+00, 1.806427e+01, 2.000000e+00
 4.190000e-02,-1.000000e+01, 1.950000e+02, 7.757649e+02, 1.700000e+02
 1.300000e-03,-1.000000e+01, 8.000000e+00, 6.286524e+01, 1.100000e+02
 1.370000e-02,-1.000000e+01, 1.700000e+02, 3.735576e+02, 2.450000e+02
 3.000000e-04,-1.000000e+01, 1.000000e+00, 1.806427e+01, 4.400000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 5.160000e-02,-1.000000e+01, 2.700000e+02, 8.805091e+02, 5.490000e+02
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 7.100000e-03,-1.000000e+01, 4.010000e+02, 2.340782e+02, 4.000000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 1.910000e-02,-1.000000e+01, 5.680000e+02, 4.682942e+02, 1.200000e+02
 2.720000e-02,-1.000000e+01, 7.460000e+02, 5.908091e+02, 3.980000e+02
 3.600000e-03,-1.000000e+01, 2.680000e+02, 1.407443e+02, 2.350000e+02
 1.100000e-03,-1.000000e+01, 2.200000e+01, 5.482903e+01, 3.100000e+01
 2.700000e-03,-1.000000e+01, 4.200000e+01, 1.126521e+02, 1.900000e+01
 3.000000e-04,-1.000000e+01, 2.000000e+00, 1.806427e+01, 1.000000e+00
 5.500000e-03,-1.000000e+01, 2.480000e+02, 1.938908e+02, 1.056000e+03
 2.000000e-03,-1.000000e+01, 3.000000e+01, 8.892556e+01, 8.000000e+00
 7.000000e-04,-1.000000e+01, 4.000000e+00, 3.762591e+01, 1.850000e+02
 3.000000e-04,-1.000000e+01, 1.000000e+00, 1.806427e+01, 1.400000e+01
 3.000000e-04,-1.000000e+01, 3.000000e+00, 1.806427e+01, 3.000000e+00
 1.600000e-03,-1.000000e+01, 5.000000e+00, 7.438237e+01, 7.000000e+00
 7.000000e-04,-1.000000e+01, 2.000000e+00, 3.762591e+01, 1.200000e+01
 5.800000e-03,-1.000000e+01, 1.100000e+02, 2.016974e+02, 1.200000e+02
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 8.800000e-03,-1.000000e+01, 4.100000e+01, 2.734568e+02, 4.500000e+01
 2.400000e-03,-1.000000e+01, 7.300000e+01, 1.027184e+02, 4.300000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 8.300000e-03,-1.000000e+01, 4.720000e+02, 2.621814e+02, 2.120000e+02
 1.620000e-02,-1.000000e+01, 1.760000e+02, 4.190472e+02, 1.550000e+02
 1.100000e-02,-1.000000e+01, 2.460000e+02, 3.205040e+02, 9.200000e+01
 1.000000e-03,-1.000000e+01, 3.300000e+01, 5.068413e+01, 7.700000e+01
 9.800000e-03,-1.000000e+01, 2.950000e+02, 2.953289e+02, 1.590000e+02
 3.400000e-03,-1.000000e+01, 3.200000e+01, 1.346979e+02, 8.200000e+01
 3.740000e-02,-1.000000e+01, 6.740000e+02, 7.230558e+02, 3.750000e+02
 8.300000e-03,-1.000000e+01, 5.370000e+02, 2.621814e+02, 2.920000e+02
 1.800000e-03,-1.000000e+01, 2.800000e+01, 8.175824e+01, 2.025000e+03
 3.800000e-03,-1.000000e+01, 1.090000e+02, 1.466911e+02, 2.500000e+01
 9.000000e-04,-1.000000e+01, 9.000000e+00, 4.644316e+01, 4.000000e+00
 2.620000e-02,-1.000000e+01, 2.670000e+02, 5.766716e+02, 1.010000e+02
 8.000000e-04,-1.000000e+01, 2.200000e+01, 4.209504e+01, 1.800000e+01
 5.400000e-03,-1.000000e+01, 7.400000e+01, 1.912577e+02, 3.500000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 2.000000e-03,-1.000000e+01, 1.400000e+01, 8.892556e+01, 3.060000e+02
 3.190000e-02,-1.000000e+01, 1.251000e+03, 6.542378e+02, 5.140000e+02
 4.800000e-03,-1.000000e+01, 1.900000e+01, 1.751113e+02, 2.200000e+01
 1.000000e-03,-1.000000e+01, 2.700000e+01, 5.068413e+01, 4.700000e+01
 6.000000e-04,-1.000000e+01, 4.000000e+00, 3.301786e+01, 6.900000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 5.000000e-04,-1.000000e+01, 1.000000e+00, 2.824695e+01, 2.000000e+00
 6.400000e-03,-1.000000e+01, 2.070000e+02, 2.169192e+02, 2.700000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 2.800000e-03,-1.000000e+01, 6.500000e+01, 1.158937e+02, 4.200000e+01
 1.360000e-02,-1.000000e+01, 5.240000e+02, 3.716708e+02, 2.350000e+02
 1.100000e-03,-1.000000e+01, 2.200000e+01, 5.482903e+01, 9.000000e+00
 7.000000e-04,-1.000000e+01, 1.120000e+02, 3.762591e+01, 6.000000e+00
 1.170000e-02,-1.000000e+01, 5.600000e+01, 3.347054e+02, 6.900000e+01
 4.000000e-03,-1.000000e+01, 2.500000e+01, 1.525440e+02, 4.400000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 2.800000e-03,-1.000000e+01, 8.800000e+01, 1.158937e+02, 6.700000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 6.400000e-03,-1.000000e+01, 1.670000e+02, 2.169192e+02, 1.120000e+02
 6.000000e-04,-1.000000e+01, 1.000000e+00, 3.301786e+01, 4.000000e+00
 1.200000e-03,-1.000000e+01, 3.200000e+01, 5.888689e+01, 9.000000e+01
 1.032000e-01,-1.000000e+01, 1.392000e+03, 1.315075e+03, 9.900000e+02
 6.100000e-03,-1.000000e+01, 4.000000e+01, 2.093711e+02, 2.500000e+01
 9.000000e-04,-1.000000e+01, 8.000000e+00, 4.644316e+01, 2.000000e+00
 1.390000e-02,-1.000000e+01, 6.100000e+01, 3.773146e+02, 7.300000e+01
 6.000000e-04,-1.000000e+01, 4.000000e+00, 3.301786e+01, 3.560000e+02
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 8.000000e-04,-1.000000e+01, 1.500000e+01, 4.209504e+01, 3.000000e+00
 2.500000e-03,-1.000000e+01, 2.700000e+01, 1.060659e+02, 2.600000e+01
 9.080000e-02,-1.000000e+01, 5.380000e+02, 1.223851e+03, 4.364000e+03
 1.800000e-03,-1.000000e+01, 2.400000e+01, 8.175824e+01, 8.000000e+00
 3.480000e-02,-1.000000e+01, 3.760000e+02, 6.911790e+02, 2.550000e+02
 9.600000e-03,-1.000000e+01, 5.500000e+01, 2.910230e+02, 1.580000e+02
 3.230000e-02,-1.000000e+01, 1.897000e+03, 6.594258e+02, 8.700000e+02
 1.950000e-02,-1.000000e+01, 5.800000e+01, 4.748287e+02, 9.360000e+02
 7.000000e-04,-1.000000e+01, 6.000000e+00, 3.762591e+01, 7.300000e+01
 4.000000e-04,-1.000000e+01, 5.000000e+00, 2.327945e+01, 6.000000e+00
 5.000000e-04,-1.000000e+01, 3.300000e+01, 2.824695e+01, 9.000000e+00
 7.000000e-04,-1.000000e+01, 2.800000e+01, 3.762591e+01, 8.000000e+00
 4.000000e-04,-1.000000e+01, 1.000000e+00, 2.327945e+01, 1.000000e+00
 6.100000e-03,-1.000000e+01, 5.600000e+01, 2.093711e+02, 5.610000e+02
 1.810000e-02,-1.000000e+01, 5.450000e+02, 4.516957e+02, 2.160000e+02
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 3.000000e-04,-1.000000e+01, 7.000000e+00, 1.806427e+01, 1.000000e+00
 9.600000e-03,-1.000000e+01, 1.330000e+02, 2.910230e+02, 7.500000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 5.400000e-03,-1.000000e+01, 3.600000e+01, 1.912577e+02, 3.370000e+02
 5.000000e-04,-1.000000e+01, 2.300000e+01, 2.824695e+01, 9.000000e+00
 1.100000e-03,-1.000000e+01, 5.000000e+00, 5.482903e+01, 1.000000e+01
 8.100000e-03,-1.000000e+01, 6.900000e+01, 2.576031e+02, 4.400000e+01
 8.900000e-03,-1.000000e+01, 3.090000e+02, 2.756837e+02, 6.000000e+01
 1.500000e-03,-1.000000e+01, 3.000000e+01, 7.060791e+01, 1.010000e+02
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 1.700000e-03,-1.000000e+01, 6.000000e+00, 7.809794e+01, 9.000000e+00
 1.660000e-02,-1.000000e+01, 7.910000e+02, 4.260487e+02, 6.900000e+01
 1.270000e-02,-1.000000e+01, 2.010000e+02, 3.544336e+02, 3.620000e+02
 2.420000e-02,-1.000000e+01, 2.570000e+02, 5.476360e+02, 2.090000e+02
 1.800000e-03,-1.000000e+01, 2.100000e+01, 8.175824e+01, 1.400000e+01
 1.600000e-03,-1.000000e+01, 3.270000e+02, 7.438237e+01, 4.900000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 9.000000e-04,-1.000000e+01, 3.000000e+00, 4.644316e+01, 3.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 6.000000e-04,-1.000000e+01, 8.000000e+00, 3.301786e+01, 4.000000e+00
 4.000000e-04,-1.000000e+01, 1.000000e+00, 2.327945e+01, 3.000000e+00
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 8.620000e-02,-1.000000e+01, 1.297000e+03, 1.188322e+03, 5.670000e+02
 1.400000e-03,-1.000000e+01, 4.000000e+00, 6.677043e+01, 6.000000e+00
 4.700000e-03,-1.000000e+01, 3.200000e+01, 1.723588e+02, 3.100000e+01
 6.000000e-04,-1.000000e+01, 1.700000e+01, 3.301786e+01, 3.000000e+00
 1.685000e-01,-1.000000e+01, 1.214000e+03, 1.719901e+03, 1.369000e+03
 5.000000e-04,-1.000000e+01, 1.000000e+00, 2.824695e+01, 3.000000e+00
 1.040000e-02,-1.000000e+01, 8.340000e+02, 3.080537e+02, 3.500000e+01
 9.100000e-03,-1.000000e+01, 4.180000e+02, 2.801103e+02, 3.210000e+02
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 6.400000e-03,-1.000000e+01, 4.100000e+01, 2.169192e+02, 3.300000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 1.000000e-03,-1.000000e+01, 6.800000e+01, 5.068413e+01, 1.380000e+02
 4.900000e-03,-1.000000e+01, 1.900000e+01, 1.778456e+02, 4.900000e+01
 1.040000e-02,-1.000000e+01, 1.935000e+03, 3.080537e+02, 2.810000e+02
 3.900000e-02,-1.000000e+01, 8.770000e+02, 7.421371e+02, 1.890000e+02
 3.000000e-03,-1.000000e+01, 1.410000e+02, 1.222802e+02, 2.300000e+01
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 3.000000e-04,-1.000000e+01, 4.200000e+01, 1.806427e+01, 3.000000e+00
 5.600000e-03,-1.000000e+01, 7.300000e+01, 1.965083e+02, 2.000000e+01
 1.680000e-02,-1.000000e+01, 1.640000e+02, 4.295231e+02, 1.410000e+02
 2.700000e-03,-1.000000e+01, 1.130000e+02, 1.126521e+02, 3.000000e+00
 1.900000e-03,-1.000000e+01, 3.000000e+00, 8.536649e+01, 9.000000e+00
 3.000000e-04,-1.000000e+01, 5.000000e+00, 1.806427e+01, 2.000000e+00
 6.310000e-02,-1.000000e+01, 1.076000e+03, 9.923513e+02, 1.157000e+03
 1.100000e-02,-1.000000e+01, 1.511000e+03, 3.205040e+02, 5.400000e+01
 5.000000e-03,-1.000000e+01, 1.800000e+01, 1.805620e+02, 1.840000e+02
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 3.010000e-02,-1.000000e+01, 1.230000e+02, 6.305004e+02, 2.190000e+02
 1.080000e-02,-1.000000e+01, 4.600000e+01, 3.163832e+02, 8.000000e+01
 3.400000e-02,-1.000000e+01, 2.975000e+03, 6.811407e+02, 6.620000e+02
 1.550000e-02,-1.000000e+01, 1.572000e+03, 4.066192e+02, 4.900000e+01
 2.000000e-03,-1.000000e+01, 4.700000e+01, 8.892556e+01, 8.400000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 4.000000e-03,-1.000000e+01, 4.500000e+01, 1.525440e+02, 1.900000e+01
 5.000000e-04,-1.000000e+01, 1.080000e+02, 2.824695e+01, 8.000000e+00
 7.000000e-04,-1.000000e+01, 8.000000e+00, 3.762591e+01, 3.000000e+00
 4.600000e-03,-1.000000e+01, 2.990000e+02, 1.695878e+02, 1.420000e+02
 1.500000e-03,-1.000000e+01, 4.100000e+01, 7.060791e+01, 1.500000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 3.380000e-02,-1.000000e+01, 1.169000e+03, 6.786134e+02, 2.548000e+03
 4.000000e-04,-1.000000e+01, 1.000000e+00, 2.327945e+01, 3.000000e+00
 6.000000e-04,-1.000000e+01, 1.800000e+01, 3.301786e+01, 1.500000e+01
 9.000000e-03,-1.000000e+01, 2.900000e+01, 2.779015e+02, 5.310000e+02
 1.000000e-03,-1.000000e+01, 7.000000e+00, 5.068413e+01, 3.500000e+01
 1.210000e-02,-1.000000e+01, 2.810000e+02, 3.426728e+02, 2.840000e+02
 3.810000e-02,-1.000000e+01, 2.010000e+02, 7.314521e+02, 7.190000e+02
 3.000000e-04,-1.000000e+01, 1.000000e+00, 1.806427e+01, 2.500000e+01
 1.600000e-03,-1.000000e+01, 2.000000e+00, 7.438237e+01, 4.000000e+00
 2.970000e-02,-1.000000e+01, 2.270000e+02, 6.251354e+02, 6.830000e+02
 9.600000e-03,-1.000000e+01, 5.010000e+02, 2.910230e+02, 2.420000e+02
 1.200000e-03,-1.000000e+01, 3.400000e+01, 5.888689e+01, 1.000000e+00
 4.650000e-02,-1.000000e+01, 1.049000e+03, 8.268114e+02, 9.770000e+02
 2.100000e-03,-1.000000e+01, 1.800000e+01, 9.243805e+01, 2.700000e+01
 1.900000e-03,-1.000000e+01, 7.300000e+01, 8.536649e+01, 4.000000e+00
 5.500000e-03,-1.000000e+01, 2.480000e+02, 1.938908e+02, 5.300000e+01
 8.400000e-03,-1.000000e+01, 3.340000e+02, 2.644557e+02, 5.100000e+01
 1.960000e-02,-1.000000e+01, 1.040000e+02, 4.764532e+02, 2.570000e+02
 5.000000e-04,-1.000000e+01, 1.200000e+01, 2.824695e+01, 3.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 1.020000e-02,-1.000000e+01, 5.200000e+01, 3.038435e+02, 6.310000e+02
 1.130000e-02,-1.000000e+01, 1.288000e+03, 3.266317e+02, 1.604000e+03
 5.800000e-03,-1.000000e+01, 6.400000e+01, 2.016974e+02, 9.500000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 3.000000e-04,-1.000000e+01, 8.000000e+00, 1.806427e+01, 2.000000e+00
 9.400000e-03,-1.000000e+01, 8.300000e+01, 2.866837e+02, 1.250000e+02
 2.480000e-02,-1.000000e+01, 8.440000e+02, 5.564575e+02, 5.760000e+02
 2.800000e-03,-1.000000e+01, 1.490000e+02, 1.158937e+02, 1.250000e+02
 4.000000e-04,-1.000000e+01, 6.000000e+00, 2.327945e+01, 2.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 1.660000e-02,-1.000000e+01, 1.010000e+02, 4.260487e+02, 5.980000e+02
 1.510000e-02,-1.000000e+01, 1.265000e+03, 3.994136e+02, 8.030000e+02
 1.700000e-02,-1.000000e+01, 1.340000e+02, 4.329801e+02, 8.600000e+02
 3.000000e-04,-1.000000e+01, 1.600000e+01, 1.806427e+01, 3.000000e+00
 3.000000e-04,-1.000000e+01, 2.000000e+00, 1.806427e+01, 6.000000e+00
 1.530000e-02,-1.000000e+01, 6.680000e+02, 4.030261e+02, 2.470000e+02
 1.800000e-03,-1.000000e+01, 1.000000e+01, 8.175824e+01, 3.200000e+01
 5.100000e-03,-1.000000e+01, 1.900000e+01, 1.832611e+02, 8.600000e+01
 1.150000e-02,-1.000000e+01, 2.700000e+01, 3.306821e+02, 4.980000e+02
 5.200000e-03,-1.000000e+01, 5.000000e+01, 1.859432e+02, 1.180000e+02
 1.060000e-02,-1.000000e+01, 2.420000e+02, 3.122334e+02, 4.300000e+01
 4.800000e-03,-1.000000e+01, 3.000000e+01, 1.751113e+02, 3.280000e+02
 1.000000e-04,-1.000000e+01, 1.000000e+00, 6.447298e+00, 0.000000e+00
 2.500000e-03,-1.000000e+01, 1.470000e+02, 1.060659e+02, 3.700000e+01
 3.000000e-04,-1.000000e+01, 4.000000e+00, 1.806427e+01, 2.000000e+00
 1.900000e-03,-1.000000e+01, 8.500000e+01, 8.536649e+01, 1.500000e+01
 1.300000e-03,-1.000000e+01, 3.500000e+01, 6.286524e+01, 4.000000e+00
 8.900000e-03,-1.000000e+01, 4.600000e+01, 2.756837e+02, 9.800000e+01
 6.800000e-03,-1.000000e+01, 3.500000e+01, 2.267990e+02, 7.700000e+01
 1.560000e-02,-1.000000e+01, 4.680000e+02, 4.084087e+02, 1.200000e+02
 5.000000e-04,-1.000000e+01, 1.000000e+00, 2.824695e+01, 8.000000e+00
 9.500000e-03,-1.000000e+01, 1.640000e+02, 2.888576e+02, 2.000000e+02
 6.300000e-03,-1.000000e+01, 1.650000e+02, 2.144167e+02, 8.900000e+01
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 2.040000e-02,-1.000000e+01, 9.600000e+01, 4.893226e+02, 1.350000e+02
 6.900000e-03,-1.000000e+01, 5.000000e+01, 2.292375e+02, 1.690000e+02
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 1.700000e-03,-1.000000e+01, 4.800000e+01, 7.809794e+01, 1.130000e+02
 8.700000e-03,-1.000000e+01, 1.510000e+02, 2.712207e+02, 3.340000e+02
 4.000000e-04,-1.000000e+01, 7.000000e+00, 2.327945e+01, 1.000000e+01
 2.500000e-03,-1.000000e+01, 7.200000e+01, 1.060659e+02, 5.400000e+01
 1.600000e-03,-1.000000e+01, 1.400000e+01, 7.438237e+01, 1.400000e+01
 3.000000e-04,-1.000000e+01, 1.000000e+00, 1.806427e+01, 2.000000e+00
 4.540000e-02,-1.000000e+01, 3.250000e+02, 8.148439e+02, 5.600000e+02
 4.690000e-02,-1.000000e+01, 2.330000e+02, 8.311277e+02, 3.103000e+03
 1.390000e-02,-1.000000e+01, 2.720000e+02, 3.773146e+02, 4.820000e+02
 3.000000e-04,-1.000000e+01, 2.000000e+00, 1.806427e+01, 2.000000e+00
 4.100000e-03,-1.000000e+01, 8.200000e+01, 1.554369e+02, 5.600000e+01
 3.000000e-04,-1.000000e+01, 6.000000e+00, 1.806427e+01, 1.000000e+00
 2.100000e-03,-1.000000e+01, 4.800000e+01, 9.243805e+01, 1.650000e+02
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 2.000000e-04,-1.000000e+01, 1.000000e+00, 1.251457e+01, 0.000000e+00
 4.000000e-04,-1.000000e+01, 1.100000e+01, 2.327945e+01, 2.000000e+00
 1.100000e-03,-1.000000e+01, 6.400000e+01, 5.482903e+01, 7.000000e+00
 8.800000e-03,-1.000000e+01, 2.400000e+01, 2.734568e+02, 1.440000e+02
